timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
3136956390,3136955795,-0.99935806,-0.0046332167,-0.013480107,0.032868702,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3137001359,3137000756,-0.9993572,-0.0046364386,-0.013472864,0.032896347,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3137056300,3137055700,-0.99935585,-0.004631626,-0.013466874,0.032940496,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3137106276,3137105653,-0.99935514,-0.0046301577,-0.013451201,0.03296795,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3137156288,3137155606,-0.9993546,-0.0046409825,-0.013461023,0.032981776,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3137206322,3137205559,-0.99935424,-0.0046346053,-0.01345625,0.032992493,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3137256164,3137255511,-0.99935406,-0.004638627,-0.013454782,0.03299846,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3137306109,3137305464,-0.9993537,-0.0046361987,-0.013484143,0.032999147,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3137356087,3137355416,-0.9993535,-0.0046355138,-0.013473191,0.033007108,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3137406017,3137405369,-0.9993533,-0.0046271845,-0.013477341,0.03301618,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3137456103,3137455322,-0.9993524,-0.004617625,-0.013457993,0.033050247,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3137505891,3137505275,-0.99935186,-0.0046057324,-0.013450161,0.033074968,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3137555914,3137555233,-0.9993509,-0.004607569,-0.013453722,0.03310105,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3137605761,3137605180,-0.9993503,-0.004599285,-0.013443315,0.033123083,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3137655721,3137655132,-0.99934995,-0.004598472,-0.0134360865,0.033135496,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3137705672,3137705085,-0.9993496,-0.004591727,-0.013440887,0.033144895,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3137755600,3137755038,-0.9993491,-0.004591174,-0.013439823,0.03316222,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3137805591,3137804990,-0.9993487,-0.004589638,-0.013435206,0.033177722,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3137855469,3137854943,-0.9993477,-0.004587614,-0.013446023,0.03320205,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3137905495,3137904896,-0.9993469,-0.004591802,-0.013427894,0.03323452,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3137955580,3137954848,-0.9993455,-0.0045962394,-0.013451291,0.033266462,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3138005552,3138004801,-0.99934506,-0.0045801215,-0.013446204,0.033284646,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3138055502,3138054754,-0.99934417,-0.0045882054,-0.013456119,0.033305433,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3138105469,3138104706,-0.9993438,-0.0045812903,-0.0134569965,0.033316903,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3138155424,3138154659,-0.99934393,-0.004563473,-0.013451794,0.033314433,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3138205369,3138204612,-0.9993439,-0.0045592575,-0.013449171,0.03332077,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3138255364,3138254565,-0.9993432,-0.0045558373,-0.013455894,0.033336118,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3138305159,3138304517,-0.99934334,-0.0045553953,-0.0134318415,0.033345293,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3138355119,3138354470,-0.99934286,-0.004561109,-0.013449582,0.033351067,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3138405027,3138404422,-0.9993429,-0.004557739,-0.0134328315,0.033356477,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3138454977,3138454375,-0.99934256,-0.004557122,-0.013441464,0.033362284,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3138504912,3138504328,-0.9993425,-0.004561611,-0.013426729,0.03336851,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3138554869,3138554280,-0.99934167,-0.0045646946,-0.013441354,0.033388197,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3138604826,3138604233,-0.99934125,-0.004561047,-0.013450844,0.03339808,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3138654799,3138654188,-0.99934113,-0.0045562615,-0.013442786,0.033406142,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3138704916,3138704139,-0.999341,-0.0045527946,-0.013441817,0.033410333,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3138754877,3138754091,-0.9993409,-0.0045577954,-0.01343246,0.033417873,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3138804620,3138804044,-0.9993407,-0.0045501413,-0.013446485,0.03341781,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3138854578,3138853997,-0.9993414,-0.0045440416,-0.013426481,0.03340495,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3138904523,3138903949,-0.9993421,-0.0045521003,-0.013418848,0.03338835,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3138954475,3138953902,-0.99934214,-0.0045400113,-0.013421348,0.033384163,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3139004508,3139003855,-0.999342,-0.0045370264,-0.01341781,0.03339186,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3139054444,3139053807,-0.9993418,-0.004541928,-0.013416059,0.033399865,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3139104369,3139103760,-0.99934095,-0.004545276,-0.013409912,0.03342651,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3139154312,3139153713,-0.9993398,-0.004551562,-0.013409347,0.033458453,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3139204261,3139203665,-0.9993389,-0.004556048,-0.013405745,0.03348649,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3139254202,3139253618,-0.9993387,-0.0045598433,-0.013398152,0.033496685,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3139309174,3139308566,-0.99933887,-0.0045678155,-0.01337905,0.033496432,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3139354161,3139353523,-0.99933845,-0.0045762355,-0.013394816,0.033500817,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3139404083,3139403476,-0.9993381,-0.0045833876,-0.013392885,0.033514332,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3139454082,3139453429,-0.999338,-0.0045889774,-0.013385212,0.033517893,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3139504123,3139503381,-0.9993375,-0.004592321,-0.013389507,0.033530623,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3139553986,3139553334,-0.9993371,-0.0046018073,-0.013384312,0.033543784,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3139603922,3139603287,-0.99933636,-0.0046060933,-0.013387134,0.033563152,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3139658896,3139658235,-0.9993355,-0.0046093827,-0.013389744,0.033585034,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3139703844,3139703192,-0.999335,-0.0046022474,-0.013383226,0.03360379,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3139753738,3139753145,-0.9993344,-0.0045986027,-0.013381915,0.03362429,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3139803649,3139803098,-0.99933374,-0.0046060802,-0.013397497,0.03363894,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3139858618,3139858046,-0.9993337,-0.0046038236,-0.013400283,0.033636745,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3139903512,3139903003,-0.9993343,-0.0045969584,-0.013390018,0.033627115,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3139953486,3139952956,-0.9993339,-0.0046061305,-0.01339473,0.033634253,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3140008492,3140007904,-0.99933404,-0.004614581,-0.013377132,0.033634458,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3140053450,3140052861,-0.9993332,-0.0046220794,-0.013410497,0.03364639,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3140103402,3140102814,-0.99933326,-0.0046266434,-0.013397275,0.033649698,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3140153361,3140152767,-0.9993322,-0.004627394,-0.013410491,0.0336754,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3140208358,3140207714,-0.99933183,-0.004622912,-0.013392184,0.033693288,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3140253383,3140252672,-0.99933094,-0.0046320134,-0.013417529,0.03370925,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3140303276,3140302624,-0.99933106,-0.0046220757,-0.013408656,0.033712007,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3140358224,3140357572,-0.99933094,-0.004618813,-0.013410707,0.033714525,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3140408199,3140407525,-0.99933106,-0.0046248306,-0.013413925,0.03370887,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3140453155,3140452483,-0.9993315,-0.004618316,-0.01340875,0.033697985,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3140503098,3140502435,-0.99933136,-0.0046130186,-0.013411816,0.03370014,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3140558034,3140557383,-0.99933124,-0.004613768,-0.013419906,0.033701025,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3140603085,3140602341,-0.999331,-0.0046124146,-0.013415529,0.033712044,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3140652922,3140652293,-0.9993305,-0.0046116174,-0.0134200845,0.033723574,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3140707831,3140707241,-0.99932915,-0.004615694,-0.013427749,0.033759423,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3140757780,3140757194,-0.9993276,-0.0046235574,-0.01343008,0.033801876,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3140802669,3140802151,-0.9993266,-0.0046189018,-0.013443279,0.033828817,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3140852623,3140852104,-0.9993255,-0.004621222,-0.013436226,0.0338617,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3140907569,3140907052,-0.999326,-0.00462167,-0.013421829,0.03385379,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3140957557,3140957005,-0.99932617,-0.004617453,-0.013424386,0.03384857,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3141002598,3141001962,-0.99932677,-0.0046117576,-0.013415909,0.033835538,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3141057683,3141056914,-0.9993271,-0.0046102856,-0.0134244645,0.03382101,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3141107604,3141106863,-0.99932796,-0.0046124593,-0.013402308,0.03380485,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3141152554,3141151820,-0.99932706,-0.0046168403,-0.01343776,0.03381562,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3141202519,3141201773,-0.99932706,-0.0046119723,-0.013397527,0.033834018,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3141257469,3141256721,-0.99932534,-0.0046251025,-0.013424114,0.033873428,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3141307447,3141306674,-0.99932504,-0.004626968,-0.013408674,0.03388748,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3141352253,3141351631,-0.9993257,-0.004626687,-0.0133999,0.03387292,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3141407196,3141406579,-0.9993253,-0.0046306723,-0.013417994,0.033874024,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3141457132,3141456532,-0.99932605,-0.004631407,-0.013407161,0.033857215,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3141507043,3141506484,-0.9993264,-0.0046331626,-0.013431797,0.033837553,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3141552031,3141551442,-0.999327,-0.004633682,-0.013417728,0.033825792,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3141606972,3141606390,-0.99932724,-0.0046283565,-0.013419403,0.033817787,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3141656950,3141656344,-0.99932605,-0.0046286792,-0.0134495385,0.033839867,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3141701903,3141701300,-0.99932575,-0.0046221907,-0.013412262,0.033865575,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3141756920,3141756248,-0.99932396,-0.0046392144,-0.013446844,0.03390072,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3141806928,3141806201,-0.999323,-0.0046412987,-0.013445904,0.033931065,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3141856729,3141856153,-0.99932235,-0.004636298,-0.013419084,0.033959705,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3141901687,3141901111,-0.99932104,-0.0046461932,-0.0134585425,0.03398279,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3141956644,3141956063,-0.99932104,-0.004651092,-0.013429888,0.033991612,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3142006661,3142006012,-0.9993204,-0.004654746,-0.0134373475,0.03400915,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3142056622,3142055965,-0.99932027,-0.0046716486,-0.0134294955,0.034013275,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3142106570,3142105917,-0.9993202,-0.0046682646,-0.013411212,0.03402297,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3142156487,3142155870,-0.9993196,-0.0046722307,-0.013416026,0.03403657,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3142206517,3142205823,-0.99931926,-0.0046638967,-0.013404098,0.034055013,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3142251373,3142250780,-0.99931836,-0.004664101,-0.013389237,0.03408683,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3142306328,3142305728,-0.9993165,-0.004676901,-0.013392909,0.034135565,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3142356268,3142355681,-0.9993154,-0.0046864464,-0.0133831315,0.034171116,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3142406231,3142405633,-0.9993144,-0.004684107,-0.013402972,0.03419342,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3142456177,3142455586,-0.9993138,-0.0046912273,-0.013388901,0.03421659,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3142506163,3142505539,-0.9993137,-0.00470716,-0.013378165,0.034219638,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3142556189,3142555492,-0.9993142,-0.0047096596,-0.013383021,0.03420567,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3142606234,3142605450,-0.99931484,-0.004708269,-0.013364712,0.034191336,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3142656045,3142655397,-0.9993152,-0.004706644,-0.013350108,0.034186512,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3142705995,3142705350,-0.9993153,-0.004705132,-0.013335294,0.03419215,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3142755948,3142755302,-0.99931484,-0.0047061895,-0.013338393,0.034204204,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3142805904,3142805255,-0.9993142,-0.00470326,-0.013330459,0.03422492,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3142855775,3142855208,-0.9993136,-0.0047119586,-0.013340614,0.034239866,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3142905714,3142905160,-0.99931324,-0.004705375,-0.013324023,0.034256667,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3142955641,3142955113,-0.9993127,-0.0046923202,-0.013353402,0.03426264,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3143005708,3143005066,-0.99931324,-0.0046915007,-0.0133459475,0.03424867,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3143055620,3143055019,-0.99931383,-0.004698844,-0.013345582,0.03423075,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3143105567,3143104971,-0.9993146,-0.0047021494,-0.013330352,0.034215275,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3143155522,3143154927,-0.999315,-0.004703396,-0.01333675,0.03419848,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3143205553,3143204877,-0.9993149,-0.0047052903,-0.01333358,0.03420337,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3143255422,3143254830,-0.9993152,-0.004708375,-0.013310809,0.03420216,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3143305464,3143304782,-0.99931383,-0.004702772,-0.013335458,0.034234088,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3143355502,3143354736,-0.9993131,-0.004690192,-0.01332705,0.034259513,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3143405340,3143404688,-0.9993115,-0.004685352,-0.013366702,0.034292005,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3143455305,3143454640,-0.99931175,-0.0046889638,-0.013331882,0.034297895,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3143505255,3143504593,-0.9993108,-0.004680774,-0.0133558335,0.034318537,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3143555232,3143554546,-0.99931115,-0.0046880017,-0.013336366,0.034314934,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3143605168,3143604499,-0.9993113,-0.004689999,-0.013347072,0.034305513,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3143655072,3143654451,-0.99931204,-0.004670711,-0.013340496,0.03428951,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3143705041,3143704404,-0.9993117,-0.0046691643,-0.013347893,0.034297757,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3143754951,3143754357,-0.99931157,-0.004659195,-0.013351049,0.034300864,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3143804903,3143804310,-0.9993113,-0.004659355,-0.013338057,0.034310415,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3143854785,3143854262,-0.99931103,-0.0046646837,-0.013326134,0.034324117,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3143904734,3143904215,-0.9993099,-0.0046664313,-0.013361307,0.034343842,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3143954690,3143954168,-0.99930924,-0.0046696058,-0.013374277,0.034358703,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3144004705,3144004121,-0.9993089,-0.0046637473,-0.013391269,0.034360375,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3144054717,3144054073,-0.99930936,-0.00466578,-0.013382401,0.03435209,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3144104710,3144104026,-0.9993099,-0.0046667648,-0.013385955,0.034336317,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3144154714,3144153979,-0.99931014,-0.004670171,-0.013401974,0.034319647,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3144204693,3144203932,-0.9993108,-0.0046683364,-0.013393601,0.03430359,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3144254624,3144253884,-0.9993107,-0.004668226,-0.0134117305,0.034300845,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3144304589,3144303837,-0.9993107,-0.004669484,-0.013410056,0.034301143,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3144354531,3144353790,-0.9993095,-0.0046725036,-0.013418484,0.034332056,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3144404507,3144403743,-0.9993086,-0.004674281,-0.013413742,0.034360304,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3144454314,3144453695,-0.9993076,-0.004675098,-0.013421449,0.034386747,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3144504287,3144503648,-0.9993061,-0.0046802694,-0.013412426,0.034431126,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3144554194,3144553601,-0.99930483,-0.004683779,-0.013422242,0.034464043,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3144604141,3144603553,-0.99930465,-0.0046850336,-0.013417567,0.034471374,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3144654117,3144653506,-0.99930483,-0.0046920064,-0.013421464,0.034463264,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3144704066,3144703460,-0.999305,-0.0046996092,-0.013432642,0.03445453,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3144753993,3144753412,-0.999306,-0.0046840385,-0.013404754,0.03443658,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3144803991,3144803364,-0.9993051,-0.0046913815,-0.013436629,0.03445105,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3144854008,3144853317,-0.999305,-0.004694479,-0.013414732,0.034460697,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3144909082,3144908265,-0.99930423,-0.004692173,-0.013427062,0.034480073,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3144953889,3144953223,-0.99930316,-0.0046954863,-0.013427071,0.034510426,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3145003759,3145003175,-0.999302,-0.004693404,-0.01342163,0.03454371,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3145053779,3145053128,-0.9993009,-0.004690858,-0.0134404395,0.03457121,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3145108736,3145108076,-0.99930084,-0.0046850853,-0.013435474,0.034576643,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3145153679,3145153034,-0.9993006,-0.00468056,-0.013442529,0.034581274,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3145203666,3145202986,-0.9993004,-0.004682525,-0.013438968,0.034587238,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3145258549,3145257934,-0.9993013,-0.0046842266,-0.013412951,0.034570977,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3145303490,3145302892,-0.99930114,-0.004701622,-0.013435643,0.034563262,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3145353444,3145352845,-0.9993012,-0.004706727,-0.013436006,0.03456108,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3145403402,3145402797,-0.9993006,-0.004706918,-0.013433837,0.03457849,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3145458337,3145457745,-0.9992995,-0.0047085113,-0.013444927,0.03460635,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3145503294,3145502703,-0.9992999,-0.0046948334,-0.013413017,0.03461146,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3145553247,3145552655,-0.9992991,-0.004700588,-0.013434784,0.034623675,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3145608268,3145607604,-0.99929845,-0.0047104605,-0.013419553,0.034645252,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3145653321,3145652561,-0.99929833,-0.0047051157,-0.013429866,0.03464492,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3145703168,3145702514,-0.99929905,-0.0046964814,-0.01341994,0.03463157,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3145753129,3145752467,-0.99929935,-0.004694525,-0.013419291,0.034624342,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3145808069,3145807415,-0.99929917,-0.0047028423,-0.013447634,0.034616496,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3145853101,3145852372,-0.99929935,-0.004701468,-0.01342228,0.034619108,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3145902916,3145902325,-0.9992991,-0.00469859,-0.013414336,0.034630675,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3145957827,3145957273,-0.99929816,-0.004701077,-0.01342805,0.034652893,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3146007741,3146007225,-0.9992975,-0.004709329,-0.013407657,0.0346781,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3146052821,3146052183,-0.99929637,-0.004712473,-0.0134263355,0.034705114,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3146102716,3146102136,-0.9992959,-0.004707191,-0.013405932,0.034727752,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3146157669,3146157084,-0.99929583,-0.0047077066,-0.013399618,0.03472973,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3146207643,3146207037,-0.9992956,-0.0047026873,-0.013388584,0.034743413,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3146252576,3146251994,-0.9992957,-0.004704437,-0.013376003,0.034743607,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3146307535,3146306942,-0.99929583,-0.0047157076,-0.01337814,0.034736685,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3146357527,3146356895,-0.9992957,-0.0047212997,-0.013366766,0.03474434,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3146402513,3146401852,-0.9992953,-0.0047188937,-0.013383585,0.034751333,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3146452449,3146451805,-0.9992953,-0.0047297683,-0.0133803105,0.034750395,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3146507405,3146506753,-0.999294,-0.004754875,-0.013398174,0.034776233,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3146557371,3146556706,-0.9992936,-0.0047516567,-0.01338069,0.03479519,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3146602317,3146601663,-0.9992926,-0.0047477046,-0.0134056555,0.034814782,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3146657266,3146656611,-0.9992921,-0.004742161,-0.01341661,0.03482534,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3146707236,3146706564,-0.9992926,-0.004754121,-0.013393492,0.03481865,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3146757279,3146756517,-0.99929357,-0.004752979,-0.013387016,0.03479371,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3146801992,3146801474,-0.9992944,-0.004758332,-0.013370258,0.034775905,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3146856944,3146856422,-0.9992949,-0.00474854,-0.013364721,0.034764923,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3146906886,3146906375,-0.99929523,-0.0047493414,-0.013359044,0.034756333,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3146951859,3146951333,-0.99929553,-0.0047521363,-0.013364587,0.034744952,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3147006791,3147006281,-0.9992957,-0.004742332,-0.013359779,0.034745343,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
3147056699,3147056233,-0.9992949,-0.0047393474,-0.013355888,0.034768894,0.34109193,8.8385166e-10,4.0950401e-10,0.94003,1
