timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
3055900386,3055798364,4898947603,0.00015963665,0.00021141059,0.0015416284,0,0.013808625,0.26725805,0.024508324,nan,nan,0.0068004252,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3056100225,3055998171,4898947603,4.0274874e-05,0.0003049163,0.00022747793,0,0.013508205,0.26710725,0.004169444,nan,nan,0.006029885,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3056299924,3056197979,4898947603,4.203283e-05,0.00019422313,0.00016815333,0,0.013214215,0.2669585,0.006645631,nan,nan,0.0045599956,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3056499981,3056397786,4898947603,0.00012229578,0.00020800153,0.0018094436,0,0.01292674,0.26681185,0.022927804,nan,nan,0.00036836477,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3056708586,3056607584,4898947603,0.000116325624,0.00027346055,0.00015061724,0,0.012926647,0.26695025,0.016352948,nan,nan,0.009077815,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3056908302,3056807391,4898947603,0.00014535792,0.00037887626,0.0012151923,0,0.012645892,0.2668062,0.0051816246,nan,nan,0.0045000776,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3057108167,3057007198,4898947603,0.00013212075,0.00041034922,0.0003955098,0,0.012371874,0.26666412,0.012622982,nan,nan,0.0036385006,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3057307990,3057207005,4898947603,0.0001556212,0.0004458379,0.00045670613,0,0.012104679,0.26652396,0.021911232,nan,nan,0.007578435,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3057498772,3057396822,4898947603,2.0144944e-05,0.00035903387,0.0003209373,0,0.0115910405,0.26687947,0.0020046066,nan,nan,0.0002911,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3057698553,3057596630,4898947603,0.00014414352,0.00028171367,0.00020712108,0,0.0113448035,0.2667371,0.024125772,nan,nan,0.0042281374,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3057898722,3057796437,4898947603,0.00011915351,0.0002552423,0.00072852726,0,0.011105742,0.26659682,0.004829574,nan,nan,0.009980509,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3058107501,3058006235,4898947603,4.2897947e-05,0.0003311059,0.00031835862,0,0.011105742,0.2659608,0.0061032283,nan,nan,0.00023456321,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3058307187,3058206042,4898947603,3.3810757e-05,0.00030873358,0.0016150568,0,0.010910305,0.26859578,0.0035247053,nan,nan,0.011907047,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3058507000,3058405849,4898947603,6.0920276e-05,0.00039565063,0.0015966959,0,0.016787343,0.2684338,0.00434412,nan,nan,0.01760492,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3058706598,3058605657,4898947603,2.1941274e-05,0.000296222,0.0002635781,0,0.016432673,0.26827404,0.00425955,nan,nan,3.1229247e-05,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3058906428,3058805469,4898947603,0.00010875885,0.00031496893,0.00033730632,0,0.01608375,0.26811633,0.0017906517,nan,nan,0.0024254164,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3059106245,3059005272,4898947603,0.0001488159,0.0005272881,0.0034096213,0,0.015740693,0.26796067,0.003809708,nan,nan,0.003577994,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3059306022,3059205079,4898947603,6.4700376e-05,0.00043993763,0.0025801384,0,0.015403503,0.26859438,0.007893935,nan,nan,0.0051448448,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
3059505811,3059404886,4898947603,0.00029474543,0.00025418412,0.0008517335,0,0.0150723,0.26843455,0.09092167,nan,nan,0.00035811865,0.0,0.0,0.0,0.019976,3670026,3670026,3997730,396825,0,0,165,3,1,3,1,1,0,0,0,0,0,0,0
