timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2]
3050888356,3050888104,-0.0007961482,-0.00073042733,0.0005852289,-0.072162576,0.062434286,0.013581102
3050905833,3050905587,0.00074996415,0.00043988007,0.00070673577,0.16414845,0.3273998,-0.0069333217
3050925811,3050925568,0.00013040274,0.0013713775,0.00035000755,-0.06180897,-0.017068096,0.016010322
3050947033,3050946798,-0.00031595503,0.0026362073,-2.6733382e-05,0.08835589,0.029883524,-0.02113444
3050968262,3050968027,-6.50381e-05,-0.0036544711,0.000116915675,-0.04500349,-0.32328665,0.02801924
3050985743,3050985510,-0.00010433246,-0.0023496528,0.0012454211,-0.008732087,-0.05147674,0.05199662
3051006992,3051006740,-0.0002764446,0.0029314538,-0.00072411797,0.05216477,0.27985692,-0.070084505
3051028244,3051027969,0.00016844354,-0.0011096293,-0.00089552184,0.048374586,-0.28776044,0.06062133
3051045748,3051045452,-0.0011064612,-0.00096012617,-2.188352e-05,-0.10231727,-0.07190042,0.0001870421
3051065762,3051065433,0.0008077499,0.0021026498,-0.0009682139,0.23665382,0.36508438,-0.058213674
3051087034,3051086662,0.00073027133,0.00013198971,0.0006068663,-0.13406652,-0.22239265,0.10978805
3051108299,3051107895,-0.00021533959,0.0032408535,0.00020467001,0.061760608,0.65786785,-0.082127735
3051125615,3051125375,0.00080089446,0.00080376246,-0.0004348827,0.17855462,0.25198787,-0.13121954
3051146836,3051146604,-0.00022491731,4.8159272e-05,-0.00040833582,-0.00568995,0.12756884,-0.008165821
3051168078,3051167834,0.0010683563,0.0013138641,-3.6122045e-05,0.13493669,0.1068224,-0.04872903
3051185554,3051185317,3.6780606e-05,-0.0016879364,-0.00047341152,0.03571425,-0.25289428,-0.083338834
3051206783,3051206547,0.00062412105,-0.0005349313,-0.00030575763,-0.019484762,0.07903781,-0.041672155
3051226762,3051226527,0.000725231,0.00068341417,0.00025195046,0.15252535,0.18513988,0.029130394
3051247994,3051247757,-0.00087196624,0.0011398037,5.4098433e-05,-0.19641644,0.12813213,-0.06966837
3051265481,3051265242,-0.0013339334,-0.0015099592,-0.00024427637,-0.072183415,-0.23088187,0.03179759
3051286702,3051286470,-0.004514185,-0.0059087235,-7.592072e-05,-0.17785437,0.020458553,0.009051078
3051307936,3051307699,0.0077556414,0.024015764,0.002601221,0.5148486,1.3684297,0.15520278
3051325418,3051325182,0.0011330572,0.0054851496,0.0016197953,-0.6364471,-1.4211407,-0.15604812
3051346647,3051346412,-0.003660954,-0.02280485,-0.0023213916,0.23271663,-0.5522689,-0.12686439
3051366627,3051366392,0.0025038784,0.0005336931,0.00026322366,-0.081582636,1.3545221,0.13574664
3051387859,3051387622,-0.0056769545,0.007657465,-0.0020062972,-0.19806105,-0.09290008,-0.107199885
3051405340,3051405105,0.00033351767,0.00033872866,-0.0024651594,0.40249938,-0.59652126,0.055906735
3051426567,3051426334,0.003176706,-0.0039678407,0.0015861948,-0.05785559,-0.016261611,0.22962914
3051447804,3051447564,-0.0047495496,-0.00011588691,0.0038551341,-0.24039577,0.2658105,-0.029194187
3051465285,3051465047,-0.00027378474,0.004782483,-0.00092197745,0.26215267,0.010205203,-0.15354133
3051486511,3051486276,0.0039438065,0.008767731,-0.0015519022,-0.04187753,0.24900241,0.15373723
3051507741,3051507506,-0.0047948333,-0.0018661137,0.0008787841,-0.36620364,-0.63364387,0.1979596
3051527721,3051527487,-0.0001779563,-0.016250974,-0.00019084732,0.4245151,-0.58345497,-0.14696768
3051545672,3051544970,0.0024242213,-0.006777156,-0.0015381884,0.18033761,1.0200177,-0.15667668
3051566439,3051566199,-0.001243097,0.016168427,-0.00066489936,-0.11558513,0.8199309,0.0531351
3051587669,3051587429,0.0010867293,0.0071030855,0.0008096539,0.11813185,-0.786688,-0.031806465
3051605146,3051604912,0.0013833677,-0.010662911,-0.0002453078,0.021752963,-0.84734446,-0.12172418
3051626375,3051626141,-0.0030965416,-0.006392574,0.0013428275,-0.21138395,0.59165084,0.102850206
3051647611,3051647371,0.0013644041,0.007833428,-0.00045701046,0.31866935,0.4247853,-0.084222496
3051668847,3051668600,-0.0007615078,0.0029521578,-0.0017114019,-0.12707758,-0.26346824,-0.021880459
3051686325,3051686084,-0.0010224723,-0.0021063506,0.0013956565,-0.027237086,0.04430413,0.12465022
3051706299,3051706065,-0.00037023355,-0.0018943974,0.0014269571,0.05902858,0.074286915,-0.073476374
3051727533,3051727294,-0.00013350998,0.0017348612,0.00011481135,-0.060895972,0.30769593,-0.03906811
3051745010,3051744777,0.0016587132,0.005204132,-0.0004916636,0.08310672,0.24451855,-0.03808633
3051766240,3051766006,-0.0015549676,-0.0018255336,-9.491737e-05,-0.017953372,-0.46539485,-0.0031842068
3051787502,3051787238,-0.0020443804,-0.005441007,-0.0016668232,-0.047442645,0.0016898937,-0.16452955
3051808763,3051808465,0.0016780056,-0.0033591816,-0.00036656088,-0.03574825,0.097492754,0.10115907
3051826265,3051825948,-0.0017567242,0.0021084922,0.00061372505,-0.30550715,0.07910194,0.04063494
3051846280,3051845929,0.0011938193,0.0051390063,-5.2675838e-05,0.22249392,0.10877171,-0.058558997
3051867557,3051867159,-0.0008310352,-0.00012297416,-3.228546e-05,-0.09767832,-0.2639089,0.013761159
3051885055,3051884642,-0.0007174879,-6.953161e-05,0.00051469565,-0.2086298,-0.14550392,0.049726907
3051906108,3051905871,6.4029125e-05,0.0012542163,-0.00031300937,0.18849853,0.02375951,-0.01273079
3051927335,3051927101,-0.0010050999,-0.0055159237,-0.0004991803,-0.2045758,-0.36315382,0.013740762
3051948565,3051948330,-0.0015964259,-0.004207222,0.0003857913,0.0018134649,0.30871847,0.009916208
3051966046,3051965813,0.002106276,0.0033236013,-0.00019269786,0.30457506,0.5123008,-0.04469739
3051987285,3051987043,0.00018356252,0.0038924536,2.2599706e-05,-0.2568356,-0.05705962,0.027032658
3052007262,3052007024,0.00041618827,0.0017440193,0.0005732828,0.04183803,-0.10220289,0.055385966
3052024755,3052024507,0.00070510036,-0.00090987794,0.00021612947,0.1879623,0.01756199,-0.13080588
3052045968,3052045736,-0.0020080085,0.003008037,-0.0008753503,-0.22947219,0.23047772,-0.09194947
3052067202,3052066966,0.0018245734,0.0006247421,-0.0009835588,0.08303962,-0.29347408,0.06273524
3052088434,3052088195,-0.00089101796,-0.0067491494,0.0016777418,-0.014499887,-0.06705191,0.06523155
3052105914,3052105678,-0.0008240279,-0.002885422,-0.00018810458,0.0032690275,0.44768876,-0.16933608
3052127142,3052126908,0.0024794906,0.0073449872,-0.0002157318,0.10262727,0.2859439,0.09554765
3052148373,3052148138,-0.00044925534,0.003679286,0.00021068915,-0.08804709,-0.3250696,0.046652522
3052165854,3052165620,-0.00062774844,-0.003460259,0.0011189368,-0.05121621,-0.1833782,0.06986944
3052185837,3052185601,0.00043635606,-0.0050262287,-0.001179937,0.0171315,0.019487558,-0.14351125
3052207074,3052206831,-0.0008729992,0.0026661584,0.000112905866,0.008883268,0.39415306,0.12106054
3052228300,3052228063,0.0017810313,0.00017314102,0.0007027092,0.20300329,-0.22697979,0.07300583
3052245777,3052245543,0.0007388729,-0.0032003752,-0.0004623246,-0.13689797,-0.19634335,-0.016142031
3052267010,3052266773,-0.00052571506,0.0031728141,-0.00014856854,0.08270499,0.37993717,0.011023845
3052288240,3052288002,-4.9991766e-05,0.0022639155,0.00068058283,-0.08242914,-0.17566252,0.1089578
3052305718,3052305485,-0.0006383837,-0.0020606315,0.00058652996,-0.08546212,-0.331177,0.07446862
3052325700,3052325466,0.0002497842,-0.0035369105,-0.0007963928,0.04420583,0.067297116,-0.110026665
3052346933,3052346696,-0.0006621869,-0.0014537652,-6.684335e-06,0.076228686,0.08953632,-0.001989592
3052368160,3052367925,0.0005271246,0.0059232833,-0.00023993687,-0.029765535,0.3670775,-0.07015608
3052385643,3052385408,0.00030623074,0.004115546,0.00014512078,0.114398375,-0.0020614157,0.005452388
3052406875,3052406638,-0.0014608761,-0.0024670854,0.0015964869,-0.16751873,-0.3045954,0.14099644
3052428107,3052427867,0.0015559762,-0.0020963142,0.00035222457,0.20016299,0.005978144,-0.06294976
3052445584,3052445350,0.00063095964,0.0014632207,-0.0012331128,0.02277919,0.18825682,-0.04465818
3052466822,3052466580,0.00021975837,-0.00014147698,1.958455e-05,-0.0772674,-0.04260222,0.033385098
3052486797,3052486561,-0.00031259493,-0.0021552208,-0.00035809237,0.12115623,-0.058739766,-0.11386646
3052508025,3052507790,-0.0006288679,0.0011469091,-0.0011159207,-0.13975826,-0.028229916,-0.043930724
3052525506,3052525273,0.0013563128,-0.000645031,0.0012337612,0.087989986,-0.12040274,0.1407272
3052546750,3052546503,0.0013274408,0.004224146,-0.00030789594,0.11804396,0.173092,-0.07387441
3052568010,3052567732,0.00021267531,0.0004485834,-0.00057223556,-0.012851733,0.2705818,-0.035739332
3052585518,3052585217,0.0011576548,0.0023033747,-0.0012360474,0.14836241,0.48580587,-0.051585656
3052606787,3052606445,-0.0019746842,-0.0023369377,-0.0006916078,-0.16724244,-0.01688212,-0.09622976
3052626800,3052626426,0.00022276526,0.0036545044,-0.0004524535,-0.04835249,0.1939309,0.001729039
3052648072,3052647655,-0.0006890829,0.00084566255,-0.000522136,-0.04600857,-0.45562953,0.065254726
3052665380,3052665138,-0.0012422391,-0.0025674326,0.000885912,-0.028721495,-0.46410775,0.13117439
3052686605,3052686368,-0.00026102515,-1.3513723e-05,-0.000107138185,0.0005134837,0.2903179,-0.121995844
3052707836,3052707597,-0.001664431,-0.00069925096,-0.0004977996,-0.100562245,-0.12725848,0.05395766
3052725315,3052725080,-0.0007675678,0.0017811975,0.00038660574,-0.0021837237,-0.13868612,0.08603545
3052746548,3052746310,0.0017596869,0.0026425237,0.00016162987,0.07970249,-0.06555902,-0.070354246
3052767776,3052767539,-0.002152253,-0.004101068,-0.00058085076,-0.20402001,-0.17778367,-0.03419359
3052787756,3052787520,0.0014874305,-0.00028439518,0.00026134984,0.10766171,0.30615824,-0.013071259
3052805255,3052805003,-0.00070379174,0.0025868423,0.0004968464,-0.022793815,0.27561572,-0.052111123
3052826470,3052826233,-0.0013586256,-0.0010270469,-0.00068673934,-0.07407642,-0.1919806,0.07132958
3052847695,3052847462,0.0005863089,-0.00086277584,0.00017476198,0.07103002,0.08685503,-0.010875742
3052865182,3052864945,0.000112221926,-0.00085861376,6.170361e-05,-0.012024393,0.08364476,-0.004412951
3052886412,3052886175,-0.0006943388,0.0027389831,-0.00043451157,0.022892723,0.16410878,-0.111323915
3052907639,3052907404,0.00095994433,0.00024771667,-0.0010458638,0.006449859,-0.2283438,-0.051491864
3052928868,3052928634,-9.148347e-05,0.00069639226,-0.00022886437,-0.00845615,0.12982982,0.003754954
3052946360,3052946117,-0.00070084457,-0.0004043416,0.00017250353,-0.08953532,0.09589997,0.07549439
3052966330,3052966098,0.0010108271,-0.0026245823,-0.000292056,0.032873865,-0.078621276,-0.037209775
3052987563,3052987327,-0.0017317204,0.00036030752,0.00078712567,-0.12667444,0.24599285,0.0973738
3053005044,3053004810,0.00054724456,0.002028461,-0.0004231527,0.09291413,0.11416566,-0.063910104
3053026279,3053026040,-0.0006669039,0.0003208432,-0.00017644302,0.09264007,-0.14116423,0.07338559
3053047509,3053047269,0.0005718175,-0.0005185341,0.00061113085,-0.00721096,-0.027645556,0.049387176
3053068735,3053068499,-6.659946e-05,-0.003984362,0.00036322488,-0.075350486,-0.19560249,-0.008499334
3053086219,3053085982,0.0006805867,-1.7638085e-05,3.5123667e-05,0.12349472,0.031878956,0.029654227
3053106196,3053105963,-0.0006394662,0.0020815192,-0.0013493772,-0.05705631,0.17855106,-0.104511224
3053127428,3053127192,-0.000323217,-0.0013104246,0.0014434766,-0.041079957,-0.27482945,0.116777934
3053144910,3053144675,-0.0013631271,-0.0023550133,0.00015098997,-0.16201615,-0.26428288,0.050703313
3053166139,3053165905,0.0010539232,0.0024677545,-0.00078556756,0.084763706,0.2678055,-0.029393446
3053187369,3053187134,-0.00029951858,-0.0015612089,0.000718002,-0.08221042,-0.3047951,0.08647096
3053208598,3053208364,-0.00021609908,0.0003077248,-0.0007587641,0.0062068035,0.18983567,-0.15124975
3053226085,3053225847,0.00014103611,0.0005388248,-0.0006201884,0.10713332,0.080357,-0.02102861
3053247318,3053247076,-0.00089534756,-0.000270769,0.00015474414,-0.0009378649,-0.14488758,0.04249819
3053267305,3053267063,0.001482719,0.00043725572,-0.00045238272,0.14369828,0.1004904,-0.09691635
3053284785,3053284541,-0.0009448222,0.0004745007,4.1766325e-05,-0.03695866,0.09693052,-0.036641385
3053306009,3053305774,0.00029081607,0.00045274873,0.00082705845,0.009118757,0.041669853,0.04078656
3053327261,3053326999,-0.00043229072,0.0009849353,-0.00012903684,0.055987127,0.020995976,-0.046628263
3053348525,3053348229,-0.00051746203,-0.0009625801,0.00047493656,-0.08173369,-0.053303942,-0.008871272
3053366031,3053365712,-0.00067497336,-0.0009026136,-0.0001710041,-0.06895358,0.20116727,0.0016133948
3053387312,3053386941,-0.0014685938,9.4596995e-05,0.00032533635,-0.14099571,0.012422881,0.06537367
3053407317,3053406922,0.00078344287,0.0012161417,-0.0005125657,0.051083148,0.07824466,0.05433861
3053424835,3053424405,-0.00036326854,0.0012326345,0.000727325,-0.029262168,-0.019839972,0.025583379
3053445873,3053445635,-0.0002652934,-0.001404026,0.0009793818,-0.1027767,-0.2601661,0.07791812
3053467104,3053466864,-0.0019193614,-1.5920028e-05,-6.363983e-05,-0.07369893,0.22548026,-0.012806995
3053488326,3053488094,0.0016273636,-0.0017213707,-0.0008310962,-0.06501209,-0.31528944,0.01792393
3053505812,3053505577,-0.0057721976,-0.00415341,-0.00058788783,-0.3728169,-0.30196103,0.09757678
3053527047,3053526806,0.0031403531,0.0036058205,-0.0002897184,0.35863182,0.46661732,-0.016996222
3053548270,3053548036,0.00013615505,0.002056375,0.00054883887,-0.15078631,-0.16789052,0.08663037
3053565761,3053565519,-0.0026534228,-0.0015762274,0.00041243155,-0.21719344,-0.32097194,0.091726124
3053585739,3053585500,0.0021017776,-2.136291e-05,0.00019528158,0.21150668,0.2796243,-0.10434436
3053606967,3053606729,-0.0009710408,0.0015365528,0.0012704313,-0.28657824,-0.08388715,0.17868584
3053628192,3053627959,-0.00052385835,-0.000865547,-0.00050246436,0.103810996,-0.010315234,-0.041394714
3053645679,3053645442,0.0014895372,0.00035210233,-0.0009858985,0.22323903,0.27163082,-0.15019773
3053666906,3053666671,-0.0005224176,-0.001361056,0.00094931945,-0.31591126,-0.23727332,0.16519733
3053688133,3053687901,-0.0013104427,-0.0019437959,-0.00032007135,0.15385766,-0.055082988,-0.02802709
3053705619,3053705384,0.002145262,-0.00038135285,-0.00031354232,0.2535561,0.08729978,-0.1011686
3053726850,3053726613,-0.0025912705,0.004874971,-0.00025796797,-0.24671738,0.264376,0.048880436
3053746832,3053746594,0.00087557116,0.00042512338,-0.0006880327,0.22957855,-0.1815939,-0.040456403
3053768061,3053767824,-0.00019586983,-0.0061255475,0.0021253456,-0.026799817,-0.19191128,0.14440018
3053785545,3053785307,0.0014690658,0.00162064,-0.00075309956,-0.078632556,0.64676505,-0.1799406
3053806774,3053806536,-1.606869e-05,0.004952374,-0.0010683415,0.10891482,-0.17392185,-0.03497475
3053827997,3053827766,0.00030146015,-0.0015115787,0.0002607787,0.028368464,-0.18047686,-0.016221715
3053845485,3053845251,0.00014387944,-0.0026775799,0.00025284244,-0.11402272,0.30503625,-0.059756137
3053866714,3053866479,-0.001581418,0.00073859096,-0.0007892484,-0.12165624,-0.13936737,0.06860032
3053886699,3053886459,-0.00038857956,0.0011688685,0.0006393716,-0.02376028,0.13904458,0.083524235
3053907923,3053907689,0.0009173037,-0.0019131149,-0.00011835806,0.05413083,-0.42978016,0.0038240505
3053925406,3053925172,0.00013362372,-0.0015973314,1.1392403e-05,0.029731015,0.022341834,-0.05852261
3053946637,3053946401,0.00020230224,0.0025176108,-0.0007575308,0.08361575,0.33934054,-0.02448785
3053967863,3053967631,-0.00033307367,-0.0011663858,0.0008038501,-0.13894264,-0.30853915,-0.011270687
3053985347,3053985114,-0.00080212776,-0.001959077,-0.00015407335,-0.08904563,-0.21309116,0.054573543
3054006579,3054006344,0.00030363665,0.00010984042,-0.0014661513,0.055583287,0.13038668,-0.10797207
3054027814,3054027573,-0.0011587428,-0.002298301,0.0011965407,-0.09089807,-0.13554016,0.14189203
3054047787,3054047554,-0.00045522873,0.00092300074,-7.512653e-05,0.015427057,0.26198107,-0.122808665
3054065276,3054065037,-0.00027085806,0.0016698921,-0.00092168944,0.11324218,0.21295185,-0.12987635
3054086517,3054086266,-0.0011387366,-0.00040943013,0.0004132823,-0.1522363,-0.067797065,0.063429326
3054107770,3054107496,0.0018550738,0.0004353728,0.0006198068,0.09538073,0.05169648,0.059445553
3054125300,3054124979,0.00013038365,-2.5491696e-05,-0.0002251747,0.014629313,0.025164988,-0.099724226
3054146555,3054146209,0.00016875973,-0.0005922036,-0.0004963265,-0.047363393,0.054241154,-0.0040096026
3054167818,3054167438,0.00064887514,-5.211518e-05,0.0006884821,-0.025591498,-0.10250698,-0.023501884
3054185339,3054184921,-0.0006636345,-0.00080785877,-0.000107514206,-0.057480425,-0.1607058,-0.018948369
3054205144,3054204902,-0.00023262354,-0.00085416227,0.0003965632,-0.06958551,0.034503054,-0.023988876
3054226373,3054226132,0.0011137988,0.00079625356,-4.7076494e-05,0.16288604,0.007634458,-0.06828315
3054247596,3054247361,-0.00066803873,0.0003511873,-0.000665043,-0.09366105,0.012240179,-0.12614724
3054265086,3054264844,-0.00023919775,-0.0016190328,2.6332214e-05,-0.021090982,-0.009816667,0.06539064
3054286312,3054286074,-0.0004216904,0.00028718892,0.00054343324,-0.042506263,-0.045304906,0.080100305
3054307537,3054307303,3.870146e-05,0.0023167972,-0.0011747647,0.12467082,0.21180026,-0.12639397
3054328787,3054328533,-3.7880265e-05,-0.0020719576,0.00031994004,-0.06478513,-0.4155391,0.073530726
3054346257,3054346016,-0.0012459551,-0.0029159584,0.00060231984,-0.12171842,-0.1607886,0.05596701
3054366235,3054365996,-0.00059199345,0.0013449076,-0.0007069288,0.0049419375,0.3597137,-0.10097426
3054387459,3054387226,-0.00040067884,3.1177886e-05,-0.00047108717,-0.05400091,-0.25347158,0.032944504
3054404947,3054404709,-0.00095598877,-0.0007737095,0.00023539178,-0.14093104,-0.14740764,0.07580792
3054426175,3054425939,0.0012505086,-0.00039824774,0.00040686037,0.15782852,0.10037749,-0.035008736
3054447401,3054447168,-0.00090555067,0.0007436224,2.4651177e-05,-0.036920138,-0.03191458,0.1634734
3054468634,3054468398,2.3476197e-05,0.0015780358,-0.00021964544,0.055020273,0.05397777,0.0021478578
3054486116,3054485881,0.001844386,-0.0002521549,0.00026180362,0.26512787,-0.038977895,-0.027609356
3054507347,3054507110,6.592029e-05,-0.0019482495,-0.00013784925,-0.07208957,-0.110017374,0.07677552
3054527324,3054527091,0.00044920237,0.0007934964,-0.0006191763,0.10658896,0.2179044,-0.12302975
3054544811,3054544574,0.00042027922,0.0020787322,-0.0006200606,0.056650184,0.077535756,-0.013742421
3054566039,3054565804,-0.0017654594,-0.0005541411,-0.0001005386,-0.20862387,-0.00020703436,0.011797266
3054587265,3054587033,0.00055817084,-0.000984813,-0.00025235466,0.11976324,-0.11103678,-0.009707222
3054608507,3054608263,-0.00061782834,0.00076304784,-0.00012311316,0.026389979,0.11013076,-0.012354075
3054625984,3054625746,0.00013218017,0.0018924492,-0.00063366187,0.007179258,0.21515392,-0.12639695
3054647210,3054646975,6.552541e-05,-0.0015799493,-0.00065078796,0.042682756,-0.37554175,0.028105538
3054667189,3054666956,-0.00042047596,-0.0017136844,0.00020271237,0.046646092,0.0220317,-0.004440649
3054684677,3054684439,-0.00026551785,0.0012790345,9.0115005e-05,-0.037622612,0.23575445,0.005395159
3054705908,3054705669,-2.948218e-06,0.00038230082,-0.0001278019,-0.037962653,-0.11653254,0.007286382
3054727131,3054726898,0.0016159074,0.0006333535,-0.000351466,0.022590877,0.11040254,0.026658935
3054748363,3054748128,-0.001701926,-0.0016047728,-2.6344787e-06,-0.1619391,-0.2484125,0.004038363
3054765851,3054765616,-0.00026340096,-0.00080694875,0.00038476312,0.047854315,-0.05224882,0.062292818
3054787078,3054786840,0.00025516318,0.0027030138,0.00020226347,0.010152775,0.37669832,0.009496241
3054808315,3054808073,-0.0009642589,-0.0008087234,0.0004397917,-0.086348854,-0.28933698,0.0942963
3054825789,3054825553,-0.0006195848,-0.0010889763,-0.0006343422,-0.07444234,-0.007461954,0.021444153
3054845777,3054845534,0.0013450788,0.003068362,-0.0011905583,0.055724483,0.38933218,-0.06808289
3054867025,3054866763,-0.0013698089,-0.0028145704,0.0010009098,-0.16155343,-0.4406835,0.09114146
3054888301,3054887993,0.00079290324,-0.0011238855,-0.00018499442,0.077090316,0.23622803,-0.073130004
3054905806,3054905476,0.0011621494,0.003192849,-0.00101135,0.09862801,0.2592666,-0.07205099
3054927072,3054926705,-0.0014421303,0.0026368238,-9.794696e-05,-0.11194472,-0.10922801,0.07981141
3054948341,3054947935,0.0014432765,-0.0032070978,-0.0005754514,0.14076048,-0.21088189,-0.010649276
3054965848,3054965420,-7.845613e-05,-0.0023327419,1.3564946e-05,-0.04840379,0.10023911,-0.095014624
3054985634,3054985399,-0.0011787094,0.0010213269,-0.00014138198,-0.11953548,0.12845586,0.05495598
3055006863,3055006628,9.383948e-05,0.0013552891,-0.0006781693,0.23850468,-0.15420337,-0.0152476905
3055028102,3055027858,0.0005245529,-0.0012200755,-0.00011539669,-0.14338222,-0.14966369,-0.040653806
3055045578,3055045341,-0.0010788637,-0.0021785856,0.00053522666,-0.10395502,0.0047975164,0.011428269
3055066806,3055066570,-0.0008333266,-0.0006226121,-0.0008464677,-0.057051077,-0.11573786,-0.06641832
3055088040,3055087800,0.0012878313,0.0021284833,0.00094357016,0.1441649,0.25707236,0.049798977
3055105525,3055105285,0.00019159017,0.0024411748,-0.0004644927,-0.01881798,0.22165383,-0.083698906
3055126749,3055126513,-9.945838e-05,-0.0014203162,-0.00047129975,0.14671054,-0.2976853,0.0014077774
3055146730,3055146493,0.0004999101,-0.000989318,-0.00036351033,0.010188727,0.07771555,-0.0042366334
3055167959,3055167723,-0.00069919473,-0.00037013355,0.00030026608,0.0013635348,-0.16670866,-0.040109366
3055185452,3055185206,-0.00011344778,-0.0005875045,-0.00025467086,-0.00050719,-0.2080616,-0.021120531
3055206672,3055206435,-2.9092305e-05,0.00044067006,-0.00074125803,0.010388902,0.10186327,-0.06984947
3055227904,3055227665,-0.0020643654,-0.004016046,0.0014061907,-0.04887517,-0.33917865,0.13810377
3055245387,3055245148,-0.0012868434,-0.0021246765,-0.0010563831,-0.10860965,-0.081694886,0.017938705
3055266615,3055266377,0.00078771205,0.0025330707,0.0004903518,0.06462063,-0.14777374,-0.0029799538
3055287848,3055287607,-0.00034927588,-0.00063686504,0.00061454927,0.01536152,-0.043297604,0.090628445
3055307824,3055307588,3.5692356e-05,0.0013521548,-0.0005355028,0.048846968,0.30282083,-0.053334843
3055325310,3055325071,0.0004646856,0.0015965154,-0.0008436793,0.18701327,0.47758564,-0.097523764
3055346536,3055346300,-0.0011307515,0.0013855168,-0.00077357306,-0.22852615,0.06785634,0.0028560776
3055367767,3055367530,0.0004493877,-0.0014032045,-8.497876e-05,-0.00515997,-0.3353572,0.03099259
