timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
3050972961,3050972774,3932170,0.02977414,-0.01272991,-0.010066749,38.70869,0,0,0,0,10
3051975082,3051974687,3932170,0.0304133,-0.0032490566,-0.003941478,38.75765,0,0,0,0,10
3052973034,3052972846,3932170,0.027696876,-0.01422128,0.0024501083,38.70869,0,0,0,0,10
3053972449,3053972257,3932170,0.03025351,-0.010226538,-0.00495348,38.90453,0,0,0,0,10
3054972173,3054971668,3932170,0.027537085,-0.010918961,-0.0015978967,39.051407,0,0,0,0,10
3055975045,3055974832,3932170,0.025193503,-0.011664646,-0.01107875,38.75765,0,0,0,0,10
3056971932,3056971741,3932170,0.02727077,-0.014753913,-0.0045273737,38.70869,0,0,0,0,10
3057973844,3057973655,3932170,0.023755398,-0.012996227,0.00015978966,38.659733,0,0,0,0,10
3058974605,3058974318,3932170,0.0257794,-0.0110254865,-0.007243798,38.561813,0,0,0,0,10
3059971414,3059971228,3932170,0.029028457,-0.014966966,-0.005486112,38.70869,0,0,0,0,10
3060973330,3060973142,3932170,0.03259709,-0.0068709557,-0.0056991647,38.855568,0,0,0,0,10
3061974206,3061973805,3932170,0.029933931,-0.0015978967,-0.0042077946,38.659733,0,0,0,0,10
3062974656,3062974469,3932170,0.02396845,-0.011132013,-0.005752428,39.051407,0,0,0,0,10
3063974074,3063973882,3932170,0.022796659,-0.019281287,-0.0017044231,38.90453,0,0,0,0,10
3064973823,3064973297,3932170,0.023861924,-0.011558119,-0.0066046393,38.659733,0,0,0,0,10
3065975416,3065975210,3932170,0.029348036,-0.00793622,-0.0064981133,38.659733,0,0,0,0,10
3066972309,3066972122,3932170,0.02412824,-0.011185276,-0.000479369,38.75765,0,0,0,0,10
3067972975,3067972787,3932170,0.024234766,-0.009054747,-0.0063383235,39.00245,0,0,0,0,10
3068973690,3068973452,3932170,0.021092236,-0.009693907,-0.0068709557,38.463894,0,0,0,0,10
3069975566,3069975368,3932170,0.027057717,-0.013422332,-0.002396845,39.00245,0,0,0,0,10
3070972470,3070972281,3932170,0.026045715,-0.0061785337,-0.011930962,39.00245,0,0,0,0,10
3071973307,3071972946,3932170,0.026045715,-0.0042077946,-0.011451593,39.051407,0,0,0,0,10
3072975050,3072974863,3932170,0.021837922,-0.015606124,-0.004740427,38.659733,0,0,0,0,10
3073974472,3073974278,3932170,0.02711098,-0.0060187443,-0.008042746,38.659733,0,0,0,0,10
3074972989,3074972443,3932170,0.02977414,-0.012996227,-0.009693907,38.90453,0,0,0,0,10
3075974565,3075974361,3932170,0.02860235,-0.015446334,-0.0015978967,38.855568,0,0,0,0,10
3076975213,3076975028,3932170,0.025992453,-0.014061491,-0.0053795855,38.90453,0,0,0,0,10
3077972130,3077971942,3932170,0.030626353,-0.013315805,-0.0053263223,39.00245,0,0,0,0,10
3078974095,3078973860,3932170,0.02695119,-0.01720402,-0.0016511598,38.90453,0,0,0,0,10
3079974713,3079974528,3932170,0.023861924,-0.0080960095,-0.0038882152,39.051407,0,0,0,0,10
3080971628,3080971443,3932170,0.026525084,-0.013262542,-0.0049002166,39.051407,0,0,0,0,10
3081972501,3081972111,3932170,0.029188246,-0.012037489,-0.0012783173,38.90453,0,0,0,0,10
3082974260,3082974030,3932170,0.028708877,-0.0066046393,-0.009108011,39.10037,0,0,0,0,10
3083974887,3083974698,3932170,0.030519826,-0.013741911,-0.0025566346,39.10037,0,0,0,0,10
3084973328,3084972865,3932170,0.027537085,-0.0104395915,-0.0025566346,39.00245,0,0,0,0,10
3085973721,3085973534,3932170,0.028868666,-0.009853696,0.0016511598,38.855568,0,0,0,0,10
3086974390,3086974203,3932170,0.028868666,-0.011451593,-0.000958738,39.00245,0,0,0,0,10
3087972559,3087972370,3932170,0.028122982,-0.012996227,0.0012250541,39.00245,0,0,0,0,10
3088973293,3088973040,3932170,0.024501082,-0.010492855,-0.0070307455,39.051407,0,0,0,0,10
3089973898,3089973709,3932170,0.03009372,-0.0121972775,-0.0050067427,39.00245,0,0,0,0,10
3090974565,3090974379,3932170,0.028655613,-0.007829694,-0.007243798,38.855568,0,0,0,0,10
3091972872,3091972547,3932170,0.029667614,-0.015606124,0.00015978966,39.051407,0,0,0,0,10
3092973435,3092973224,3932170,0.026258769,-0.010918961,-0.0037816889,39.247246,0,0,0,0,10
3093974082,3093973889,3932170,0.024714135,-0.010333065,-0.00793622,39.10037,0,0,0,0,10
3094973796,3094973308,3932170,0.028868666,-0.007243798,-0.005273059,39.051407,0,0,0,0,10
3095972921,3095972728,3932170,0.026418557,-0.013475595,-0.008575379,39.00245,0,0,0,0,10
3096973588,3096973399,3932170,0.026738137,-0.007989483,-0.010865698,39.051407,0,0,0,0,10
3097975513,3097975321,3932170,0.029401299,-0.008841695,-0.0050067427,39.10037,0,0,0,0,10
3098972524,3098972240,3932170,0.03435478,-0.008415589,-0.008735169,39.198288,0,0,0,0,10
3099973097,3099972911,3932170,0.02759035,-0.005912218,-0.011291803,39.00245,0,0,0,0,10
3100975026,3100974834,3932170,0.03270362,-0.010972224,-0.0021837922,39.198288,0,0,0,0,10
3101972117,3101971753,3932170,0.025885927,-0.010759171,-0.0034088462,39.198288,0,0,0,0,10
3102972612,3102972425,3932170,0.035633095,-0.009800433,-0.0044741104,39.247246,0,0,0,0,10
3103974538,3103974349,3932170,0.0231695,-0.010226538,-0.009054747,38.855568,0,0,0,0,10
3104975467,3104975021,3932170,0.02860235,-0.0110254865,-0.010173275,39.198288,0,0,0,0,10
3105973382,3105973192,3932170,0.026897928,-0.013315805,-0.012676647,38.561813,0,0,0,0,10
3106974050,3106973864,3932170,0.02844256,0.0018642128,-0.009161274,39.10037,0,0,0,0,10
3107974725,3107974537,3932170,0.02828277,-0.011291803,-0.005912218,39.247246,0,0,0,0,10
3108971649,3108971458,3932170,0.026258769,-0.014434333,-0.008522116,39.10037,0,0,0,0,10
3109973573,3109973383,3932170,0.018002968,-0.012623384,-0.007456851,39.247246,0,0,0,0,10
3110974252,3110974056,3932170,0.030945932,-0.0075633777,-0.005912218,39.247246,0,0,0,0,10
3111975110,3111974729,3932170,0.027963191,-0.014753913,-0.00063915865,39.247246,0,0,0,0,10
3112973088,3112972902,3932170,0.030573089,-0.006924219,0.0012250541,39.00245,0,0,0,0,10
3113973764,3113973576,3932170,0.03334278,-0.014061491,-0.007723167,39.198288,0,0,0,0,10
3114974723,3114974250,3932170,0.030146984,-0.013582122,-0.0049002166,39.10037,0,0,0,0,10
3115973860,3115973674,3932170,0.027803402,-0.01107875,-0.011451593,39.051407,0,0,0,0,10
3116973284,3116973098,3932170,0.02561961,-0.007723167,-0.0058589545,39.394127,0,0,0,0,10
3117973962,3117973772,3932170,0.03174488,-0.012410331,-0.00090547476,39.10037,0,0,0,0,10
3118974632,3118974447,3932170,0.030839406,-0.007723167,-0.000106526444,39.247246,0,0,0,0,10
3119972808,3119972621,3932170,0.031265512,-0.00974717,-0.00495348,39.198288,0,0,0,0,10
3120973488,3120973298,3932170,0.025246767,-0.0104395915,-0.0015446334,39.247246,0,0,0,0,10
3121974282,3121973978,3932170,0.025885927,-0.014274543,-0.010599381,39.198288,0,0,0,0,10
3122972349,3122972146,3932170,0.025992453,-0.008415589,-0.008468852,39.198288,0,0,0,0,10
3123973009,3123972822,3932170,0.025086978,-0.015180019,-0.0035153728,39.198288,0,0,0,0,10
3124973928,3124973498,3932170,0.02711098,-0.008309063,-0.0068709557,39.198288,0,0,0,0,10
3125975612,3125975426,3932170,0.025406556,-0.0072970614,-0.00314253,39.394127,0,0,0,0,10
3126972538,3126972350,3932170,0.03206446,-0.009161274,-0.0056991647,39.394127,0,0,0,0,10
3127973213,3127973026,3932170,0.032277513,-0.014487596,-0.0035686358,39.296207,0,0,0,0,10
3128975139,3128974954,3932170,0.018535601,0.006072007,-0.005273059,39.394127,0,0,0,0,10
3129972076,3129971879,3932170,0.03025351,-0.011558119,-0.00063915865,39.247246,0,0,0,0,10
3130972743,3130972556,3932170,0.028336033,-0.012996227,0.0028229507,39.394127,0,0,0,0,10
3131973562,3131973233,3932170,0.027909929,-0.017630126,0.0017576864,39.247246,0,0,0,0,10
3132975349,3132975162,3932170,0.028495824,-0.0068709557,-0.007243798,39.394127,0,0,0,0,10
3133972277,3133972087,3932170,0.02892193,-0.011291803,-0.007989483,39.296207,0,0,0,0,10
3134973255,3134972640,3932170,0.03073288,-0.015020229,-0.001438107,39.296207,0,0,0,0,10
3135974882,3135974694,3932170,0.025193503,-0.0110254865,-0.0036751623,39.394127,0,0,0,0,10
3136974317,3136974122,3932170,0.026897928,-0.010972224,-0.012996227,39.296207,0,0,0,0,10
3137972487,3137972299,3932170,0.026418557,-0.009853696,-0.006924219,39.247246,0,0,0,0,10
3138974477,3138974232,3932170,0.02631203,-0.009853696,-0.006231797,39.394127,0,0,0,0,10
3139975126,3139974908,3932170,0.025832662,-0.008362326,-0.006711166,39.589962,0,0,0,0,10
3140972023,3140971834,3932170,0.025246767,-0.0092678005,-0.0048469533,39.443085,0,0,0,0,10
3141974045,3141973764,3932170,0.030241674,-0.010711826,-0.006924219,39.394127,0,0,0,0,9
3142974630,3142974444,3932170,0.028389297,-0.0116113825,-0.0065513765,39.394127,0,0,0,0,10
3143971562,3143971372,3932170,0.026471822,-0.014327806,-0.0020772656,39.296207,0,0,0,0,10
3144972506,3144971926,3932170,0.02034655,-0.0071372716,-0.0025033713,39.247246,0,0,0,0,10
3145974170,3145973983,3932170,0.026738137,-0.009480854,-0.004261058,39.247246,0,0,0,0,10
3146974848,3146974662,3932170,0.025566347,-0.010705908,-0.010705908,39.541004,0,0,0,0,10
3147973033,3147972842,3932170,0.025353294,-0.010759171,-0.0048469533,39.394127,0,0,0,0,10
3148973725,3148973523,3932170,0.025726136,-0.01107875,-0.011185276,39.296207,0,0,0,0,10
3149974392,3149974203,3932170,0.024234766,-0.009480854,-0.0092678005,39.541004,0,0,0,0,10
3150972576,3150972383,3932170,0.021465078,-0.009321064,-0.008841695,39.394127,0,0,0,0,10
3151973426,3151972939,3932170,0.02711098,-0.005539375,-0.013528858,39.296207,0,0,0,0,10
3152973930,3152973745,3932170,0.027696876,-0.010812434,-0.00793622,39.296207,0,0,0,0,10
3153974613,3153974427,3932170,0.030040458,-0.0104395915,-0.0110254865,39.247246,0,0,0,0,10
3154973034,3154972607,3932170,0.02444782,-0.016138757,-0.006764429,39.394127,0,0,0,0,10
3155973476,3155973290,3932170,0.028975192,-0.013635385,-0.0022370552,39.394127,0,0,0,0,10
3156974162,3156973972,3932170,0.027324032,-0.0133690685,-0.005752428,39.443085,0,0,0,0,10
3157972346,3157972153,3932170,0.025513083,-0.009321064,-0.00958738,39.589962,0,0,0,0,10
3158973031,3158972835,3932170,0.02663161,-0.013848438,-0.003834952,39.394127,0,0,0,0,10
3159973708,3159973518,3932170,0.026525084,-0.007243798,-0.014061491,39.247246,0,0,0,0,10
3160974390,3160974201,3932170,0.026897928,-0.012037489,-0.0063915867,39.296207,0,0,0,0,10
3161972743,3161972258,3932170,0.03073288,-0.014327806,-0.008468852,39.541004,0,0,0,0,10
3162973252,3162973067,3932170,0.027537085,-0.014327806,-0.002130529,39.296207,0,0,0,0,10
3163973936,3163973750,3932170,0.030040458,-0.010013485,-0.006924219,39.541004,0,0,0,0,10
3164972365,3164971807,3932170,0.029134983,-0.0075633777,-0.015446334,39.541004,0,0,0,0,10
3165972805,3165972616,3932170,0.029134983,-0.010120012,-0.009321064,39.589962,0,0,0,0,10
3166974740,3166974552,3932170,0.029188246,-0.011877699,-0.009693907,39.394127,0,0,0,0,10
3167974178,3167973985,3932170,0.031478565,-0.014753913,-0.0050067427,39.589962,0,0,0,0,10
3168973605,3168973421,3932170,0.026791401,-0.009161274,0.0011185276,39.394127,0,0,0,0,10
3169973041,3169972853,3932170,0.029188246,-0.008788432,-0.008522116,39.589962,0,0,0,0,10
3170974976,3170974789,3932170,0.031052459,0.02609898,-0.012090751,39.638924,0,0,0,0,10
3171971990,3171971723,3932170,0.029880667,-0.03355583,-0.0221575,39.394127,0,0,0,0,10
3172972593,3172972407,3932170,0.024288028,-0.02066613,-0.010599381,39.589962,0,0,0,0,10
3173974533,3173974343,3932170,0.034834146,-0.033822145,-0.011185276,39.541004,0,0,0,0,10
3174975484,3174974904,3932170,0.030839406,0.009534117,-0.009321064,39.638924,0,0,0,0,10
3175972150,3175971962,3932170,0.02396845,-0.015180019,-0.0037816889,39.394127,0,0,0,0,10
3176974091,3176973900,3932170,0.025086978,-0.008309063,-0.0026098979,39.736843,0,0,0,0,10
3177974779,3177974586,3932170,0.02844256,-0.047031425,0.000106526444,39.589962,0,0,0,0,10
3178972957,3178972771,3932170,0.02711098,-0.029348036,0.00042610578,39.638924,0,0,0,0,10
3179973645,3179973457,3932170,0.019387813,0.02663161,0.009161274,39.736843,0,0,0,0,10
3180971828,3180971642,3932170,0.028868666,0.030466562,0.0025566346,39.736843,0,0,0,0,10
3181975101,3181974831,3932170,0.032277513,-0.029081719,-0.0088949585,39.589962,0,0,0,0,10
3182971952,3182971766,3932170,0.033449303,-0.036591835,-0.026045715,39.541004,0,0,0,0,10
3183973895,3183973704,3932170,0.032117724,-0.010918961,-0.011877699,39.541004,0,0,0,0,10
3184974780,3184974392,3932170,0.03307646,-0.010546118,-0.00015978966,39.834763,0,0,0,0,10
3185971514,3185971327,3932170,0.03259709,0.00314253,-0.008628642,39.736843,0,0,0,0,10
3186973453,3186973266,3932170,0.027963191,-0.00974717,-0.002876214,39.736843,0,0,0,0,10
3187974147,3187973955,3932170,0.028708877,-0.012357067,-0.001438107,39.736843,0,0,0,0,10
3188974862,3188974642,3932170,0.026205506,-0.010066749,-0.0053263223,39.736843,0,0,0,0,10
3189974265,3189974080,3932170,0.02876214,-0.012836437,0.0020240024,39.589962,0,0,0,0,10
3190973703,3190973517,3932170,0.03334278,-0.012836437,-0.0002663161,39.638924,0,0,0,0,10
3191974477,3191974207,3932170,0.026791401,-0.009054747,-0.008362326,39.834763,0,0,0,0,10
3192972583,3192972394,3932170,0.028655613,-0.012516857,-0.005539375,39.589962,0,0,0,0,10
3193973270,3193973083,3932170,0.028336033,-0.001917476,-0.0038882152,39.736843,0,0,0,0,10
3194974170,3194973772,3932170,0.026418557,-0.008362326,0.0010120012,39.736843,0,0,0,0,10
3195974648,3195974462,3932170,0.028868666,-0.012303804,-0.0066046393,39.736843,0,0,0,0,10
3196972838,3196972650,3932170,0.027377296,-0.014700649,-0.0049002166,39.736843,0,0,0,0,10
3197973854,3197973344,3932170,0.031188576,-0.008344572,-0.0017754408,39.834763,0,0,0,0,9
3198974251,3198974030,3932170,0.029933931,-0.01257012,-0.0042077946,39.736843,0,0,0,0,10
3199972413,3199972225,3932170,0.03169162,-0.010865698,-0.0046339002,39.736843,0,0,0,0,10
3200973097,3200972909,3932170,0.026045715,-0.012996227,-0.0048469533,39.736843,0,0,0,0,10
3201972613,3201972349,3932170,0.031265512,-0.011877699,-0.0065513765,39.736843,0,0,0,0,10
3202974477,3202974290,3932170,0.029134983,-0.013102753,-0.00314253,39.736843,0,0,0,0,10
3203972669,3203972479,3932170,0.028389297,-0.009693907,0.0015446334,39.932682,0,0,0,0,10
3204973555,3204973171,3932170,0.029987194,-0.010599381,-0.0016511598,39.834763,0,0,0,0,10
3205974049,3205973862,3932170,0.028549086,-0.009693907,-0.0030360036,39.98164,0,0,0,0,10
3206972242,3206972051,3932170,0.031158986,-0.015393071,-0.0036751623,39.541004,0,0,0,0,10
3207973263,3207972745,3932170,0.028495824,-0.014327806,-0.001970739,39.736843,0,0,0,0,10
3208974873,3208974686,3932170,0.025406556,-0.013635385,0.00015978966,39.7858,0,0,0,0,10
3209975567,3209975378,3932170,0.024820661,-0.013795175,0.0013315806,39.7858,0,0,0,0,10
3210972507,3210972318,3932170,0.025353294,-0.010546118,-0.0060187443,39.736843,0,0,0,0,10
3211973312,3211972885,3932170,0.028176244,-0.010705908,-0.0030892668,39.834763,0,0,0,0,10
3212972636,3212972451,3932170,0.032330777,-0.011930962,-0.0012783173,39.736843,0,0,0,0,10
3213972081,3213971893,3932170,0.029720878,-0.011717909,-0.003941478,39.932682,0,0,0,0,10
3214972990,3214972586,3932170,0.033449303,-0.011345066,-0.0050067427,39.736843,0,0,0,0,10
3215973467,3215973279,3932170,0.02631203,-0.009640643,-0.010599381,40.07956,0,0,0,0,10
3216975417,3216975231,3932170,0.026897928,-0.013635385,0.0013848437,39.834763,0,0,0,0,10
3217972675,3217972164,3932170,0.02924151,-0.008255799,-0.010333065,39.589962,0,0,0,0,10
3218973080,3218972857,3932170,0.029507825,-0.010279802,-0.0022903185,39.7858,0,0,0,0,10
3219974990,3219974802,3932170,0.024660872,-0.00990696,-0.009161274,39.7858,0,0,0,0,10
3220971932,3220971743,3932170,0.027057717,-0.013635385,-0.00069242186,39.736843,0,0,0,0,10
3221973975,3221973689,3932170,0.032277513,-0.014327806,-0.006072007,39.932682,0,0,0,0,10
3222974572,3222974382,3932170,0.024341293,-0.012410331,-0.0071372716,39.932682,0,0,0,0,10
3223975289,3223975083,3932170,0.02545982,-0.008575379,-0.0075633777,39.834763,0,0,0,0,10
3224972399,3224972018,3932170,0.027164243,-0.010759171,-0.0058056912,39.7858,0,0,0,0,10
3225974149,3225973964,3932170,0.025939189,-0.010972224,-0.0021837922,39.932682,0,0,0,0,10
3226974858,3226974659,3932170,-0.23020364,0.08165252,-0.26162896,39.98164,0,0,0,0,10
3227972105,3227971601,3932170,0.050493535,-0.03787015,-0.13534185,39.7858,0,0,0,0,10
3228972512,3228972297,3932170,0.10183928,0.015286544,-0.37838194,39.736843,0,0,0,0,10
3229974433,3229974242,3932170,-0.20357203,0.07824367,0.06050702,39.932682,0,0,0,0,10
3230975131,3230974937,3932170,0.077657774,0.33076462,-0.47681236,39.932682,0,0,0,0,10
3231973390,3231973131,3932170,0.28144285,-0.221575,-0.008415589,39.98164,0,0,0,0,10
3232974011,3232973826,3932170,-0.11355719,0.5702893,0.21672805,40.07956,0,0,0,0,10
3233972210,3233972020,3932170,0.13949639,-0.022104237,0.042290997,39.98164,0,0,0,0,10
3234971883,3234971465,3932170,0.027750138,-0.015073492,0.022849923,39.932682,0,0,0,0,10
3235973598,3235973411,3932170,0.019228023,-0.034834146,0.03962784,39.98164,0,0,0,0,10
3236974293,3236974107,3932170,0.025832662,-0.0045273737,-0.009534117,39.98164,0,0,0,0,10
3237975303,3237974802,3932170,-0.7775898,-0.3548396,-0.5028048,39.932682,0,0,0,0,10
3238971931,3238971745,3932170,-0.1261273,0.27276096,-0.27265444,39.736843,0,0,0,0,10
3239973877,3239973692,3932170,-0.14993598,-0.015180019,0.0061252704,39.98164,0,0,0,0,10
3240974576,3240974388,3932170,0.39936763,0.09145295,0.2601376,39.932682,0,0,0,0,10
3241971585,3241971332,3932170,-0.07590009,-0.05901565,0.49066082,39.98164,0,0,0,0,10
3242973475,3242973277,3932170,0.08452874,-0.027057717,0.41316283,39.932682,0,0,0,0,10
3243974158,3243973973,3932170,0.16756609,-0.15062839,1.3937387,39.932682,0,0,0,0,10
3244972542,3244972167,3932170,-0.06796387,0.042557314,0.39734364,39.834763,0,0,0,0,10
3245973047,3245972862,3932170,0.03190467,-0.0068709557,-0.05603291,39.736843,0,0,0,0,10
3246973746,3246973557,3932170,0.044741105,-0.05470133,-0.67772126,39.7858,0,0,0,0,10
3247974771,3247974252,3932170,0.076485984,0.037124466,-0.5000884,40.07956,0,0,0,0,10
3248972668,3248972445,3932170,0.037284255,0.002130529,-0.06119944,39.7858,0,0,0,0,10
3249973330,3249973140,3932170,0.060240705,-0.069135666,0.52464277,39.7858,0,0,0,0,10
3250974044,3250973838,3932170,0.0654605,-0.13688648,0.31489217,39.7858,0,0,0,0,10
