timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
3074751303,3074650218,3670026,0.0018364188,0.0017509771,0.0019542568,0.15,1.7726956e-07,1.7709847e-07,4.3143353e-07,3670026,0.015660433,0.05640237,-0.024337135,0.4,0.0005038439,0.00050384447,0.00050096225,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3075761204,3075659249,3670026,0.0018383517,0.0017505994,0.0019516719,0.15,1.7687077e-07,1.7670011e-07,4.3107195e-07,3670026,0.01566045,0.056401953,-0.024338605,0.4,0.0005039338,0.00050393434,0.00050096185,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3076769416,3076668281,3670026,0.0018386052,0.0017494397,0.0019435609,0.15,1.7653888e-07,1.7636822e-07,4.3145522e-07,3670026,0.015660165,0.05640186,-0.02436589,0.4,0.0005040232,0.00050402374,0.00050095987,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3077779348,3077677312,3670026,0.0018382688,0.0017483798,0.0019467797,0.15,1.7816522e-07,1.7799591e-07,4.3109503e-07,3670026,0.015659984,0.056401867,-0.024353882,0.4,0.00050411356,0.0005041141,0.0005009617,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3078787465,3078686344,3670026,0.0018354657,0.0017471217,0.0019481553,0.15,1.7776749e-07,1.7759795e-07,4.3147733e-07,3670026,0.015659723,0.056402277,-0.024203995,0.4,0.0005042041,0.0005042046,0.0005009626,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3079797425,3079695376,3670026,0.0018316681,0.0017432967,0.0019461889,0.15,1.773691e-07,1.7719874e-07,4.3111476e-07,3670026,0.01565906,0.05640286,-0.024077391,0.4,0.0005042945,0.00050429505,0.0005009625,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3080805472,3080704408,3670026,0.0018302171,0.0017409606,0.0019497033,0.15,1.7697008e-07,1.7679882e-07,4.3149916e-07,3670026,0.0156587,0.05640307,-0.023972126,0.4,0.0005043854,0.0005043859,0.00050095917,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3081815718,3081713441,3670026,0.0018325903,0.0017404407,0.0019465234,0.15,1.765709e-07,1.7639957e-07,4.3113778e-07,3670026,0.015658578,0.056402765,-0.023795532,0.4,0.00050447544,0.00050447596,0.0005009587,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3082823678,3082722474,3670026,0.0018343207,0.001738925,0.0019466224,0.15,1.7826636e-07,1.7809543e-07,4.3152295e-07,3670026,0.01565835,0.056402557,-0.023764575,0.4,0.0005045657,0.00050456624,0.00050095934,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3083833491,3083731507,3670026,0.0018351157,0.0017381461,0.0019498267,0.15,1.7786536e-07,1.7769453e-07,4.3116142e-07,3670026,0.015658244,0.05640245,-0.023755569,0.4,0.00050465623,0.00050465675,0.0005009593,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3084842553,3084740540,3670026,0.0018339556,0.0017382024,0.0019497031,0.15,1.7746606e-07,1.772953e-07,4.315449e-07,3670026,0.01565827,0.056402586,-0.023825193,0.4,0.000504747,0.0005047475,0.00050095946,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3085850670,3085749573,3670026,0.0018369113,0.001735802,0.0019436874,0.15,1.7706765e-07,1.7689582e-07,4.3118231e-07,3670026,0.015658,0.056402322,-0.023946138,0.4,0.00050483795,0.0005048385,0.00050096074,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3086860731,3086758607,3670026,0.0018404155,0.0017342685,0.0019421404,0.15,1.7667038e-07,1.7649786e-07,4.3156615e-07,3670026,0.015657885,0.056401998,-0.024016997,0.4,0.0005049283,0.0005049288,0.00050095946,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3087868586,3087767641,3670026,0.0018414201,0.0017318275,0.0019465602,0.15,1.7836591e-07,1.7819455e-07,4.3120542e-07,3670026,0.01565772,0.056401856,-0.024069728,0.4,0.000505019,0.0005050195,0.00050096127,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3088878729,3088776675,3670026,0.0018422942,0.0017305099,0.0019470652,0.15,1.7796559e-07,1.777942e-07,4.3158818e-07,3670026,0.015657613,0.056401774,-0.024099445,0.4,0.00050510967,0.0005051102,0.0005009614,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3089886689,3089785710,3670026,0.0018484475,0.0017310845,0.0019448966,0.15,1.7756736e-07,1.7739654e-07,4.3122705e-07,3670026,0.015657665,0.056401372,-0.024005348,0.4,0.0005051998,0.0005052003,0.0005009616,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3090896755,3090794744,3670026,0.0018578059,0.0017286805,0.0019429337,0.15,1.771676e-07,1.7699502e-07,4.316109e-07,3670026,0.015657539,0.056400634,-0.02405968,0.4,0.00050529104,0.00050529157,0.0005009622,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3091905037,3091803779,3670026,0.0018633459,0.0017279704,0.001933174,0.15,1.7676803e-07,1.7659573e-07,4.3124788e-07,3670026,0.015657546,0.056400232,-0.024161352,0.4,0.00050538155,0.0005053821,0.00050095835,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3092914883,3092812814,3670026,0.0018675231,0.0017262195,0.0019144969,0.15,1.7846466e-07,1.7829316e-07,4.316324e-07,3670026,0.015657533,0.056399945,-0.024162514,0.4,0.0005054723,0.0005054728,0.0005009584,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3093922922,3093821849,3670026,0.0018675805,0.0017213232,0.0019120604,0.15,1.7806697e-07,1.7789453e-07,4.3126803e-07,3670026,0.015657248,0.05639967,-0.02416266,0.4,0.0005055632,0.00050556374,0.0005009586,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3094933189,3094830887,3670026,0.0018708872,0.0017184304,0.001910671,0.15,1.776674e-07,1.7749481e-07,4.3090304e-07,3670026,0.015657147,0.056399256,-0.024168288,0.4,0.00050565135,0.0005056519,0.00050095696,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3095941992,3095839920,3670026,0.0018737853,0.0017227579,0.0019092559,0.15,1.7726623e-07,1.770958e-07,4.312897e-07,3670026,0.015657457,0.05639927,-0.02423625,0.4,0.0005057446,0.0005057452,0.00050095946,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3096950063,3096848956,3670026,0.0018741838,0.0017293353,0.0019104371,0.15,1.7686384e-07,1.7669643e-07,4.3093007e-07,3670026,0.015657803,0.056399327,-0.024345182,0.4,0.00050583493,0.0005058355,0.0005009599,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3097960182,3097857994,3670026,0.0018790063,0.0017311837,0.0019090759,0.15,1.7653343e-07,1.7636538e-07,4.313114e-07,3670026,0.015657889,0.05639903,-0.024415009,0.4,0.0005059234,0.00050592393,0.0005009559,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3098968093,3098867029,3670026,0.0018811643,0.001728932,0.0019145688,0.15,1.7816157e-07,1.7799314e-07,4.309492e-07,3670026,0.015657822,0.056398958,-0.024473775,0.4,0.0005060151,0.0005060156,0.0005009595,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3099978024,3099876065,3670026,0.0018832395,0.0017317869,0.0019070451,0.15,1.7776244e-07,1.7759447e-07,4.3133323e-07,3670026,0.015657905,0.056398876,-0.024561241,0.4,0.00050610583,0.00050610636,0.0005009595,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3100986169,3100885105,3670026,0.0018855976,0.0017349825,0.0019029295,0.15,1.7736006e-07,1.7719303e-07,4.3096915e-07,3670026,0.015657974,0.056398526,-0.024756834,0.4,0.00050619245,0.000506193,0.00050095643,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3101996112,3101894139,3670026,0.0018888189,0.0017350938,0.0018855748,0.15,1.769624e-07,1.7679425e-07,4.3135313e-07,3670026,0.015658062,0.056398492,-0.025071,0.4,0.00050628546,0.000506286,0.0005009587,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3103004401,3102903176,3670026,0.0018910653,0.0017332066,0.0018760569,0.15,1.7656546e-07,1.7639617e-07,4.3098848e-07,3670026,0.015658133,0.05639827,-0.025347797,0.4,0.00050637504,0.00050637557,0.00050095393,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
3104014210,3103912213,3670026,0.0018957113,0.0017372443,0.0018742196,0.15,1.7826066e-07,1.7809346e-07,4.3137493e-07,3670026,0.0156584,0.056398306,-0.025511554,0.4,0.00050646515,0.0005064657,0.00050095335,396825,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
