timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
3132955129,3132954588,3670026,3670026,2.0202751e-05,4.1612537e-05,5.5099467e-06,0.0013871891,-0.00027092086,-0.049162608,4995,4995,0,0,1,1
3133454608,3133454115,3670026,3670026,4.5103043e-06,-9.205633e-06,1.3194016e-05,0.0014290562,-4.095107e-05,-0.04905271,4996,4996,0,0,1,1
3133954099,3133953641,3670026,3670026,2.2103633e-05,2.092509e-05,-2.129782e-07,0.0015253383,-3.9137987e-05,-0.049086846,4995,4995,0,0,1,1
3134453632,3134453167,3670026,3670026,4.013387e-06,-2.3367618e-05,1.7646356e-05,0.0015600363,4.478457e-06,-0.04913559,4995,4995,0,0,1,1
3134958164,3134957689,3670026,3670026,-8.007852e-08,-3.5682904e-05,2.1709186e-05,0.0014846767,-0.00012916668,-0.04890319,4996,4996,0,0,1,1
3135457678,3135457215,3670026,3670026,1.5848082e-05,3.3404227e-05,3.6150957e-06,0.0013623625,-0.00013156745,-0.049109288,4995,4995,0,0,1,1
3135957237,3135956742,3670026,3670026,1.0357299e-05,-1.4164044e-05,8.370939e-06,0.0014218866,-0.00014408381,-0.049159482,4995,4995,0,0,1,1
3136456741,3136456268,3670026,3670026,1.1538386e-05,3.164836e-05,8.875587e-06,0.0013654353,-6.228596e-05,-0.049168248,4993,4993,0,0,1,1
3136956265,3136955795,3670026,3670026,7.586152e-06,-3.4982643e-06,1.5109165e-05,0.0013728692,-0.0001788215,-0.04905188,4995,4995,0,0,1,1
3137455812,3137455322,3670026,3670026,1.4419622e-05,1.8700448e-05,4.7470644e-06,0.0014610523,-7.592217e-05,-0.04909579,4996,4996,0,0,1,1
3137955459,3137954848,3670026,3670026,2.2503818e-05,1.2954629e-05,3.310439e-06,0.0014751165,-0.00012853087,-0.049152635,4995,4995,0,0,1,1
3138454848,3138454375,3670026,3670026,-8.121641e-07,1.8533463e-05,2.0539877e-05,0.0014317766,-7.5932134e-05,-0.04903302,4995,4995,0,0,1,1
3138954286,3138953902,3670026,3670026,1.4686745e-05,2.0720165e-05,1.2511879e-06,0.0014523905,-9.414413e-05,-0.049085937,4995,4995,0,0,1,1
3139458966,3139458424,3670026,3670026,1.398503e-05,6.0906204e-06,8.402742e-06,0.00140903,-8.011555e-05,-0.049079068,4995,4995,0,0,1,1
3139958372,3139957951,3670026,3670026,-3.607527e-06,1.4439589e-05,1.4522759e-05,0.0015537383,-0.0001121047,-0.049136467,4995,4995,0,0,1,1
3140452977,3140452483,3670026,3670026,2.0487432e-06,-1.4427911e-05,1.7152126e-05,0.001479294,-0.00016206059,-0.049148705,4996,4996,0,0,1,1
3140957466,3140957005,3670026,3670026,3.0101112e-06,-1.0464832e-05,1.8082803e-05,0.0014206893,-0.00013512973,-0.04911376,4995,4995,0,0,1,1
3141456996,3141456532,3670026,3670026,1.5518644e-05,3.8719838e-05,1.9480858e-06,0.0013510453,-0.00018892331,-0.049085937,4995,4995,0,0,1,1
3141956508,3141956063,3670026,3670026,1.4518555e-05,-1.598958e-05,1.6961923e-05,0.0012638074,-0.00013208139,-0.049097832,4999,4999,0,0,1,1
3142456043,3142455586,3670026,3670026,1.4350283e-05,2.5071347e-05,2.2440805e-07,0.0013803234,-0.0001312308,-0.049174733,4995,4995,0,0,1,1
3142955546,3142955113,3670026,3670026,7.404521e-06,-7.871371e-06,1.2191807e-05,0.0015495429,-0.00017158194,-0.049158603,4995,4995,0,0,1,1
3143455128,3143454640,3670026,3670026,7.733382e-06,2.5312067e-05,9.802868e-06,0.0012634476,-0.00019312333,-0.049084134,4995,4995,0,0,1,1
3143954596,3143954168,3670026,3670026,1.8639961e-05,1.3725197e-05,4.8438797e-06,0.0013244759,-0.00023884962,-0.04913289,4994,4994,0,0,1,1
3144454155,3144453695,3670026,3670026,8.866356e-06,7.4526897e-06,1.4422635e-05,0.00138273,-0.00018984634,-0.04923634,4995,4995,0,0,1,1
3144953796,3144953223,3670026,3670026,7.603379e-06,2.0797408e-05,8.197713e-07,0.0013429337,-0.00010016007,-0.049084708,4996,4996,0,0,1,1
3145458201,3145457745,3670026,3670026,2.084835e-05,8.140549e-06,2.5147376e-06,0.0015091072,-0.00011034934,-0.04910526,4988,4988,0,0,1,1
3145957707,3145957273,3670026,3670026,1.870575e-07,5.199573e-06,1.1926644e-05,0.001442236,-0.00011269591,-0.049054258,4995,4995,0,0,1,1
3146457294,3146456800,3670026,3670026,2.612376e-05,1.8199527e-05,4.3451064e-06,0.0013531399,-8.6996195e-05,-0.049020775,4995,4995,0,0,1,1
3146956769,3146956328,3670026,3670026,-7.028385e-06,-7.0372726e-06,1.3422813e-05,0.0013582105,-0.0001838369,-0.04911285,4995,4995,0,0,1,1
3147456343,3147455855,3670026,3670026,1.012812e-05,3.4735152e-05,8.105218e-06,0.0014324015,-0.000129104,-0.049096383,4995,4995,0,0,1,1
3147955989,3147955383,3670026,3670026,5.375747e-06,-1.691661e-05,1.219221e-05,0.001388408,-0.00012674958,-0.049127523,4995,4995,0,0,1,1
3148455387,3148454911,3670026,3670026,1.9178842e-05,2.891388e-05,3.8436838e-06,0.0013788344,-5.854022e-07,-0.049148135,4995,4995,0,0,1,1
3148954906,3148954439,3670026,3670026,8.534906e-06,-1.0902059e-05,1.751781e-05,0.0014257669,-0.00011301871,-0.04904793,4996,4996,0,0,1,1
3149454520,3149453966,3670026,3670026,1.1159759e-05,-4.5110964e-06,1.2988649e-05,0.0014225061,-7.919869e-05,-0.0491069,4994,4994,0,0,1,1
3149958924,3149958490,3670026,3670026,7.3043634e-06,3.2572498e-05,7.040342e-06,0.0013815095,-0.00016505095,-0.049138535,4996,4996,0,0,1,1
3150458534,3150458018,3670026,3670026,1.4621896e-05,-1.7720955e-05,1.2228817e-05,0.0010833708,-0.00026762017,-0.048984233,4996,4996,0,0,1,1
3150953007,3150952550,3670026,3670026,1.3123776e-05,-1.8175182e-05,-1.0785561e-06,0.001349537,-0.00012854666,-0.049122423,4995,4995,0,0,1,1
3151457547,3151457074,3670026,3670026,1.5486663e-05,-8.900043e-07,6.773718e-06,0.0014550722,-3.9755014e-05,-0.04913973,4996,4996,0,0,1,1
3151957044,3151956601,3670026,3670026,4.8240787e-07,-3.758041e-06,1.5754184e-05,0.0014434443,-0.00010671937,-0.049188793,4995,4995,0,0,1,1
3152456582,3152456130,3670026,3670026,2.3963727e-05,1.796102e-05,5.4084667e-06,0.0013812399,-0.000104929524,-0.049130797,4995,4995,0,0,1,1
3152956080,3152955658,3670026,3670026,4.74397e-06,-2.2135813e-05,1.8410741e-05,0.0014748183,-7.443964e-05,-0.04906651,4995,4995,0,0,1,1
3153455674,3153455186,3670026,3670026,2.5293028e-05,2.4051602e-05,9.200265e-06,0.0015226548,-5.0200044e-05,-0.04912899,4995,4995,0,0,1,1
3153955185,3153954715,3670026,3670026,5.6604654e-06,-1.5259153e-05,1.33123785e-05,0.0014169238,-0.00022604754,-0.049167458,4996,4996,0,0,1,1
3154454703,3154454243,3670026,3670026,9.06721e-06,2.8647495e-05,7.0734895e-06,0.0014670335,-6.607011e-05,-0.049140327,4996,4996,0,0,1,1
3154954257,3154953771,3670026,3670026,5.3086496e-06,1.13198475e-05,1.1394402e-05,0.0016284862,-0.00011209607,-0.04911464,4995,4995,0,0,1,1
3155453765,3155453300,3670026,3670026,1.2826735e-05,2.4492378e-05,6.4047204e-06,0.0013070999,-0.00016472704,-0.04909073,4995,4995,0,0,1,1
3155958427,3155957823,3670026,3670026,8.565091e-06,2.8940804e-05,1.8529161e-06,0.0013788163,-0.00014947435,-0.049120925,4995,4995,0,0,1,1
3156457819,3156457352,3670026,3670026,1.0655508e-05,-3.6426795e-06,1.5039777e-05,0.0013527961,-0.00011349523,-0.048985,4995,4995,0,0,1,1
3156957331,3156956880,3670026,3670026,1.2809907e-06,1.5500278e-05,1.1064622e-05,0.0013946804,-0.00017816792,-0.049101785,4995,4995,140,0,1,1
3157456909,3157456409,3670026,3670026,8.434487e-06,4.84364e-06,5.9083636e-06,0.0015157729,-0.00017219779,-0.049107783,4995,4995,0,0,1,1
3157956548,3157955938,3670026,3670026,8.566752e-06,1.1890082e-05,8.366846e-06,0.0012664187,-0.0001234525,-0.049126312,4995,4995,0,0,1,1
3158455936,3158455467,3670026,3670026,7.171042e-06,2.0830672e-05,7.2395533e-06,0.00146195,-0.00011271966,-0.049115203,4996,4996,0,0,1,1
3158955491,3158954995,3670026,3670026,1.0463815e-05,-7.4417903e-06,2.3633505e-05,0.0015190379,-7.5932876e-05,-0.049121514,4995,4995,0,0,1,1
3159455097,3159454524,3670026,3670026,2.1636057e-05,3.153503e-05,1.5571959e-07,0.0013946961,-0.00013033918,-0.049100604,4995,4995,0,0,1,1
3159954512,3159954053,3670026,3670026,-2.0786813e-06,-2.434685e-05,1.0495614e-05,0.0012861277,-0.0002099493,-0.049059246,4990,4990,4,0,1,1
3160459052,3160458577,3670026,3670026,5.8203664e-06,-1.7616876e-05,1.9893805e-05,0.0014132063,-9.908198e-05,-0.049056564,4989,4989,0,0,1,1
3160958560,3160958107,3670026,3670026,2.0371026e-05,3.0342007e-05,-8.8443653e-07,0.0014383546,-8.005872e-05,-0.049069196,4994,4994,0,0,1,1
3161453112,3161452640,3670026,3670026,3.043396e-06,3.5289075e-05,1.1262772e-05,0.0013695792,-0.00010940158,-0.049079366,4995,4995,0,0,1,1
3161952665,3161952169,3670026,3670026,1.345306e-05,-1.046916e-05,1.1827713e-05,0.0014637581,-0.00015425001,-0.049071603,4995,4995,0,0,1,1
3162457154,3162456694,3670026,3670026,8.534831e-06,-9.371978e-06,9.168789e-06,0.0013076474,-0.00016953655,-0.049075734,4996,4996,0,0,1,1
3162956685,3162956223,3670026,3670026,4.0446434e-06,2.2128032e-05,1.0300171e-05,0.0014147023,-0.00014202503,-0.049153186,4996,4996,0,0,1,1
3163456240,3163455752,3670026,3670026,1.0194997e-05,4.5887687e-06,7.2407865e-06,0.0013047,-0.0003731146,-0.04922438,4995,4995,0,0,1,1
3163955739,3163955281,3670026,3670026,7.803301e-06,6.4631163e-06,1.3822704e-05,0.0012230771,-0.00021195713,-0.049038112,4995,4995,0,0,1,1
3164455281,3164454811,3670026,3670026,1.9638052e-05,1.6318867e-05,4.9149935e-07,0.001369924,-0.0001509559,-0.049068652,4994,4994,0,0,1,1
3164954819,3164954340,3670026,3670026,2.5810566e-06,2.1702497e-06,1.5156553e-05,0.0014132072,-3.497036e-05,-0.04907544,4996,4996,0,0,1,1
3165454344,3165453869,3670026,3670026,2.4462002e-05,2.1258613e-05,6.85824e-07,0.0014511951,-0.00015364593,-0.049088027,4995,4995,0,0,1,1
3165953884,3165953399,3670026,3670026,5.071463e-06,-7.84e-06,1.4157517e-05,0.001525342,-0.00011746272,-0.049117934,4995,4995,0,0,1,1
3166458409,3166457923,3670026,3670026,3.2793037e-06,-7.647576e-06,1.5387643e-05,0.0013531331,-0.00019045593,-0.049131103,4995,4995,0,0,1,1
3166957919,3166957453,3670026,3670026,1.4515004e-05,2.7012054e-05,1.8186684e-06,0.0013387842,-0.00015155293,-0.049088623,4995,4995,0,0,1,1
3167457467,3167456983,3670026,3670026,-2.4750732e-06,-3.4511745e-06,1.5522166e-05,0.0013656605,-8.700259e-05,-0.049059886,4996,4996,0,0,1,1
3167957128,3167956512,3670026,3670026,1.239276e-05,2.9404753e-05,6.094608e-06,0.0014150434,-0.0002117549,-0.049146533,4990,4990,0,0,1,1
3168456514,3168456042,3670026,3670026,2.075017e-05,-1.3819783e-05,1.1620727e-05,0.0014488067,-9.8016346e-05,-0.04908953,4995,4995,0,0,1,1
3168956070,3168955572,3670026,3670026,6.9053062e-06,1.9267345e-05,6.4750047e-06,0.001302265,-9.35814e-05,-0.049027294,4996,4996,0,0,1,1
3169455661,3169455102,3670026,3670026,4.607207e-06,-9.379846e-06,2.3511266e-06,0.0009378245,-0.00019194918,-0.048537035,4995,4995,0,0,1,1
3169955102,3169954632,3670026,3670026,1.4501236e-06,-2.8857185e-06,1.548921e-05,0.0015884421,0.00018272767,-0.049315263,4996,4996,0,0,1,1
3170454644,3170454161,3670026,3670026,1.3057109e-05,-8.629814e-06,3.407191e-05,0.0009450198,0.00019136585,-0.04944261,4995,4995,0,0,1,1
3170959181,3170958687,3670026,3670026,2.3203784e-05,-1.8053666e-05,1.3359954e-05,-0.00017527085,4.068574e-05,-0.049983613,4996,4996,0,0,1,1
3171458668,3171458218,3670026,3670026,-3.7283615e-05,-0.0002224391,4.0445502e-05,0.0008579423,-0.00047083292,-0.04988203,4993,4993,0,0,1,1
3171953235,3171952756,3670026,3670026,3.136175e-06,-7.321742e-05,-8.51904e-08,0.0025880747,-9.035572e-05,-0.048555817,5000,5000,0,0,1,1
3172452742,3172452281,3670026,3670026,5.140512e-06,7.407411e-05,2.3966948e-05,0.0015483312,6.0704682e-05,-0.04877142,4995,4995,0,0,1,1
3172957265,3172956807,3670026,3670026,1.1756208e-05,9.010915e-06,3.132081e-05,0.0020551246,-0.00036233687,-0.049052786,4995,4995,0,0,1,1
3173456820,3173456337,3670026,3670026,1.9042845e-05,-5.3437136e-05,-1.9742554e-06,0.0010918411,-0.0003464827,-0.04900851,4995,4995,0,0,1,1
3173956329,3173955868,3670026,3670026,6.30667e-06,-2.5271585e-05,1.8383376e-05,0.0016252237,-0.0001635557,-0.04942352,4996,4996,0,0,1,1
3174455838,3174455398,3670026,3670026,2.6731623e-05,0.00053228077,-4.4948232e-05,-0.0043602763,-0.0025968098,-0.04879105,4996,4996,0,0,1,1
3174955421,3174954928,3670026,3670026,7.8694475e-06,4.6302783e-05,-1.6407694e-05,-2.9330175e-05,-0.00020329175,-0.049088042,4995,4995,0,0,1,1
3175454886,3175454459,3670026,3670026,1.1894397e-05,1.3945279e-05,1.498974e-05,0.0012914997,-0.00013873585,-0.049201332,4996,4996,0,0,1,1
3175954448,3175953989,3670026,3670026,-1.4559926e-07,-2.99227e-05,1.5220876e-05,0.0017872467,-2.299421e-05,-0.049180202,4995,4995,0,0,1,1
3176453968,3176453519,3670026,3670026,7.2062944e-06,2.1735605e-05,3.876517e-06,0.0012395384,0.0002915232,-0.048963383,4995,4995,0,0,1,1
3176958528,3176958045,3670026,3670026,4.574278e-05,3.779766e-05,-6.0604198e-05,0.0013276897,-0.00017820677,-0.049101442,4995,4995,0,0,1,1
3177458031,3177457576,3670026,3670026,9.1779833e-07,-6.977886e-05,1.4824309e-05,0.0017490404,-0.0007035991,-0.049145106,4996,4996,0,0,1,1
3177957730,3177957106,3670026,3670026,-7.4267737e-06,-0.00010739335,-4.1719926e-05,0.002788279,-0.0007725238,-0.049299683,4995,4995,0,0,1,1
3178457066,3178456637,3670026,3670026,9.469348e-06,-0.0001009901,-6.5426255e-05,0.0025499086,-0.00040589814,-0.04880968,4995,4995,0,0,1,1
3178956640,3178956168,3670026,3670026,1.6955499e-05,0.00010093943,1.5303835e-05,0.0027221576,4.3951237e-05,-0.049094792,4995,4995,0,0,1,1
3179456263,3179455699,3670026,3670026,-8.140684e-05,0.000111747,0.00015954606,0.0005986084,0.0007246217,-0.048674487,4996,4996,0,0,1,1
3179955689,3179955231,3670026,3670026,-2.2108641e-05,0.00022880876,0.00024704976,-0.0014227295,0.0013420288,-0.04983953,4997,4997,0,0,1,1
3180455233,3180454760,3670026,3670026,1.7014709e-05,0.00010543436,0.000105409796,0.0005111998,-0.00094175676,-0.0494003,4995,4995,0,0,1,1
3180954785,3180954292,3670026,3670026,-9.053821e-07,-0.00015252804,2.2908222e-05,-0.0017887404,0.0002248273,-0.04978411,4996,4996,0,0,1,1
3181459244,3181458818,3670026,3670026,1.2173513e-06,6.823032e-05,-2.0068916e-05,0.0011958082,-0.00013275514,-0.049167838,4996,4996,0,0,1,1
3181958831,3181958348,3670026,3670026,2.6361555e-05,-4.4349537e-05,6.580179e-05,0.0024635645,-0.0010242609,-0.04926864,4995,4995,0,0,1,1
3182453351,3182452884,3670026,3670026,2.0735819e-05,-6.241169e-06,-3.0274534e-05,0.0013893311,-0.00017576967,-0.049065925,4995,4995,0,0,1,1
3182952896,3182952415,3670026,3670026,-5.800827e-06,0.00028600803,0.00021266598,0.0029995218,0.00047156625,-0.04863004,4995,4995,0,0,1,1
3183457415,3183456942,3670026,3670026,1.954248e-05,-5.0130802e-05,-6.53958e-05,-0.00077199907,0.0005534597,-0.04981513,4995,4995,0,0,1,1
3183956937,3183956473,3670026,3670026,2.0710475e-05,-2.105647e-05,2.2316106e-05,0.0009835779,-0.00030424562,-0.048884813,4995,4995,0,0,1,1
3184456463,3184456004,3670026,3670026,-3.571265e-06,-2.3045759e-05,1.4421851e-05,0.0012033426,-4.9924423e-05,-0.049155317,4995,4995,0,0,1,1
3184956011,3184955535,3670026,3670026,9.8299815e-06,2.6119125e-05,5.774557e-06,0.0012789659,-8.310642e-05,-0.0491251,4995,4995,0,0,1,1
3185455518,3185455067,3670026,3670026,0.00022163865,0.00016682416,-3.5369662e-06,0.0016667827,0.0022052613,-0.052684672,4995,4995,0,0,1,1
3185955099,3185954598,3670026,3670026,2.429281e-05,0.00018584145,3.1818638e-06,0.0011536705,-0.0008855583,-0.04919986,4995,4995,0,0,1,1
3186454620,3186454132,3670026,3670026,-9.176002e-07,-1.8700066e-05,8.611521e-06,0.0011352735,-0.00025366966,-0.049093593,4998,4998,0,0,1,1
3186954119,3186953661,3670026,3670026,4.042813e-06,8.549929e-06,9.400269e-06,0.0014754201,0.00025654535,-0.049261436,4995,4995,0,0,1,1
3187453688,3187453193,3670026,3670026,-1.4316073e-05,-5.6375095e-05,2.2337566e-05,0.002291006,-0.00027895378,-0.049285382,4995,4995,0,0,1,1
3187958355,3187957720,3670026,3670026,1.1106194e-05,3.7462258e-05,1.0028799e-05,0.0013898474,-0.00020597856,-0.049022824,4996,4996,0,0,1,1
3188457711,3188457251,3670026,3670026,1.9128797e-06,-2.3613795e-06,1.6750375e-05,0.0013710894,-9.265491e-05,-0.049111344,4995,4995,0,0,1,1
3188957275,3188956783,3670026,3670026,2.4296129e-05,1.9343195e-06,7.372262e-06,0.001347742,-7.592417e-05,-0.0491592,4995,4995,0,0,1,1
3189456889,3189456315,3670026,3670026,-5.167044e-07,-2.0181978e-06,1.39295835e-05,0.001519513,-4.2416465e-05,-0.049099684,4995,4995,0,0,1,1
3189956315,3189955846,3670026,3670026,1.6513317e-05,2.4092307e-05,-1.6081185e-06,0.001406336,-9.5363466e-05,-0.04914036,4995,4995,0,0,1,1
3190455889,3190455378,3670026,3670026,2.381411e-06,-1.8023276e-05,1.5321706e-05,0.0014398482,-3.826729e-05,-0.04911255,4995,4995,0,0,1,1
3190955421,3190954910,3670026,3670026,1.36880535e-05,3.309417e-05,5.6246805e-08,0.0014197902,-0.00010701852,-0.04904858,4995,4995,0,0,1,1
3191454909,3191454442,3670026,3670026,7.967631e-06,-1.34260945e-05,1.5152867e-05,0.0013680955,-6.158825e-05,-0.049077295,4995,4995,0,0,1,1
3191959448,3191958969,3670026,3670026,9.367642e-06,-6.5058703e-06,1.1825513e-05,0.0014509072,-6.4264954e-05,-0.04914066,4995,4995,0,0,1,1
3192458929,3192458505,3670026,3670026,7.0575875e-06,3.8717324e-05,3.3737467e-06,0.0013485438,9.063823e-05,-0.048996303,4999,4999,0,0,1,1
3192953484,3192953038,3670026,3670026,3.313563e-06,1.8799798e-05,1.13947e-05,0.0014754013,-0.0001420048,-0.049162768,4995,4995,0,0,1,1
3193453017,3193452570,3670026,3670026,2.1072e-05,-3.1857783e-06,5.533432e-07,0.0014867759,-0.00018683968,-0.049115542,4995,4995,0,0,1,1
3193957533,3193957097,3670026,3670026,1.3823109e-05,1.0489269e-05,2.4148283e-06,0.0006675781,-0.00070285064,-0.049000744,4995,4995,0,0,1,1
3194457049,3194456630,3670026,3670026,9.84544e-07,-6.1627936e-05,1.9979894e-05,0.0019463879,0.0001677759,-0.049283866,4996,4996,0,0,1,1
3194956621,3194956170,3670026,3670026,1.7903138e-05,3.899152e-06,9.628779e-06,0.0013447274,-5.6561217e-05,-0.049009666,5004,5004,0,0,1,1
3195456132,3195455694,3670026,3670026,-3.814688e-06,-1.1235663e-05,1.1394567e-05,0.0012634087,-5.5249166e-05,-0.049128428,4995,4995,0,0,1,1
3195955665,3195955230,3670026,3670026,2.2751867e-05,2.9864734e-05,-7.454747e-07,0.0015664061,-1.8213697e-05,-0.049150042,4999,4999,0,0,1,1
3196455205,3196454759,3670026,3670026,4.3106024e-06,-8.706702e-06,9.435127e-06,0.0015603328,-6.487398e-05,-0.04914003,4996,4996,0,0,1,1
3196954714,3196954291,3670026,3670026,1.5850617e-05,3.608819e-05,8.469747e-06,0.0014676201,-0.000107613596,-0.04915619,4995,4995,0,0,1,1
3197454286,3197453823,3670026,3670026,1.2595011e-05,-2.0576483e-05,1.3187824e-05,0.0012131943,-0.00013989393,-0.04920223,4995,4995,0,0,1,1
3197953940,3197953357,3670026,3670026,1.2261482e-05,2.4830566e-05,9.632598e-06,0.0013181086,-5.9493905e-05,-0.049082015,4996,4996,0,0,1,1
3198458305,3198457884,3670026,3670026,1.5719941e-05,1.5176083e-05,5.2442742e-06,0.0013764258,-0.00011062638,-0.04910235,4996,4996,0,0,1,1
3198957874,3198957416,3670026,3670026,3.6395697e-06,-1.0977547e-05,1.2261598e-05,0.0013896908,4.556312e-06,-0.049068294,4995,4995,0,0,1,1
3199457506,3199456949,3670026,3670026,2.712779e-06,2.1585773e-05,1.1197045e-05,0.0013653813,-8.249854e-05,-0.049183104,4995,4995,0,0,1,1
3199956924,3199956482,3670026,3670026,1.2393247e-05,-2.3868406e-06,5.2437226e-06,0.0014652393,3.9042566e-06,-0.04916545,4996,4996,0,0,1,1
3200456461,3200456014,3670026,3670026,1.5215547e-05,2.5258216e-06,1.671844e-05,0.001359709,-0.000120768884,-0.04914993,4995,4995,0,0,1,1
3200956023,3200955547,3670026,3670026,1.8081491e-05,1.8681012e-05,3.3105205e-06,0.0015710971,-4.5135068e-05,-0.049154732,4995,4995,0,0,1,1
3201455508,3201455080,3670026,3670026,3.0443775e-06,-1.7714254e-05,1.4489314e-05,0.0013555095,-7.263349e-05,-0.04920257,4995,4995,0,0,1,1
3201955016,3201954613,3670026,3670026,2.5927153e-05,3.130499e-05,4.2317313e-07,0.0014335489,-0.00013035566,-0.049107432,4996,4996,0,0,1,1
3202459583,3202459142,3670026,3670026,2.2841841e-05,2.6585636e-05,6.6732387e-06,0.0014784088,-9.571265e-05,-0.049124494,4996,4996,0,0,1,1
3202959142,3202958674,3670026,3670026,2.0125713e-06,-8.1062035e-06,1.3525191e-05,0.0014529716,-0.00013511484,-0.049086537,4995,4995,0,0,1,1
3203453772,3203453211,3670026,3670026,1.0383203e-05,-2.979458e-06,9.127778e-06,0.0013654594,-0.0001451531,-0.049062435,4991,4991,0,0,1,1
3203953230,3203952744,3670026,3670026,7.2672233e-06,2.7803384e-05,-5.074447e-07,0.0013809365,-0.00020477673,-0.049036607,4995,4995,0,0,1,1
3204457700,3204457273,3670026,3670026,9.734193e-06,3.1574604e-05,7.634632e-06,0.0013650815,-0.00019221088,-0.04912153,4995,4995,0,0,1,1
3204957297,3204956806,3670026,3670026,1.9032146e-05,-1.3655632e-06,9.634018e-06,0.0014894932,-0.0001411603,-0.049087774,4995,4995,0,0,1,1
3205456774,3205456339,3670026,3670026,7.523242e-07,1.2832953e-05,5.5449354e-06,0.0015094978,-7.298314e-05,-0.049079422,4994,4994,0,0,1,1
3205956338,3205955872,3670026,3670026,2.2731718e-05,1.974031e-06,4.410564e-06,0.001436248,-8.220111e-05,-0.049103905,4995,4995,0,0,1,1
3206455855,3206455406,3670026,3670026,6.805462e-06,-2.0847621e-05,1.7119057e-05,0.0015337185,-0.00012946567,-0.04911342,4996,4996,0,0,1,1
3206955401,3206954939,3670026,3670026,1.4054754e-05,3.093425e-05,2.1160913e-06,0.0014278806,-2.0842253e-06,-0.049127202,4995,4995,0,0,1,1
3207454929,3207454472,3670026,3670026,-6.419793e-07,-9.30358e-06,1.189224e-05,0.0014177222,-0.00018265552,-0.049080573,4995,4995,0,0,1,1
3207954612,3207954006,3670026,3670026,1.3487406e-05,3.208138e-05,7.873877e-06,0.0013785295,-2.5693096e-05,-0.049111307,4996,4996,4,0,1,1
3208453958,3208453539,3670026,3670026,5.0370777e-06,-2.1179241e-05,1.5655147e-05,0.0014233814,-0.000106736195,-0.049141265,4995,4995,0,0,1,1
3208958546,3208958068,3670026,3670026,8.662908e-06,-8.474273e-06,2.2837019e-05,0.0012909583,-0.00017427688,-0.049157713,4995,4995,0,0,1,1
3209458138,3209457601,3670026,3670026,1.8541597e-05,4.02487e-05,1.152885e-06,0.0015429812,-0.00015068341,-0.049035132,4995,4995,0,0,1,1
3209957586,3209957135,3670026,3670026,8.202214e-06,-1.5625366e-05,1.2395236e-05,0.0015788731,-5.201541e-05,-0.049125377,4996,4996,0,0,1,1
3210457130,3210456668,3670026,3670026,1.0558812e-05,2.3152234e-05,7.40795e-06,0.0013946712,-0.00011240526,-0.049170543,4995,4995,0,0,1,1
3210956693,3210956202,3670026,3670026,1.96055e-05,1.6798616e-05,4.6445807e-06,0.0013887142,-0.00016769112,-0.04913915,4995,4995,0,0,1,1
3211456167,3211455736,3670026,3670026,1.2127591e-05,1.1583641e-05,9.4354955e-06,0.0014906576,-5.1716434e-05,-0.04920522,4996,4996,0,0,1,1
3211955751,3211955271,3670026,3670026,2.7397778e-05,1.1804092e-05,2.2135728e-06,0.0015609463,-6.227942e-05,-0.0491573,4997,4997,0,0,1,1
3212455252,3212454806,3670026,3670026,2.3366288e-06,-4.6260675e-06,1.4019512e-05,0.0012962292,-0.00017558046,-0.04910537,4998,4998,0,0,1,1
3212954796,3212954337,3670026,3670026,2.5729056e-05,2.877457e-05,1.9825964e-06,0.0012727024,-0.00022184598,-0.049186118,4995,4995,0,0,1,1
3213459315,3213458866,3670026,3670026,1.9040846e-05,3.941136e-05,7.63781e-06,0.0014117415,-0.0002041859,-0.04923424,4995,4995,0,0,1,1
3213953833,3213953405,3670026,3670026,1.7382928e-05,3.130847e-05,4.7450703e-06,0.0014664356,-7.504117e-05,-0.049163945,4996,4996,0,0,1,1
3214453454,3214452944,3670026,3670026,-3.574083e-07,-8.455355e-06,1.4979329e-05,0.0013893362,-0.0001666269,-0.049153525,5001,5001,0,0,1,1
3214957921,3214957468,3670026,3670026,6.804291e-06,-7.69722e-07,1.894517e-05,0.001514525,-5.8542304e-05,-0.04904828,4995,4995,0,0,1,1
3215457429,3215457002,3670026,3670026,1.435172e-05,4.9020782e-05,6.2746144e-06,0.001516684,-0.00015930599,-0.04908806,4995,4995,0,0,1,1
3215956966,3215956536,3670026,3670026,8.440056e-06,-7.846595e-06,1.4417776e-05,0.0015253995,3.832736e-05,-0.0491428,4995,4995,0,0,1,1
3216456510,3216456070,3670026,3670026,1.219237e-05,2.9208652e-05,1.4189658e-05,0.0014216072,-2.1520322e-05,-0.049019575,4995,4995,0,0,1,1
3216956035,3216955604,3670026,3670026,1.3630593e-05,-3.531207e-06,6.631843e-06,0.0015080026,-3.885939e-05,-0.049110133,4995,4995,0,0,1,1
3217455589,3217455139,3670026,3670026,1.1891896e-05,1.4314592e-05,1.39541435e-05,0.0017220607,-9.086789e-05,-0.049197476,4995,4995,0,0,1,1
3217955300,3217954673,3670026,3670026,1.6545395e-05,2.5744073e-05,9.265501e-06,0.0013436646,-3.1939297e-05,-0.0491497,4992,4992,0,0,1,1
