timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],terr_flow[0],terr_flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
3061035659,3060933414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.322377,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0903545,0.0,0.0,0.0,1.0012836,1.001284,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3061534740,3061432932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.321557,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035454,0.0,0.0,0.0,1.001244,1.0012442,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3062034459,3061932451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.322106,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.090354666,0.0,0.0,0.0,1.0012681,1.0012685,1.000886,0.0,0.0,0.0,0.0,0.0,0.0
3062533862,3062431970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3211775,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035461,0.0,0.0,0.0,1.0012287,1.001229,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3063033532,3062931488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.321855,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035464,0.0,0.0,0.0,1.0012528,1.0012531,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3063532026,3063431007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.322427,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035457,0.0,0.0,0.0,1.0012771,1.0012774,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3064031416,3063930526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.321457,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035452,0.0,0.0,0.0,1.0012376,1.0012379,1.000886,0.0,0.0,0.0,0.0,0.0,0.0
3064530991,3064430045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.322003,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035455,0.0,0.0,0.0,1.0012617,1.0012621,1.000886,0.0,0.0,0.0,0.0,0.0,0.0
3065030624,3064929565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.322367,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035449,0.0,0.0,0.0,1.0012244,1.0012246,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3065529982,3065429084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.321404,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.090354614,0.0,0.0,0.0,1.0012465,1.0012467,1.000886,0.0,0.0,0.0,0.0,0.0,0.0
3066029500,3065928603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.321944,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.090354644,0.0,0.0,0.0,1.0012707,1.0012709,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3066529015,3066428123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.322697,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.090354584,0.0,0.0,0.0,1.0012311,1.0012314,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3067028621,3066927642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.321693,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.090354525,0.0,0.0,0.0,1.0012553,1.0012555,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3067528150,3067427161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.322255,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.090354465,0.0,0.0,0.0,1.0012796,1.00128,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3068027688,3067926681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.321307,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.090354495,0.0,0.0,0.0,1.00124,1.0012403,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3068527033,3068426200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.321996,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035462,0.0,0.0,0.0,1.0012642,1.0012646,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3069037651,3068935710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.322579,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035456,0.0,0.0,0.0,1.0012279,1.0012282,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3069537262,3069435234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.321591,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035459,0.0,0.0,0.0,1.0012519,1.0012523,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3070036892,3069934749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32215,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035453,0.0,0.0,0.0,1.0012763,1.0012766,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3070525282,3070424279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.321357,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035447,0.0,0.0,0.0,1.0012337,1.001234,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3071035829,3070933789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.321889,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0903545,0.0,0.0,0.0,1.0012609,1.0012612,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3071535466,3071433309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32247,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035463,0.0,0.0,0.0,1.0012236,1.0012239,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3072034771,3071932829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.321646,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035458,0.0,0.0,0.0,1.0012456,1.001246,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3072534336,3072432349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3222,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035451,0.0,0.0,0.0,1.0012699,1.0012703,1.000886,0.0,0.0,0.0,0.0,0.0,0.0
3073033887,3072931869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.321259,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035455,0.0,0.0,0.0,1.0012306,1.001231,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3073533419,3073431389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.321788,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035449,0.0,0.0,0.0,1.0012547,1.001255,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3074031911,3073930909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.322524,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.090354614,0.0,0.0,0.0,1.001279,1.0012794,1.000886,0.0,0.0,0.0,0.0,0.0,0.0
3074531397,3074430429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.321543,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035464,0.0,0.0,0.0,1.0012395,1.0012399,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3075030974,3074929950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.322094,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.090354584,0.0,0.0,0.0,1.0012637,1.0012641,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3075530477,3075429470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.321166,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.090354525,0.0,0.0,0.0,1.0012245,1.0012249,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3076029986,3075928990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.321492,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.090354554,0.0,0.0,0.0,1.0012486,1.001249,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3076529590,3076428511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.322036,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0903545,0.0,0.0,0.0,1.0012729,1.0012732,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3077028949,3076928031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.322629,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035462,0.0,0.0,0.0,1.0012335,1.0012338,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3077528509,3077427552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.321787,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.090354465,0.0,0.0,0.0,1.0012577,1.0012579,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3078028180,3077927073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.322352,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035459,0.0,0.0,0.0,1.001282,1.0012823,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3078527558,3078426593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.321392,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035453,0.0,0.0,0.0,1.0012425,1.0012429,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3079027151,3078926114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.321933,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035447,0.0,0.0,0.0,1.0012667,1.0012671,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3079526652,3079425635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.322682,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0903545,0.0,0.0,0.0,1.0012275,1.0012279,1.0008857,0.0,0.0,0.0,0.0,0.0,0.0
3080037037,3079935146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.321681,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035464,0.0,0.0,0.0,1.0012546,1.0012549,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3080536642,3080434667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.322244,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035458,0.0,0.0,0.0,1.0012789,1.0012792,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3081025095,3080924198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.321298,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.090354614,0.0,0.0,0.0,1.0012364,1.0012368,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3081535678,3081433709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.321984,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035455,0.0,0.0,0.0,1.0012637,1.0012641,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3082035204,3081933230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.322569,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.090354495,0.0,0.0,0.0,1.0012245,1.0012249,1.0008857,0.0,0.0,0.0,0.0,0.0,0.0
3082534645,3082432756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.321582,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.090354525,0.0,0.0,0.0,1.0012486,1.001249,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3083034188,3082932272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3223,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035465,0.0,0.0,0.0,1.0012728,1.0012732,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3083533733,3083431794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.321346,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035459,0.0,0.0,0.0,1.0012335,1.0012337,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3084033360,3083931315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.321879,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035453,0.0,0.0,0.0,1.0012575,1.0012579,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3084531913,3084430836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.322461,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035456,0.0,0.0,0.0,1.0012819,1.0012822,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3085031324,3084930358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.321635,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035451,0.0,0.0,0.0,1.0012424,1.0012428,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3085530984,3085429879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.322189,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035464,0.0,0.0,0.0,1.0012667,1.001267,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3086030361,3085929401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32125,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035448,0.0,0.0,0.0,1.0012275,1.0012277,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3086529933,3086428923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32178,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035461,0.0,0.0,0.0,1.0012516,1.0012519,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3087029314,3086928444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.322134,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035454,0.0,0.0,0.0,1.0012759,1.0012763,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3087529095,3087427966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.321201,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035457,0.0,0.0,0.0,1.0012367,1.0012369,1.0008857,0.0,0.0,0.0,0.0,0.0,0.0
3088028383,3087927488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.321724,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035451,0.0,0.0,0.0,1.0012608,1.0012611,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3088528156,3088427010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.322455,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035464,0.0,0.0,0.0,1.0012236,1.0012239,1.0008857,0.0,0.0,0.0,0.0,0.0,0.0
3089027433,3088926532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.321483,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035448,0.0,0.0,0.0,1.0012456,1.001246,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3089527249,3089426053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.322027,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.090354614,0.0,0.0,0.0,1.0012699,1.0012703,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3090037455,3089935566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32262,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.090354554,0.0,0.0,0.0,1.0012337,1.001234,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3090537290,3090435088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.321776,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.090354495,0.0,0.0,0.0,1.0012579,1.0012583,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3091036705,3090934610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.322343,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.090354525,0.0,0.0,0.0,1.0012822,1.0012826,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3091525120,3091424142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.321383,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035465,0.0,0.0,0.0,1.0012398,1.0012401,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3092035729,3091933655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.321925,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035459,0.0,0.0,0.0,1.001267,1.0012673,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
3092535085,3092433177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.322672,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035462,0.0,0.0,0.0,1.0012277,1.0012281,1.000886,0.0,0.0,0.0,0.0,0.0,0.0
3093034899,3092932699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.321672,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035456,0.0,0.0,0.0,1.0012519,1.0012523,1.000886,0.0,0.0,0.0,0.0,0.0,0.0
3093534146,3093432222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.322236,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0903545,0.0,0.0,0.0,1.0012763,1.0012766,1.0008858,0.0,0.0,0.0,0.0,0.0,0.0
