timestamp,previous.timestamp,previous.lat,previous.lon,previous.vx,previous.vy,previous.vz,previous.alt,previous.yaw,previous.yawspeed,previous.loiter_radius,previous.acceptance_radius,previous.cruising_speed,previous.cruising_throttle,previous.valid,previous.type,previous.yaw_valid,previous.yawspeed_valid,previous.loiter_direction_counter_clockwise,previous.gliding_enabled,previous.disable_weather_vane,previous._padding0,current.timestamp,current.lat,current.lon,current.vx,current.vy,current.vz,current.alt,current.yaw,current.yawspeed,current.loiter_radius,current.acceptance_radius,current.cruising_speed,current.cruising_throttle,current.valid,current.type,current.yaw_valid,current.yawspeed_valid,current.loiter_direction_counter_clockwise,current.gliding_enabled,current.disable_weather_vane,current._padding0,next.timestamp,next.lat,next.lon,next.vx,next.vy,next.vz,next.alt,next.yaw,next.yawspeed,next.loiter_radius,next.acceptance_radius,next.cruising_speed,next.cruising_throttle,next.valid,next.type,next.yaw_valid,next.yawspeed_valid,next.loiter_direction_counter_clockwise,next.gliding_enabled,next.disable_weather_vane,next._padding0
3144875819,3144875816,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3144875817,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3144875818,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3145084318,3145084315,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3145084316,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3145084317,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3145284183,3145284155,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3145284157,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3145284158,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3145480949,3145480946,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3145480947,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3145480948,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3145683654,3145683651,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3145683653,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3145683654,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3145883491,3145883488,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3145883489,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3145883490,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3146094378,3146094375,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3146094377,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3146094378,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3146294065,3146294062,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3146294063,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3146294064,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3146501452,3146501449,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3146501451,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3146501452,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3146702791,3146702788,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3146702790,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3146702791,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3146902537,3146902534,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3146902536,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3146902537,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3147073351,3147073348,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3147073349,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3147073350,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3147273592,3147273589,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3147273590,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3147273591,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3147473302,3147473299,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3147473301,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3147473302,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3147671964,3147671961,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3147671962,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3147671963,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3147871649,3147871645,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3147871646,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3147871649,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3148082512,3148082509,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3148082510,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3148082511,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3148282478,3148282475,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3148282477,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3148282478,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3148482008,3148482004,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3148482006,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3148482007,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3148690976,3148690973,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3148690974,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3148690975,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3148890632,3148890628,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3148890630,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3148890631,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3149101519,3149101516,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3149101518,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3149101519,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3149301410,3149301407,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3149301409,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3149301410,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3149501251,3149501248,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3149501249,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3149501250,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3149661132,3149661129,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3149661131,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3149661132,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3149861004,3149860999,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3149861002,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3149861003,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3150066394,3150066389,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3150066392,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3150066393,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3150269560,3150269557,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3150269559,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3150269560,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3150469611,3150469440,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3150469444,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3150469445,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3150680137,3150680134,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3150680136,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3150680136,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3150880108,3150880105,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3150880107,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3150880108,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3151087388,3151087385,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3151087386,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3151087387,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3151288363,3151288360,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3151288362,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3151288363,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3151488922,3151488919,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3151488920,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3151488921,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3151688024,3151688021,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3151688022,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3151688023,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3151888508,3151888504,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3151888506,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3151888508,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3152098937,3152098934,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3152098935,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3152098936,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3152307606,3152307603,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3152307604,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3152307605,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3152458180,3152458177,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3152458178,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3152458179,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3152667080,3152667077,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3152667078,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3152667079,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3152866882,3152866878,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3152866880,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3152866881,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3153066632,3153066629,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3153066630,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3153066632,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3153277604,3153277601,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3153277602,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3153277603,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3153477599,3153477596,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3153477598,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3153477599,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3153677876,3153677663,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3153677665,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3153677875,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3153877211,3153877208,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3153877209,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3153877210,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3154077222,3154077219,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3154077221,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3154077222,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3154285770,3154285767,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3154285768,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3154285769,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3154485569,3154485566,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3154485567,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3154485568,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3154696665,3154696662,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3154696663,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3154696664,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3154896653,3154896650,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3154896651,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3154896652,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3155096071,3155096068,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3155096070,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3155096071,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3155304639,3155304636,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3155304637,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3155304638,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3155504341,3155504338,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3155504340,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3155504341,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3155704193,3155704189,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3155704191,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3155704192,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3155904010,3155904007,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3155904009,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3155904010,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3156103817,3156103814,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3156103816,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3156103817,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3156263836,3156263833,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3156263834,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3156263835,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3156463632,3156463629,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3156463631,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3156463632,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3156663481,3156663478,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3156663479,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3156663480,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3156863286,3156863283,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3156863284,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3156863285,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3157062773,3157062770,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3157062771,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3157062772,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3157273848,3157273845,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3157273846,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3157273847,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3157473613,3157473610,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3157473611,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3157473612,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
3157675578,3157675573,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3157675576,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0,3157675577,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,-1.0,nan,0,5,0,0,0,0,0,0
