timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
3065451410,3065451112,3932170,3932170,3.621356e-05,1.1634958e-05,2.0441564e-06,0.0014733151,0.00021797855,-0.04914425,5003,5003,0,0,2,3
3065951746,3065951444,3932170,3932170,1.2894052e-05,-8.783136e-06,-1.041203e-05,0.0012514517,0.00015038296,-0.04911493,5003,5003,0,0,2,3
3066452094,3066451782,3932170,3932170,3.017118e-05,9.349574e-06,-8.984654e-06,0.001348415,6.3557665e-05,-0.04929946,5009,5009,0,0,2,3
3066952405,3066952109,3932170,3932170,1.0664199e-05,-4.2225643e-06,-1.1145796e-05,0.0013598694,0.00031702468,-0.049100142,5003,5003,0,0,2,3
3067452798,3067452442,3932170,3932170,1.6228696e-05,-1.0154313e-05,5.6411063e-06,0.001465557,0.00014053921,-0.049264982,5004,5004,0,0,2,3
3067953086,3067952774,3932170,3932170,2.1788823e-05,-8.38587e-06,-1.16818255e-05,0.001225697,0.00019136476,-0.04930164,5003,5003,0,0,2,3
3068453405,3068453106,3932170,3932170,2.1156346e-05,9.5691175e-06,-1.9219797e-06,0.0014766256,0.00019882765,-0.049272038,5003,5003,0,0,2,3
3068953828,3068953439,3932170,3932170,1.9730418e-05,-1.45556705e-05,-1.1035041e-05,0.0013549746,0.00018435084,-0.049003545,5003,5003,0,0,2,3
3069454087,3069453771,3932170,3932170,1.4992695e-05,-2.0446461e-05,-6.539345e-06,0.0015945913,0.00012680232,-0.04902679,5003,5003,0,0,2,3
3069954438,3069954104,3932170,3932170,1.5959018e-05,-1.9558838e-06,2.808828e-06,0.001516135,0.00014347823,-0.049319666,5003,5003,0,0,2,3
3070449918,3070449433,3932170,3932170,2.4753463e-05,-1.6611164e-05,-8.0840055e-06,0.0013380089,7.466656e-05,-0.049150735,5003,5003,0,0,2,3
3070950093,3070949766,3932170,3932170,1.9058838e-05,-1.0784104e-05,-2.0240486e-06,0.0011230044,0.00010282007,-0.04929984,5003,5003,0,0,2,3
3071455511,3071455108,3932170,3932170,2.4297422e-05,-6.5172017e-06,-4.1608905e-06,0.0012808004,0.00018355317,-0.049224548,5006,5006,0,0,2,3
3071950959,3071950432,3932170,3932170,2.1793223e-05,1.4212632e-07,-1.2216375e-05,0.0012636972,6.811271e-05,-0.04909371,5004,5004,0,0,2,3
3072451068,3072450765,3932170,3932170,2.4825109e-05,-6.4207857e-06,7.6400165e-06,0.0013367671,7.918488e-05,-0.04928662,5004,5004,0,0,2,3
3072951391,3072951098,3932170,3932170,2.7490392e-05,-2.1912938e-05,-1.0552847e-06,0.0013583287,0.00025663598,-0.049148746,5004,5004,0,0,2,3
3073452026,3073451431,3932170,3932170,4.6024006e-06,-2.157943e-05,2.742665e-06,0.00086510606,0.0004765797,-0.049356155,5004,5004,0,0,2,3
3073952092,3073951764,3932170,3932170,2.4158615e-05,-2.1234691e-06,-1.3553312e-06,0.0011301348,0.00016596541,-0.04941266,5004,5004,0,0,2,3
3074452425,3074452097,3932170,3932170,1.9085928e-05,1.009406e-05,-2.4154692e-06,0.0013440725,0.00016312774,-0.049177386,5003,5003,0,0,2,3
3074947799,3074947427,3932170,3932170,1.4161159e-05,-1.954421e-06,6.7374976e-06,0.0013463716,8.0657446e-05,-0.049196307,5003,5003,0,0,2,3
3075453066,3075452763,3932170,3932170,1.3460877e-05,-1.6904236e-06,-7.781962e-06,0.001300867,0.00018238748,-0.04912827,5003,5003,0,0,2,3
3075953429,3075953097,3932170,3932170,3.228685e-05,1.1417595e-06,-1.5193168e-06,0.001411335,0.00027548557,-0.04901914,5004,5004,0,0,2,3
3076453747,3076453430,3932170,3932170,1.2797018e-05,4.108857e-06,3.4454765e-06,0.0012795493,0.00019616251,-0.049234875,5004,5004,0,0,2,3
3076954063,3076953763,3932170,3932170,3.068243e-05,2.1742565e-06,-2.3199118e-06,0.0012936714,0.00021740787,-0.04915934,5003,5003,0,0,2,3
3077449416,3077449094,3932170,3932170,2.086494e-05,-1.0884457e-05,6.7406363e-06,0.0012481288,0.00010821274,-0.049152892,5004,5004,0,0,2,3
3077949739,3077949427,3932170,3932170,1.7361903e-05,-3.7898476e-06,-3.1831694e-06,0.0013882947,0.00033472938,-0.04911825,5004,5004,0,0,2,3
3078450054,3078449761,3932170,3932170,1.7457354e-05,-1.4581139e-05,1.403571e-05,0.0012227419,0.00018266588,-0.049235955,5003,5003,0,0,2,3
3078950560,3078950094,3932170,3932170,3.3223394e-05,1.5092695e-05,6.7608685e-06,0.0013518116,0.00023221977,-0.050572693,5127,5127,0,0,2,3
3079450749,3079450428,3932170,3932170,9.429531e-06,-1.6545098e-05,-8.785056e-06,0.0014637316,0.00013570736,-0.049117044,5003,5003,0,0,2,3
3079957426,3079955765,3932170,3932170,1.1595755e-05,1.6081477e-06,-1.3577533e-05,0.0013712195,0.00020124343,-0.049209587,5003,5003,0,0,2,3
3080456979,3080456099,3932170,3932170,2.2992674e-05,-9.785983e-06,8.439959e-06,0.0013170021,7.918488e-05,-0.04920674,5004,5004,0,0,2,3
3080951752,3080951429,3932170,3932170,2.7285525e-05,9.102454e-06,9.00568e-06,0.0012858709,0.00012552933,-0.049234483,5003,5003,0,0,2,3
3081452088,3081451763,3932170,3932170,1.402341e-05,-2.6924192e-06,-1.181153e-05,0.0014131806,0.00018380808,-0.04919852,5001,5001,0,0,2,3
3081952649,3081952097,3932170,3932170,1.7689836e-05,2.0439516e-06,6.326539e-06,0.0015085799,0.00017868202,-0.05044879,5128,5128,0,0,2,3
3082452729,3082452431,3932170,3932170,2.351926e-05,-1.7481675e-06,-7.3550023e-06,0.0012107322,0.00020723215,-0.04919421,5003,5003,0,0,2,3
3082954467,3082952765,3932170,3932170,1.2262376e-05,2.4757925e-05,-4.787627e-06,0.0012442739,0.00020929296,-0.04928385,5003,5003,0,0,2,3
3083453961,3083453100,3932170,3932170,2.8356499e-05,2.207686e-06,-1.6551097e-06,0.001232253,0.00011629106,-0.049094897,5004,5004,0,0,2,3
3083948728,3083948430,3932170,3932170,1.7480697e-05,-1.0490333e-05,3.8677294e-06,0.0013034873,0.00027316716,-0.04900031,5003,5003,0,0,2,3
3084449083,3084448765,3932170,3932170,1.4896873e-05,-1.9114335e-05,-2.4547678e-06,0.0013176012,7.170358e-05,-0.049131576,5004,5004,0,0,2,3
3084949811,3084949099,3932170,3932170,2.4480978e-05,7.910217e-06,1.347269e-05,0.0012596903,0.00013825938,-0.049109086,4997,4997,0,0,2,3
3085449729,3085449433,3932170,3932170,8.331309e-06,-3.2875519e-06,-1.7872273e-06,0.0012403794,0.00015696122,-0.049224116,5003,5003,0,0,2,3
3085955137,3085954771,3932170,3932170,1.7392253e-05,3.409521e-07,-2.5881072e-06,0.0012685497,0.00019702753,-0.049299244,5003,5003,0,0,2,3
3086455419,3086455106,3932170,3932170,1.6429509e-05,6.2061117e-06,1.3434474e-06,0.0013963613,0.00018302229,-0.04927804,5004,5004,0,0,2,3
3086955742,3086955440,3932170,3932170,2.1155534e-05,4.2365937e-06,-2.017323e-06,0.0012334893,0.0001829884,-0.04924543,5003,5003,0,0,2,3
3087456144,3087455784,3932170,3932170,2.053685e-05,-3.0827898e-06,1.1431115e-05,0.0015053952,0.00018643013,-0.0493255,5012,5012,0,0,2,3
3087951415,3087951106,3932170,3932170,1.7624812e-05,-1.2846172e-05,6.8365616e-06,0.0013176244,0.00015516067,-0.049166415,5003,5003,0,0,2,3
3088451747,3088451441,3932170,3932170,2.7387194e-05,8.634194e-06,2.3089715e-06,0.0011546992,0.000119322234,-0.049130987,5004,5004,0,0,2,3
3088952166,3088951777,3932170,3932170,1.0094652e-05,1.0438656e-06,-2.561665e-06,0.0012374046,0.00017039466,-0.049208168,5003,5003,0,0,2,3
3089452422,3089452110,3932170,3932170,2.5249541e-05,-5.9510458e-06,1.4777659e-06,0.0011304925,6.1508326e-05,-0.04916911,5003,5003,0,0,2,3
3089952745,3089952445,3932170,3932170,1.978729e-05,-2.3871806e-05,-4.2200063e-06,0.0014823673,0.00028977118,-0.049119458,5003,5003,0,0,2,3
3090453267,3090452787,3932170,3932170,1.5206545e-05,-1.5497188e-05,-9.719664e-08,0.0012488983,0.00019164105,-0.04929389,5011,5011,0,0,2,3
3090953436,3090953115,3932170,3932170,1.0063508e-05,-5.421444e-06,-4.9181926e-06,0.0011068669,0.00023322999,-0.04926199,5003,5003,0,0,2,3
3091448782,3091448447,3932170,3932170,1.315893e-05,1.1442929e-05,-6.520018e-06,0.0011780445,0.00011506855,-0.049187515,5004,5004,0,0,2,3
3091954343,3091953785,3932170,3932170,2.9017203e-05,3.0061422e-06,-2.2249624e-06,0.0017628848,-0.00010061844,-0.049031846,5003,5003,0,0,2,3
3092455264,3092454120,3932170,3932170,1.8392246e-05,-4.3591754e-05,1.3409237e-06,0.001784112,0.00026646667,-0.0490206,5003,5003,0,0,2,3
3092954900,3092954455,3932170,3932170,2.20894e-05,-1.02855665e-05,-7.5479456e-06,0.0013559342,0.00014260485,-0.049183313,5003,5003,0,0,2,3
3093455411,3093454665,3932170,3932170,2.34902e-05,-3.6135227e-06,-5.196119e-06,0.0014378728,5.549686e-05,-0.047987103,4878,4878,0,0,2,3
3093950424,3093950122,3932170,3932170,1.3294313e-05,-1.288367e-05,1.0819958e-06,0.0013948793,0.00031821386,-0.049132407,5003,5003,0,0,2,3
3094450757,3094450458,3932170,3932170,2.4027622e-05,-1.1554889e-06,-2.9221392e-06,0.001349321,0.00031020129,-0.049233954,5004,5004,0,0,2,3
3094951498,3094950793,3932170,3932170,2.089211e-05,1.4136476e-05,-4.4202793e-06,0.0010285903,0.00013186692,-0.049168546,5004,5004,0,0,2,3
3095451704,3095451129,3932170,3932170,2.335698e-05,2.010675e-06,1.2123124e-06,0.0013131043,0.00010281284,-0.049159955,5004,5004,0,0,2,3
3095951769,3095951464,3932170,3932170,1.0868458e-05,-9.252989e-06,-1.804342e-05,0.0013670134,0.00021561523,-0.049294617,5004,5004,0,0,2,3
3096452119,3096451799,3932170,3932170,1.76901e-05,-7.0521523e-06,4.739425e-06,0.001171838,8.725395e-05,-0.049184788,5003,5003,0,0,2,3
3096952434,3096952134,3932170,3932170,1.8357709e-05,-4.3204677e-06,-4.1148155e-06,0.0014455131,8.094659e-05,-0.04922175,5003,5003,0,0,2,3
3097452779,3097452470,3932170,3932170,1.9489182e-05,-9.353927e-06,7.013945e-07,0.0012356918,0.00010658385,-0.04926068,5003,5003,0,0,2,3
3097953135,3097952815,3932170,3932170,2.0655689e-05,-1.7460313e-06,-4.9076675e-06,0.0012069615,0.00013388474,-0.049290806,5013,5013,0,0,2,3
3098453513,3098453142,3932170,3932170,1.1697896e-05,1.6746972e-06,4.158886e-08,0.0011768372,0.00019856135,-0.04923014,5004,5004,0,0,2,3
3098953827,3098953477,3932170,3932170,1.8186716e-05,-7.783544e-06,3.9732695e-06,0.001457451,8.4826876e-05,-0.049167838,5002,5002,0,0,2,3
3099454448,3099453813,3932170,3932170,1.6360787e-05,1.2630971e-05,-1.2305443e-05,0.0012977768,0.00011384865,-0.049245596,5004,5004,0,0,2,3
3099954451,3099954149,3932170,3932170,2.509032e-05,2.0365947e-05,4.839908e-06,0.0013044378,0.0002386379,-0.049143124,5004,5004,0,0,2,3
3100454901,3100454359,3932170,3932170,1.4070113e-05,-1.732022e-05,-1.1482948e-05,0.0014691922,0.00018341631,-0.047888637,4877,4877,0,0,2,3
3100955144,3100954820,3932170,3932170,2.8517174e-05,2.9088218e-05,5.472147e-06,0.0013700343,-0.00020686489,-0.0492327,5003,5003,0,0,2,3
3101456834,3101455158,3932170,3932170,1.4833092e-05,7.2381686e-06,5.474848e-07,0.0012135977,-0.00014046449,-0.04896561,5005,5005,0,0,2,3
3101950974,3101950489,3932170,3932170,2.2255992e-05,-2.1568628e-06,-6.478973e-06,0.0015166639,0.00011175721,-0.04912569,5003,5003,0,0,2,3
3102451155,3102450825,3932170,3932170,3.1314794e-05,2.3791375e-05,5.3728204e-06,0.0016760252,0.00038643638,-0.049058143,5003,5003,0,0,2,3
3102951557,3102951161,3932170,3932170,1.43253565e-05,1.0101627e-05,1.9074541e-06,0.0015340837,0.00022905148,-0.049108468,5003,5003,0,0,2,3
3103452042,3103451372,3932170,3932170,6.177024e-06,-7.0014858e-06,-7.056674e-06,0.0010907673,0.00024128515,-0.047926404,4878,4878,0,0,2,3
3103952138,3103951833,3932170,3932170,2.1954409e-05,-3.0435647e-05,-5.254793e-06,0.0013161559,0.00015126923,-0.04922471,5003,5003,0,0,2,3
3104453862,3104452170,3932170,3932170,1.6861197e-05,-5.6214117e-06,4.105725e-06,0.0013577228,0.00025092333,-0.04908159,5004,5004,0,0,2,3
3104953385,3104952506,3932170,3932170,1.7585748e-05,1.8227048e-07,-3.2955231e-06,0.0013999268,0.00024052776,-0.049192812,5004,5004,0,0,2,3
3105453145,3105452842,3932170,3932170,7.1980476e-06,-5.817773e-06,-2.4527235e-06,0.0014793099,7.258856e-05,-0.04902502,5003,5003,0,0,2,3
3105953503,3105953178,3932170,3932170,1.8742196e-05,1.10669056e-07,1.749061e-06,0.0012920069,0.0003599242,-0.049079627,5000,5000,0,0,2,3
3106453829,3106453515,3932170,3932170,2.202665e-05,-9.009366e-08,-6.4873816e-06,0.001419712,0.0003781314,-0.049004063,5004,5004,0,0,2,3
3106954154,3106953851,3932170,3932170,2.4787067e-05,3.7848156e-05,-1.1530705e-06,0.00045805858,4.5076195e-05,-0.049205184,5003,5003,0,0,2,3
3107454522,3107454189,3932170,3932170,1.663402e-05,2.2033786e-05,-1.1083017e-05,0.0013247395,1.6842858e-06,-0.049189046,5005,5005,0,0,2,3
3107954831,3107954524,3932170,3932170,1.1061293e-05,1.5417652e-06,6.070103e-06,0.0011963724,0.00010908067,-0.04926882,5003,5003,0,0,2,3
3108455162,3108454860,3932170,3932170,2.4487374e-05,-7.984006e-06,-7.616525e-06,0.0012388877,0.00031494003,-0.049254317,5003,5003,0,0,2,3
3108950599,3108950194,3932170,3932170,2.4452736e-05,7.08351e-07,-1.51428e-05,0.0012937089,0.00033375295,-0.049188904,5003,5003,0,0,2,3
3109450843,3109450530,3932170,3932170,1.5194317e-05,-1.3815379e-05,1.2671384e-05,0.0013541694,0.00017131663,-0.049148664,5003,5003,0,0,2,3
3109951176,3109950867,3932170,3932170,2.651758e-05,-1.3782768e-05,4.1751828e-06,0.0013086476,0.00028083278,-0.04909809,5003,5003,0,0,2,3
3110451641,3110451079,3932170,3932170,4.0101663e-06,-9.063954e-06,-4.2328915e-07,0.00088046107,7.9509504e-05,-0.04802857,4879,4879,0,0,2,3
3110951888,3110951541,3932170,3932170,2.155616e-05,2.1826461e-05,-7.516525e-06,0.001408671,0.00012288058,-0.04938564,5003,5003,0,0,2,3
3111457208,3111456881,3932170,3932170,2.5720392e-05,-1.1215505e-05,6.838297e-06,0.0013703344,0.00027991337,-0.048979744,5003,5003,0,0,2,3
3111952731,3111952215,3932170,3932170,3.1853233e-05,-3.9222337e-07,-5.5303764e-07,0.0013754038,0.00021443772,-0.049097516,5004,5004,0,0,2,3
3112452899,3112452552,3932170,3932170,1.9960982e-05,-7.6202214e-06,-9.084546e-06,0.001525132,0.00027548842,-0.04925526,5004,5004,0,0,2,3
3112953191,3112952888,3932170,3932170,3.118489e-05,-9.885058e-06,8.44005e-06,0.0013763348,0.00019943855,-0.049141582,5003,5003,0,0,2,3
3113453769,3113453225,3932170,3932170,2.1162106e-05,1.5891547e-06,-1.4917474e-05,0.0014155965,0.00015948557,-0.050394457,5128,5128,0,0,2,3
3113954738,3113953563,3932170,3932170,2.465743e-05,-4.1887583e-06,1.4744354e-06,0.0014385773,0.0001632776,-0.04911115,5004,5004,0,0,2,3
3114454374,3114453900,3932170,3932170,3.115323e-05,2.04017e-06,-6.350983e-06,0.001366975,0.00033711258,-0.049459692,5004,5004,0,0,2,3
3114949892,3114949233,3932170,3932170,1.5724818e-05,-1.2946325e-05,-2.0544245e-05,0.0013398168,0.00013151031,-0.04920462,5003,5003,0,0,2,3
3115449870,3115449570,3932170,3932170,2.2457056e-05,-3.6216732e-06,6.1746086e-06,0.0012885845,0.00013509943,-0.049258154,5003,5003,0,0,2,3
3115950206,3115949908,3932170,3932170,1.2331898e-05,-1.3228323e-06,3.0753595e-06,0.0012322753,0.00029013693,-0.04922239,5004,5004,0,0,2,3
3116450561,3116450245,3932170,3932170,2.1323953e-05,-1.2116639e-05,-1.2201496e-06,0.0013544713,0.00021410917,-0.04915341,5003,5003,0,0,2,3
3116950963,3116950583,3932170,3932170,2.9054681e-05,-1.5615335e-05,2.0409834e-06,0.0012708686,6.5426095e-05,-0.049301665,5004,5004,0,0,2,3
3117451225,3117450920,3932170,3932170,2.328765e-05,2.608872e-06,-7.087899e-06,0.0013350061,0.00022937906,-0.04921733,5003,5003,0,0,2,3
3117951565,3117951257,3932170,3932170,2.1127631e-05,-1.961929e-06,-1.4638356e-07,0.0012191505,0.00010709105,-0.04909065,4997,4997,0,0,2,3
3118451895,3118451595,3932170,3932170,1.3264534e-05,-2.1898788e-06,-6.2174945e-06,0.001278381,8.459342e-05,-0.04926648,5004,5004,0,0,2,3
3118952317,3118951932,3932170,3932170,1.5129644e-05,-8.91823e-06,4.607266e-06,0.0010323045,7.4674084e-05,-0.049125332,5003,5003,0,0,2,3
3119452586,3119452270,3932170,3932170,0.000121775054,6.0943818e-05,-2.5309622e-05,0.0015185438,-0.00021257738,-0.048947535,5004,5004,0,0,2,3
3119952909,3119952608,3932170,3932170,2.2925098e-05,1.2634843e-05,1.2205782e-05,0.0014433655,-4.5924495e-05,-0.049099054,5004,5004,0,0,2,3
3120453336,3120452945,3932170,3932170,2.233772e-05,1.8636247e-05,-3.554643e-06,0.0009732377,0.00019963563,-0.049307786,5003,5003,0,0,2,3
3120953617,3120953283,3932170,3932170,1.2217058e-05,3.4790355e-06,8.669998e-06,0.001454905,7.981409e-05,-0.049162906,5004,5004,0,0,2,3
3121453955,3121453621,3932170,3932170,3.0358216e-05,7.131855e-07,-5.4190155e-06,0.0013397024,0.00023921004,-0.049219556,5004,5004,0,0,2,3
3121954406,3121953958,3932170,3932170,1.7184722e-05,-7.783329e-06,7.880933e-06,0.001277259,0.00015713931,-0.04921516,5003,5003,0,0,2,3
3122454621,3122454296,3932170,3932170,1.7930026e-05,-1.8257211e-05,-2.1618873e-06,0.0014107877,0.00041546224,-0.049210407,4995,4995,0,0,2,3
3122949959,3122949631,3932170,3932170,3.9211463e-05,6.505478e-06,-2.7882102e-06,0.001214654,0.00036940078,-0.0492167,5003,5003,0,0,2,3
3123456033,3123454973,3932170,3932170,3.0444031e-05,4.5345696e-06,1.0899824e-05,0.001271955,-0.00012937981,-0.04916332,5004,5004,0,0,2,3
3123950615,3123950307,3932170,3932170,2.0758003e-05,1.4367428e-05,3.9078586e-06,0.0013709593,0.00011866946,-0.049128573,5003,5003,0,0,2,3
3124450947,3124450645,3932170,3932170,3.3614873e-05,5.1604296e-05,-2.0375766e-05,0.0011718104,0.0014506676,-0.049942315,5003,5003,0,0,2,3
3124951570,3124950983,3932170,3932170,1.902435e-05,1.5663516e-05,4.2067804e-06,0.0012754131,0.00032482078,-0.049187426,5003,5003,0,0,2,3
3125451618,3125451321,3932170,3932170,2.271937e-05,1.7416118e-06,-1.2181481e-05,0.0012891851,0.0003056803,-0.04916939,5003,5003,0,0,2,3
3125953466,3125951660,3932170,3932170,8.400231e-06,1.4238265e-07,-5.6863933e-06,0.0011816429,-5.1285213e-05,-0.049337223,5004,5004,0,0,2,3
3126452317,3126451998,3932170,3932170,1.7459563e-05,-3.5889502e-06,-1.5641785e-05,0.0012493684,0.00021799807,-0.049200453,5003,5003,0,0,2,3
3126952637,3126952336,3932170,3932170,4.5297356e-06,-2.889424e-06,5.4455722e-06,0.00085744495,0.0004082201,-0.049249556,5003,5003,0,0,2,3
3127453007,3127452677,3932170,3932170,2.8037915e-05,1.1075137e-05,-4.5050845e-07,0.0012827583,0.00018335598,-0.04942031,5006,5006,0,0,2,3
3127953324,3127953013,3932170,3932170,1.5396648e-05,8.271634e-06,3.7420464e-06,0.0013352698,0.00019858296,-0.049116492,5004,5004,0,0,2,3
3128453657,3128453351,3932170,3932170,8.827262e-05,2.7923008e-05,-1.4846075e-05,0.00040536173,-0.0004593668,-0.051646885,5003,5003,0,0,2,3
3128954139,3128953690,3932170,3932170,8.034602e-05,1.2635674e-05,-2.3252305e-06,-3.8989874e-05,0.0019119523,-0.05015052,5003,5003,0,0,2,3
3129454337,3129454028,3932170,3932170,2.8848475e-05,-8.448712e-06,1.9763668e-06,0.0006810792,6.491786e-06,-0.04925428,5003,5003,0,0,2,3
3129949669,3129949363,3932170,3932170,2.4820101e-05,-1.997807e-05,1.3063253e-06,0.0015616452,7.258767e-05,-0.04906616,5003,5003,0,0,2,3
3130450160,3130449580,3932170,3932170,-7.4558006e-06,-2.670102e-05,3.4537093e-06,0.0016346012,-3.9042112e-05,-0.048781354,5006,5006,0,0,2,3
3130950359,3130950040,3932170,3932170,2.7152173e-05,-1.4115972e-05,1.0403935e-05,0.0014134346,0.00020123449,-0.049132984,5003,5003,0,0,2,3
3131450686,3131450380,3932170,3932170,1.8661587e-05,-1.7681785e-05,-5.0867006e-06,0.0014029492,0.000118086464,-0.04895139,5004,5004,0,0,2,3
3131951278,3131950718,3932170,3932170,2.1157537e-05,2.2860331e-05,-6.950293e-06,0.0016293182,0.0004588408,-0.04931049,5003,5003,0,0,2,3
3132457169,3132456063,3932170,3932170,1.4747853e-05,-1.8166193e-06,-5.092792e-07,0.0013577457,0.00018973218,-0.049161322,5001,5001,0,0,2,3
3132956849,3132956400,3932170,3932170,3.5276847e-05,-1.1087019e-05,-2.7165065e-06,0.0013197282,0.00032849467,-0.049482506,5004,5004,0,0,2,3
3133452311,3133451610,3932170,3932170,2.526471e-05,2.7739031e-06,-2.264577e-06,0.0012954685,0.00024975374,-0.049046397,5004,5004,0,0,2,3
3133952380,3133952074,3932170,3932170,2.5724581e-05,-1.3217483e-05,1.0705182e-05,0.0014763189,0.00020756024,-0.049101997,5004,5004,0,0,2,3
3134452709,3134452413,3932170,3932170,2.3920547e-05,1.0367181e-05,-3.885363e-06,0.0014089613,0.00027004437,-0.049361672,5003,5003,0,0,2,3
3134953410,3134952756,3932170,3932170,2.198201e-05,-1.4592796e-05,-1.6007156e-05,0.0014646049,0.00026736237,-0.048989,5008,5008,0,0,2,3
