timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
3061024306,3060923423,-0.9993662,-0.004534582,-0.013601433,0.032582752,0.00054623047,0.00081696274,-0.00067119306,0.00017216367,0.00016553652,2.8103557,1.8160405e-05,1.7735641e-05,1.9870424e-05,0.00015653243,0.0005635369,-0.00024247322,0.2275525,2.9139134e-08,0.61178344,0.0,0.0,0.0,0.0,0.0,2.393562e-06,3.3458466e-06,3.333368e-06,8.8468885e-05,0.0010069819,0.001006956,0.005117471,0.00014091097,0.0001409091,0.072113976,1.7813816e-11,1.779737e-11,4.3072317e-11,5.0166335e-08,5.016639e-08,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3062023440,3061922460,-0.99936926,-0.0044987043,-0.013595366,0.032497566,0.00044663603,0.00036437283,0.0006614523,1.1369598e-05,3.5379293e-05,2.8232052,1.8185203e-05,1.7722337e-05,1.9833858e-05,0.00015652503,0.0005635249,-0.0002436345,0.2275525,2.9139134e-08,0.61178344,0.0,0.0,0.0,0.0,0.0,2.393166e-06,3.3055094e-06,3.292997e-06,8.825349e-05,0.0009052127,0.00090519193,0.0049728407,0.000113587936,0.000113586684,0.07168462,1.7763834e-11,1.774728e-11,4.3026034e-11,5.017503e-08,5.0175082e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3063022403,3062921498,-0.99936754,-0.0044356496,-0.01361647,0.0325499,-0.0004954075,0.0006555573,0.0012905747,-0.00015260927,5.241712e-05,2.836961,1.8183498e-05,1.773511e-05,1.9821242e-05,0.00015653096,0.00056352594,-0.00024384305,0.2275525,2.9139134e-08,0.61178344,0.0,0.0,0.0,0.0,0.0,2.3936132e-06,3.2655857e-06,3.2529845e-06,8.838536e-05,0.0008073847,0.00080736703,0.004835767,9.1234084e-05,9.1233254e-05,0.07170028,1.771382e-11,1.769726e-11,4.305438e-11,5.018377e-08,5.018382e-08,5.0000356e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3064022590,3063920536,-0.9993664,-0.004462212,-0.013514746,0.032624133,-0.0005594097,-0.0012714496,0.002727062,-3.312913e-05,-0.00020540063,2.8545809,1.8166167e-05,1.7752422e-05,1.98519e-05,0.00015653908,0.00056353275,-0.00024289593,0.2275525,2.9139134e-08,0.61178344,0.0,0.0,0.0,0.0,0.0,2.393271e-06,3.225659e-06,3.2134053e-06,8.817051e-05,0.0007133053,0.0007132915,0.0046954793,7.3260104e-05,7.325958e-05,0.07130694,1.766382e-11,1.7647337e-11,4.3008267e-11,5.0192536e-08,5.019259e-08,5.000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3065021658,3064919574,-0.9993684,-0.004531595,-0.013515745,0.032549176,0.00031432713,-3.3174143e-05,0.0023092125,4.4206114e-05,-5.9609993e-05,2.867454,1.8110228e-05,1.7767516e-05,1.9807358e-05,0.00015654527,0.0005635566,-0.00024209099,0.2275525,2.9139134e-08,0.61178344,0.0,0.0,0.0,0.0,0.0,2.3933778e-06,3.1914378e-06,3.1792654e-06,8.830227e-05,0.0006333572,0.0006333465,0.005149348,5.9517515e-05,5.951721e-05,0.07242842,1.7620636e-11,1.7604222e-11,4.303648e-11,5.0201322e-08,5.0201376e-08,5.0000086e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3066029505,3065928603,-0.9993675,-0.0046150754,-0.013478408,0.032585926,0.0017254824,0.00108242,0.00060689443,0.00033779908,0.00016324276,2.8722816,1.8115017e-05,1.774131e-05,1.9808667e-05,0.00015653484,0.0005635545,-0.0002412021,0.2275525,2.9139134e-08,0.61178344,0.0,0.0,0.0,0.0,0.0,2.3936614e-06,3.31954e-06,3.3073704e-06,8.848078e-05,0.00094549434,0.0009454746,0.0050341655,0.00012389202,0.00012389071,0.072156064,1.7782931e-11,1.7766419e-11,4.3074735e-11,5.0210247e-08,5.02103e-08,5.000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3067019535,3066917651,-0.99936885,-0.004590227,-0.013485847,0.032544024,0.0017040522,0.00016304168,0.0008915811,0.0005158203,0.00010894097,2.8774743,1.8156628e-05,1.765892e-05,1.9784953e-05,0.00015650458,0.00056353846,-0.00024087375,0.2275525,2.9139134e-08,0.61178344,0.0,0.0,0.0,0.0,0.0,2.3933226e-06,3.271777e-06,3.2593798e-06,8.82188e-05,0.0008266027,0.00082658767,0.004861593,9.533534e-05,9.533461e-05,0.07158309,1.7723347e-11,1.7706414e-11,4.301842e-11,5.021898e-08,5.0219032e-08,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3068027693,3067926681,-0.99936855,-0.004604653,-0.013564959,0.032517206,0.00058539,0.0005649796,0.0011674521,0.00014440918,8.358857e-05,2.8891683,1.818309e-05,1.7586635e-05,1.9761368e-05,0.00015648012,0.0005635288,-0.00024097663,0.2275525,2.9139134e-08,0.61178344,0.0,0.0,0.0,0.0,0.0,2.3935395e-06,3.2404012e-06,3.2276705e-06,8.839705e-05,0.00075049186,0.000750478,0.004750028,7.99604e-05,7.99598e-05,0.07134257,1.7683714e-11,1.766647e-11,4.3056544e-11,5.0227914e-08,5.0227968e-08,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3069026704,3068925719,-0.9993663,-0.004592272,-0.013582551,0.032580607,-0.00025603644,0.00071198854,0.0005399076,5.0786816e-06,0.00014456602,2.9005463,1.8220735e-05,1.7573255e-05,1.9783762e-05,0.00015647651,0.00056351617,-0.00024115588,0.2275525,2.9139134e-08,0.61178344,0.0,0.0,0.0,0.0,0.0,2.3932746e-06,3.2008625e-06,3.18815e-06,8.818171e-05,0.00065872184,0.00065871037,0.0046111634,6.435207e-05,6.435171e-05,0.07096209,1.7633678e-11,1.7616469e-11,4.3010474e-11,5.0236775e-08,5.0236828e-08,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3070025661,3069924759,-0.99936426,-0.0046095676,-0.013575193,0.03264425,-0.00032077223,0.00039209562,0.00026344505,0.000106592095,0.00024628974,2.9090219,1.8262172e-05,1.7556962e-05,1.979146e-05,0.0001564721,0.00056350336,-0.0002412135,0.2275525,2.9139134e-08,0.61178344,0.0,0.0,0.0,0.0,0.0,2.393606e-06,3.326602e-06,3.313916e-06,8.831376e-05,0.00096581905,0.0009657966,0.005060781,0.00012934984,0.00012934828,0.07204675,1.7792852e-11,1.7775718e-11,4.303907e-11,5.0245667e-08,5.024572e-08,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3071024726,3070923799,-0.9993664,-0.0045955186,-0.013570202,0.032583155,0.0015810896,-0.00024327375,-0.00028422242,0.00018224219,-1.1544269e-05,2.920735,1.8285722e-05,1.753808e-05,1.9732941e-05,0.0001564663,0.000563497,-0.00024205628,0.2275525,2.9139134e-08,0.61178344,0.0,0.0,0.0,0.0,0.0,2.393994e-06,3.2866374e-06,3.273948e-06,8.844577e-05,0.00086566847,0.0008656497,0.0049169883,0.00010408712,0.00010408602,0.071624674,1.7742958e-11,1.7725788e-11,4.3067383e-11,5.025455e-08,5.0254602e-08,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3072023806,3071922838,-0.999363,-0.0046215435,-0.013579236,0.032678243,0.00051476574,0.0007936479,0.00061092403,4.8356076e-05,0.00016044549,2.9342315,1.8307815e-05,1.750075e-05,1.975163e-05,0.00015645653,0.00056349125,-0.00024275115,0.2275525,2.9139134e-08,0.61178344,0.0,0.0,0.0,0.0,0.0,2.3939406e-06,3.2471494e-06,3.2344706e-06,8.8230125e-05,0.00076932035,0.000769306,0.0047758906,8.354996e-05,8.354931e-05,0.071229234,1.7693238e-11,1.7675996e-11,4.3021146e-11,5.026345e-08,5.0263502e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3073022930,3072921878,-0.99936163,-0.0046159346,-0.013627948,0.032702163,-0.0010509199,-0.00015065621,0.0013127142,-2.2833368e-05,2.2541486e-05,2.9503372,1.8331064e-05,1.7504952e-05,1.9769144e-05,0.00015645757,0.0005634856,-0.00024275827,0.2275525,2.9139134e-08,0.61178344,0.0,0.0,0.0,0.0,0.0,2.3938896e-06,3.2080518e-06,3.1952854e-06,8.83624e-05,0.00067677617,0.00067676476,0.0046366854,6.717578e-05,6.7175395e-05,0.07084639,1.7643404e-11,1.7626218e-11,4.304957e-11,5.027236e-08,5.0272412e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3074022796,3073920919,-0.99938345,-0.0045822808,-0.013594835,0.032046467,0.0005878222,-0.00029223945,0.00027364725,9.057899e-05,1.5442015e-06,2.9527209,1.8339459e-05,1.750657e-05,1.9466446e-05,0.00015645626,0.0005634855,-0.00024256733,0.2275525,2.9139134e-08,0.61178344,0.0,0.0,0.0,0.0,0.0,2.3938787e-06,3.3338545e-06,3.3211984e-06,8.84951e-05,0.0009863207,0.0009862974,0.005092536,0.00013502124,0.00013501961,0.072361544,1.7802532e-11,1.7785539e-11,4.3078114e-11,5.0281283e-08,5.0281336e-08,5.000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3075021886,3074919959,-0.99937856,-0.0045485203,-0.013562376,0.032215003,0.0001826851,0.00061750837,0.0016209632,0.00012959425,0.00018033692,2.969226,1.8353747e-05,1.7487622e-05,1.9527475e-05,0.00015645356,0.000563481,-0.00024328372,0.2275525,2.9139134e-08,0.61178344,0.0,0.0,0.0,0.0,0.0,2.3936461e-06,3.2940022e-06,3.2813991e-06,8.827974e-05,0.00088529504,0.00088527583,0.00494834,0.000108738124,0.000108737004,0.071935505,1.7752732e-11,1.7735702e-11,4.303193e-11,5.02902e-08,5.0290254e-08,5.000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3076020927,3075919000,-0.99937785,-0.004530533,-0.013551815,0.03224466,0.00018999298,-1.42506615e-05,0.0017056041,1.991828e-05,-1.891272e-05,2.993888,1.8363971e-05,1.7489587e-05,1.9509398e-05,0.00015645454,0.00056347915,-0.00024336377,0.2275525,2.9139134e-08,0.61178344,0.0,0.0,0.0,0.0,0.0,2.3939833e-06,3.2546127e-06,3.242014e-06,8.841169e-05,0.0007883127,0.00078829867,0.00480644,8.730833e-05,8.7307635e-05,0.07153139,1.770294e-11,1.7685938e-11,4.306025e-11,5.0299132e-08,5.0299185e-08,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3077028954,3076928031,-0.99938506,-0.0045134947,-0.013588812,0.032007664,0.00010281407,-0.00010100589,0.0016627386,8.7264656e-05,1.0649142e-05,3.0162065,1.836943e-05,1.7472667e-05,1.9401201e-05,0.00015645064,0.0005634782,-0.00024312909,0.2275525,2.9139134e-08,0.61178344,0.0,0.0,0.0,0.0,0.0,2.393562e-06,3.2231044e-06,3.2104242e-06,8.824342e-05,0.0007133627,0.0007133512,0.0046954015,7.326252e-05,7.326206e-05,0.071294636,1.766298e-11,1.764598e-11,4.302417e-11,5.0308152e-08,5.0308206e-08,5.000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3078028185,3077927073,-0.99938315,-0.004525599,-0.013562503,0.032077122,3.563639e-05,-0.0007916184,0.002811357,1.1771837e-05,-8.277226e-05,3.0437222,1.835673e-05,1.7466467e-05,1.9437786e-05,0.00015644945,0.00056347996,-0.00024301058,0.2275525,2.9139134e-08,0.61178344,0.0,0.0,0.0,0.0,0.0,2.3934192e-06,3.1892819e-06,3.1766972e-06,8.8376044e-05,0.00063335,0.00063334045,0.0051491233,5.9517253e-05,5.9516962e-05,0.072414115,1.762006e-11,1.7603082e-11,4.3052534e-11,5.0317084e-08,5.0317137e-08,5.000008e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3079027156,3078926114,-0.9993829,-0.0045086322,-0.013538291,0.032098655,0.0008170846,-0.00061014044,0.003462713,0.00015038699,-0.00019448862,3.066218,1.8331171e-05,1.745049e-05,1.9446486e-05,0.00015644646,0.0005634836,-0.00024176331,0.2275525,2.9139134e-08,0.61178344,0.0,0.0,0.0,0.0,0.0,2.393015e-06,3.3096633e-06,3.2971486e-06,8.816129e-05,0.00092524686,0.0009252277,0.0050043776,0.00011863666,0.000118635464,0.071985185,1.7772565e-11,1.7755705e-11,4.300656e-11,5.0326037e-08,5.032609e-08,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3080026056,3079925155,-0.9993799,-0.0045443,-0.013568126,0.03217401,0.0002726849,-0.0009770697,0.003094934,0.00017741496,-0.00016322447,3.0911074,1.8291405e-05,1.7407092e-05,1.9470699e-05,0.00015643932,0.00056348956,-0.00024053504,0.2275525,2.9139134e-08,0.61178344,0.0,0.0,0.0,0.0,0.0,2.3930766e-06,3.2702965e-06,3.2576747e-06,8.82931e-05,0.0008266555,0.0008266397,0.004861472,9.53377e-05,9.5336894e-05,0.071571045,1.7722886e-11,1.7705868e-11,4.3034663e-11,5.0334982e-08,5.0335036e-08,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3081025099,3080924198,-0.9993778,-0.0045615104,-0.013578588,0.032231875,3.7927246e-05,0.0001778558,0.0031624609,-3.6258894e-05,3.578083e-05,3.1147218,1.8286943e-05,1.7395534e-05,1.9450825e-05,0.00015643724,0.0005634903,-0.00023922887,0.2275525,2.9139134e-08,0.61178344,0.0,0.0,0.0,0.0,0.0,2.3936e-06,3.2310177e-06,3.218371e-06,8.842533e-05,0.00073182455,0.00073181145,0.004721258,7.6532015e-05,7.653152e-05,0.071182616,1.7673061e-11,1.7656e-11,4.306314e-11,5.034393e-08,5.0343985e-08,5.0000178e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3082024546,3081923240,-0.99937826,-0.004569928,-0.01358866,0.032212283,0.00049797475,0.00039967423,0.0020284236,9.752618e-05,8.815844e-05,3.1278014,1.8315648e-05,1.7381186e-05,1.9424106e-05,0.00015643479,0.000563487,-0.00023756555,0.2275525,2.9139134e-08,0.61178344,0.0,0.0,0.0,0.0,0.0,2.3934024e-06,3.1920874e-06,3.1794375e-06,8.821042e-05,0.0006407947,0.00064078404,0.0045828223,6.166909e-05,6.1668754e-05,0.07080559,1.7623299e-11,1.7606182e-11,4.301718e-11,5.035288e-08,5.0352934e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3083023249,3082922282,-0.9993731,-0.004578534,-0.013586613,0.032371443,8.931501e-06,0.0004049616,0.0011273249,1.810035e-05,7.004286e-05,3.147405,1.8326531e-05,1.737254e-05,1.9470164e-05,0.00015643374,0.0005634856,-0.0002372041,0.2275525,2.9139134e-08,0.61178344,0.0,0.0,0.0,0.0,0.0,2.3937341e-06,3.3177182e-06,3.305052e-06,8.8342174e-05,0.0009455309,0.00094551046,0.0050308,0.000123893,0.00012389163,0.07187621,1.7782517e-11,1.7765477e-11,4.304559e-11,5.036183e-08,5.0361884e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3084022218,3083921325,-0.99937415,-0.0046087657,-0.013611862,0.032323718,-0.00044826846,-0.0008606409,0.00010007425,-2.2684959e-05,-8.060329e-05,3.1577911,1.8330766e-05,1.736587e-05,1.9458386e-05,0.0001564327,0.00056348514,-0.0002372313,0.2275525,2.9139134e-08,0.61178344,0.0,0.0,0.0,0.0,0.0,2.3935843e-06,3.2781002e-06,3.2653968e-06,8.8474895e-05,0.0008460957,0.0008460795,0.0048875986,9.962053e-05,9.961966e-05,0.07146024,1.773262e-11,1.7715544e-11,4.3073992e-11,5.037078e-08,5.0370833e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3085022296,3084920368,-0.99937624,-0.0046453527,-0.013519293,0.032293882,8.073119e-05,0.00032116388,1.3286713e-05,8.479079e-05,-2.0687323e-05,3.1694124,1.8321054e-05,1.7360184e-05,1.9440959e-05,0.00015643208,0.0005634863,-0.00023828076,0.2275525,2.9139134e-08,0.61178344,0.0,0.0,0.0,0.0,0.0,2.3932052e-06,3.2385244e-06,3.226145e-06,8.826004e-05,0.00075050606,0.0007504925,0.0047515584,7.996175e-05,7.996117e-05,0.07148337,1.7682758e-11,1.7665713e-11,4.302792e-11,5.0379725e-08,5.037978e-08,5.000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3086021376,3085919411,-0.9993762,-0.0046172384,-0.013527755,0.032295946,0.00038963638,0.0007284505,0.0003729039,5.8814858e-05,0.0001474442,3.185552,1.8360919e-05,1.7338198e-05,1.9447878e-05,0.00015642997,0.0005634822,-0.00023937305,0.2275525,2.9139134e-08,0.61178344,0.0,0.0,0.0,0.0,0.0,2.3931218e-06,3.199654e-06,3.1871411e-06,8.8392204e-05,0.0006586891,0.00065867783,0.004612727,6.43518e-05,6.435143e-05,0.07110263,1.76331e-11,1.7615895e-11,4.305614e-11,5.0388678e-08,5.038873e-08,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3087029319,3086928444,-0.9993808,-0.004584164,-0.013541686,0.032149855,0.0008140622,0.00083627435,0.0015251992,0.00022295158,0.00023384474,3.2083979,1.8387336e-05,1.7325856e-05,1.937401e-05,0.00015642881,0.00056348,-0.00024005582,0.2275525,2.9139134e-08,0.61178344,0.0,0.0,0.0,0.0,0.0,2.3928887e-06,3.33363e-06,3.3210679e-06,8.8223744e-05,0.0009863058,0.0009862841,0.00509234,0.00013501692,0.00013501535,0.07235111,1.780241e-11,1.7785353e-11,4.3020212e-11,5.0397734e-08,5.0397787e-08,5.000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3088019726,3087917497,-0.9993778,-0.004613829,-0.013618433,0.032205597,0.0003037036,-0.00027814347,0.0008461922,-1.513447e-05,-7.202863e-05,3.2278874,1.8394509e-05,1.7301747e-05,1.9426247e-05,0.0001564272,0.00056347897,-0.00024020394,0.2275525,2.9139134e-08,0.61178344,0.0,0.0,0.0,0.0,0.0,2.3924963e-06,3.2864539e-06,3.2736868e-06,8.83097e-05,0.00086569466,0.00086567656,0.0049188505,0.00010408915,0.00010408814,0.07177031,1.7742675e-11,1.7725557e-11,4.3038524e-11,5.0406605e-08,5.040666e-08,5.0000267e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3089027439,3088926532,-0.9993756,-0.0047014365,-0.013619673,0.03226379,-0.00016342287,0.0012492918,0.0013880157,3.7891125e-05,0.00016587073,3.2459085,1.8412258e-05,1.7286044e-05,1.944867e-05,0.0001564261,0.0005634773,-0.00024046496,0.2275525,2.9139134e-08,0.61178344,0.0,0.0,0.0,0.0,0.0,2.3925934e-06,3.2549892e-06,3.2422633e-06,8.848839e-05,0.0007882476,0.00078823284,0.004806293,8.730654e-05,8.730585e-05,0.071521625,1.7702801e-11,1.7685655e-11,4.3076737e-11,5.041565e-08,5.0415704e-08,5.0000267e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3090026481,3089925576,-0.99937814,-0.004719624,-0.013588836,0.032195553,-5.564741e-05,0.0016818204,0.00058657164,-5.297318e-06,0.00032147093,3.256124,1.848681e-05,1.7295388e-05,1.9400157e-05,0.00015642702,0.0005634729,-0.0002396645,0.2275525,2.9139134e-08,0.61178344,0.0,0.0,0.0,0.0,0.0,2.392438e-06,3.2161304e-06,3.2035405e-06,8.827299e-05,0.0006950323,0.00069502054,0.004666822,7.0144124e-05,7.014368e-05,0.071137935,1.7653079e-11,1.7635986e-11,4.3030746e-11,5.0424617e-08,5.042467e-08,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
