timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral
3050663933,-0.052957088,-0.17826906,0.00032234663,0.0,0.0,-0.001,0
3050688912,-0.052835684,-0.17846768,0.00033135663,0.0,0.0,-0.001,0
3050703841,-0.05277045,-0.17851335,0.0003293496,0.0,0.0,-0.001,0
3050723834,-0.05273779,-0.17820522,0.00030431987,0.0,0.0,-0.001,0
3050743812,-0.05252994,-0.17852372,0.00033839192,0.0,0.0,-0.001,0
3050763805,-0.052697275,-0.17878324,0.00032928982,0.0,0.0,-0.001,0
3050783770,-0.052575257,-0.17852098,0.00030060438,0.0,0.0,-0.001,0
3050803744,-0.05251372,-0.17867912,0.0003239363,0.0,0.0,-0.001,0
3050828723,-0.05238861,-0.17874281,0.00031713754,0.0,0.0,-0.001,0
3050843708,-0.052359186,-0.17866243,0.00034013973,0.0,0.0,-0.001,0
3050863707,-0.05233411,-0.17909752,0.00035974098,0.0,0.0,-0.001,0
3050888680,-0.052269727,-0.17905986,0.00032416833,0.0,0.0,-0.001,0
3050903647,-0.052246694,-0.17885287,0.00031051517,0.0,0.0,-0.001,0
3050923653,-0.052320153,-0.17901705,0.00031925432,0.0,0.0,-0.001,0
3050943603,-0.05213133,-0.17930572,0.00030604593,0.0,0.0,-0.001,0
3050968594,-0.052114114,-0.17905684,0.0002913588,0.0,0.0,-0.001,0
3050983562,-0.05214337,-0.1789018,0.00024162655,0.0,0.0,-0.001,0
3051003546,-0.05203688,-0.17901596,0.00029752657,0.0,0.0,-0.001,0
3051028646,-0.052044928,-0.17912659,0.00029796024,0.0,0.0,-0.001,0
3051043645,-0.05199283,-0.17908575,0.0002840137,0.0,0.0,-0.001,0
3051063640,-0.051902678,-0.17916301,0.0003092023,0.0,0.0,-0.001,0
3051083652,-0.052137334,-0.17938685,0.00027607213,0.0,0.0,-0.001,0
3051108626,-0.05209581,-0.17956437,0.00030535337,0.0,0.0,-0.001,0
3051123631,-0.052036677,-0.17942084,0.00028970133,0.0,0.0,-0.001,0
3051143465,-0.051996917,-0.17909905,0.0002778397,0.0,0.0,-0.001,0
3051168466,-0.052104585,-0.1792862,0.0003081255,0.0,0.0,-0.001,0
3051183547,-0.05208235,-0.17932093,0.00029323535,0.0,0.0,-0.001,0
3051203429,-0.05213159,-0.1791189,0.00027706867,0.0,0.0,-0.001,0
3051223412,-0.052116133,-0.17913264,0.00028570104,0.0,0.0,-0.001,0
3051248368,-0.05218151,-0.17920353,0.00030752207,0.0,0.0,-0.001,0
3051263402,-0.052080456,-0.17910144,0.00029428978,0.0,0.0,-0.001,0
3051283392,-0.051734596,-0.1784341,0.00030960617,0.0,0.0,-0.001,0
3051308391,-0.052255288,-0.18055932,0.0002677133,0.0,0.0,-0.001,0
3051323385,-0.052687302,-0.18176585,0.0002472672,0.0,0.0,-0.001,0
3051343364,-0.052073777,-0.17963369,0.0003740347,0.0,0.0,-0.001,0
3051363341,-0.052335534,-0.17810854,0.000301236,0.0,0.0,-0.001,0
3051388329,-0.051736984,-0.17925568,0.00034344933,0.0,0.0,-0.001,0
3051403310,-0.05158224,-0.17964925,0.0003780998,0.0,0.0,-0.001,0
3051423231,-0.052004617,-0.17918915,0.00029028032,0.0,0.0,-0.001,0
3051448211,-0.051660318,-0.17880505,0.00026174163,0.0,0.0,-0.001,0
3051463199,-0.051522017,-0.17930198,0.00032904334,0.0,0.0,-0.001,0
3051483177,-0.051991522,-0.18022746,0.00038671496,0.0,0.0,-0.001,0
3051508159,-0.051672734,-0.1806489,0.0002819521,0.0,0.0,-0.001,0
3051528108,-0.051432017,-0.17897944,0.00033137877,0.0,0.0,-0.001,0
3051543001,-0.051530086,-0.17778009,0.00034280744,0.0,0.0,-0.001,0
3051562997,-0.051508904,-0.17876951,0.00031331938,0.0,0.0,-0.001,0
3051587983,-0.05152419,-0.18078831,0.00030349052,0.0,0.0,-0.001,0
3051602961,-0.051615782,-0.18018475,0.00029829916,0.0,0.0,-0.001,0
3051622938,-0.051436678,-0.17868444,0.00026160298,0.0,0.0,-0.001,0
3051647925,-0.05131919,-0.1792616,0.00030901318,0.0,0.0,-0.001,0
3051667899,-0.051278953,-0.17995867,0.00031372815,0.0,0.0,-0.001,0
3051682895,-0.05120882,-0.1796478,0.00025605535,0.0,0.0,-0.001,0
3051702884,-0.051138274,-0.17943577,0.00025781206,0.0,0.0,-0.001,0
3051727850,-0.051150687,-0.17950276,0.0002974628,0.0,0.0,-0.001,0
3051742836,-0.051264867,-0.17980035,0.00030959924,0.0,0.0,-0.001,0
3051762813,-0.051142953,-0.1801024,0.00031079043,0.0,0.0,-0.001,0
3051787826,-0.05087961,-0.17934108,0.0003389213,0.0,0.0,-0.001,0
3051807849,-0.051087685,-0.17867328,0.0003031463,0.0,0.0,-0.001,0
3051822839,-0.051147543,-0.1789233,0.00028516087,0.0,0.0,-0.001,0
3051842855,-0.05100839,-0.17943992,0.00029543933,0.0,0.0,-0.001,0
3051867864,-0.0510348,-0.17973484,0.00030648857,0.0,0.0,-0.001,0
3051882884,-0.051103186,-0.17984577,0.00031933901,0.0,0.0,-0.001,0
3051902833,-0.05091182,-0.18001586,0.00033586222,0.0,0.0,-0.001,0
3051927866,-0.050941337,-0.17952582,0.00030774297,0.0,0.0,-0.001,0
3051947858,-0.05078529,-0.17885071,0.0003092271,0.0,0.0,-0.001,0
3051962770,-0.05079812,-0.17879954,0.00033793258,0.0,0.0,-0.001,0
3051987795,-0.051059425,-0.17954583,0.00030908527,0.0,0.0,-0.001,0
3052007722,-0.051136777,-0.1797719,0.00031164975,0.0,0.0,-0.001,0
3052022727,-0.05109393,-0.17968597,0.00031810056,0.0,0.0,-0.001,0
3052042692,-0.051133577,-0.17970154,0.000344637,0.0,0.0,-0.001,0
3052067669,-0.05123688,-0.18002544,0.00033097633,0.0,0.0,-0.001,0
3052087649,-0.05110769,-0.17929734,0.0002803574,0.0,0.0,-0.001,0
3052102640,-0.051033583,-0.17869781,0.00029862308,0.0,0.0,-0.001,0
3052127529,-0.05126319,-0.17937821,0.0003056827,0.0,0.0,-0.001,0
3052147512,-0.05129009,-0.18026912,0.00029944023,0.0,0.0,-0.001,0
3052162527,-0.05128928,-0.17995541,0.00028428689,0.0,0.0,-0.001,0
3052182442,-0.051355675,-0.179376,0.0003206678,0.0,0.0,-0.001,0
3052207414,-0.051286243,-0.17935123,0.0002890578,0.0,0.0,-0.001,0
3052227402,-0.051321562,-0.17936496,0.00029423382,0.0,0.0,-0.001,0
3052242352,-0.051488772,-0.17923093,0.00031540857,0.0,0.0,-0.001,0
3052267332,-0.0513897,-0.1793602,0.00031196364,0.0,0.0,-0.001,0
3052287343,-0.05140454,-0.17964119,0.00027933574,0.0,0.0,-0.001,0
3052302302,-0.051419076,-0.17971954,0.00029900583,0.0,0.0,-0.001,0
3052322275,-0.051384885,-0.17922746,0.00030955725,0.0,0.0,-0.001,0
3052347315,-0.05123437,-0.17881957,0.0002917473,0.0,0.0,-0.001,0
3052367313,-0.051383413,-0.17939505,0.0003200153,0.0,0.0,-0.001,0
3052382289,-0.05129577,-0.1797144,0.0003179181,0.0,0.0,-0.001,0
3052407257,-0.051289637,-0.17971785,0.0002672255,0.0,0.0,-0.001,0
3052427242,-0.051407456,-0.17945905,0.00031867344,0.0,0.0,-0.001,0
3052442224,-0.051431485,-0.17946391,0.0003576584,0.0,0.0,-0.001,0
3052467205,-0.051554404,-0.17953359,0.0003176743,0.0,0.0,-0.001,0
3052487177,-0.05147915,-0.17915279,0.00032978135,0.0,0.0,-0.001,0
3052507160,-0.051459864,-0.17927228,0.00032058946,0.0,0.0,-0.001,0
3052522237,-0.05160076,-0.17931151,0.00031077454,0.0,0.0,-0.001,0
3052547157,-0.0517297,-0.17970404,0.0003193588,0.0,0.0,-0.001,0
3052567071,-0.051759455,-0.17967688,0.0003116724,0.0,0.0,-0.001,0
3052582081,-0.051772587,-0.17947441,0.0003643154,0.0,0.0,-0.001,0
3052607189,-0.05168343,-0.17900409,0.00031002652,0.0,0.0,-0.001,0
3052627115,-0.05176051,-0.17932509,0.0003175328,0.0,0.0,-0.001,0
3052647128,-0.051737774,-0.1796056,0.0003197241,0.0,0.0,-0.001,0
3052662144,-0.051649034,-0.1797283,0.00030316095,0.0,0.0,-0.001,0
3052686972,-0.051593553,-0.1794575,0.00032666468,0.0,0.0,-0.001,0
3052706977,-0.051436663,-0.17932591,0.00030100218,0.0,0.0,-0.001,0
3052721941,-0.051408548,-0.17967257,0.00030027563,0.0,0.0,-0.001,0
3052746943,-0.051581252,-0.18009219,0.00030468556,0.0,0.0,-0.001,0
3052766922,-0.051424827,-0.17966749,0.00028983207,0.0,0.0,-0.001,0
3052786885,-0.05154352,-0.17952551,0.00029091412,0.0,0.0,-0.001,0
3052801935,-0.05146432,-0.17952707,0.0002591637,0.0,0.0,-0.001,0
3052826842,-0.051314633,-0.17954552,0.0002839482,0.0,0.0,-0.001,0
3052846821,-0.051403813,-0.179436,0.00031757762,0.0,0.0,-0.001,0
3052861817,-0.051431146,-0.17927204,0.00030032004,0.0,0.0,-0.001,0
3052886799,-0.0513493,-0.17953883,0.0003081304,0.0,0.0,-0.001,0
3052906777,-0.051507495,-0.17967886,0.00033481308,0.0,0.0,-0.001,0
3052926728,-0.051478025,-0.17962694,0.00029267426,0.0,0.0,-0.001,0
3052946702,-0.05150722,-0.17962803,0.0003116836,0.0,0.0,-0.001,0
3052966665,-0.051548168,-0.17917301,0.00031528663,0.0,0.0,-0.001,0
3052986653,-0.05144058,-0.17908189,0.0002762245,0.0,0.0,-0.001,0
3053001606,-0.051460154,-0.17917553,0.00030245434,0.0,0.0,-0.001,0
3053026596,-0.051363613,-0.1793499,0.00029466464,0.0,0.0,-0.001,0
3053046566,-0.051481456,-0.17942114,0.00028960925,0.0,0.0,-0.001,0
3053066540,-0.05155128,-0.17899624,0.00031836663,0.0,0.0,-0.001,0
3053086536,-0.051518396,-0.17896192,0.0003038462,0.0,0.0,-0.001,0
3053106507,-0.051521413,-0.17922989,0.0003440515,0.0,0.0,-0.001,0
3053126490,-0.051517762,-0.1790942,0.0002917909,0.0,0.0,-0.001,0
3053141476,-0.05150742,-0.1791321,0.00032890646,0.0,0.0,-0.001,0
3053166464,-0.051526364,-0.17921884,0.00033434777,0.0,0.0,-0.001,0
3053186429,-0.051525414,-0.17915253,0.00028782536,0.0,0.0,-0.001,0
3053206417,-0.05154477,-0.17917673,0.00032303025,0.0,0.0,-0.001,0
3053226413,-0.051517036,-0.17908652,0.00032513356,0.0,0.0,-0.001,0
3053246390,-0.051399115,-0.1791401,0.00028822213,0.0,0.0,-0.001,0
3053266364,-0.0515139,-0.17921819,0.000328345,0.0,0.0,-0.001,0
3053281360,-0.051429052,-0.17916065,0.00031000664,0.0,0.0,-0.001,0
3053306337,-0.05150498,-0.1792124,0.0002859686,0.0,0.0,-0.001,0
3053326331,-0.05147311,-0.1792778,0.00032092605,0.0,0.0,-0.001,0
3053346336,-0.05141514,-0.17913058,0.00028331703,0.0,0.0,-0.001,0
3053366354,-0.051407833,-0.1790412,0.00030115835,0.0,0.0,-0.001,0
3053386373,-0.051338866,-0.17888623,0.00029914072,0.0,0.0,-0.001,0
3053406382,-0.05136699,-0.17902817,0.00027981034,0.0,0.0,-0.001,0
3053421385,-0.05136498,-0.17914999,0.0002554521,0.0,0.0,-0.001,0
3053446318,-0.051459525,-0.1791045,0.00027326203,0.0,0.0,-0.001,0
3053466293,-0.05133791,-0.17908421,0.0002862307,0.0,0.0,-0.001,0
3053486281,-0.051554084,-0.17909251,0.0003350504,0.0,0.0,-0.001,0
3053506262,-0.051046796,-0.17866017,0.00028536154,0.0,0.0,-0.001,0
3053526259,-0.051183596,-0.17891972,0.0003087517,0.0,0.0,-0.001,0
3053546228,-0.05135828,-0.1792039,0.00029580397,0.0,0.0,-0.001,0
3053566213,-0.051142752,-0.17929915,0.00028492446,0.0,0.0,-0.001,0
3053586140,-0.05131909,-0.17915393,0.00031804075,0.0,0.0,-0.001,0
3053606091,-0.05140301,-0.1792534,0.00027722516,0.0,0.0,-0.001,0
3053626077,-0.051240675,-0.17932473,0.0003103644,0.0,0.0,-0.001,0
3053646070,-0.051325664,-0.17912763,0.00034892917,0.0,0.0,-0.001,0
3053666037,-0.05142387,-0.17907466,0.00028796511,0.0,0.0,-0.001,0
3053686086,-0.051199537,-0.17901121,0.00032249372,0.0,0.0,-0.001,0
3053706160,-0.05133272,-0.17875867,0.0003345017,0.0,0.0,-0.001,0
3053725947,-0.05122258,-0.17925559,0.00031182735,0.0,0.0,-0.001,0
3053745920,-0.051200718,-0.17953576,0.00033806945,0.0,0.0,-0.001,0
3053765909,-0.051150076,-0.17882746,0.00027784446,0.0,0.0,-0.001,0
3053785863,-0.051415723,-0.17876205,0.00033838645,0.0,0.0,-0.001,0
3053805833,-0.051336706,-0.17939194,0.00034989865,0.0,0.0,-0.001,0
3053825829,-0.051343635,-0.1793378,0.0002965948,0.0,0.0,-0.001,0
3053845810,-0.051493753,-0.17899758,0.00032211508,0.0,0.0,-0.001,0
3053865794,-0.05136262,-0.1789813,0.0003055134,0.0,0.0,-0.001,0
3053885801,-0.05131387,-0.17922336,0.00028910337,0.0,0.0,-0.001,0
3053905728,-0.051385198,-0.17930228,0.00032316888,0.0,0.0,-0.001,0
3053925723,-0.051346112,-0.17884539,0.00030245256,0.0,0.0,-0.001,0
3053945703,-0.05133981,-0.17908217,0.00030734405,0.0,0.0,-0.001,0
3053965677,-0.051428035,-0.17907879,0.00029253756,0.0,0.0,-0.001,0
3053985660,-0.05136476,-0.17898028,0.00028258216,0.0,0.0,-0.001,0
3054005661,-0.051413506,-0.17902598,0.0003304496,0.0,0.0,-0.001,0
3054025624,-0.051336803,-0.1786983,0.00026741545,0.0,0.0,-0.001,0
3054045619,-0.051299565,-0.17868768,0.00028589807,0.0,0.0,-0.001,0
3054065583,-0.05128215,-0.17873073,0.0003259493,0.0,0.0,-0.001,0
3054085586,-0.051222328,-0.17867497,0.00027390028,0.0,0.0,-0.001,0
3054105585,-0.051419776,-0.17879789,0.0002916481,0.0,0.0,-0.001,0
3054125619,-0.051430643,-0.17864732,0.0003041349,0.0,0.0,-0.001,0
3054145640,-0.05148925,-0.1785967,0.00030237774,0.0,0.0,-0.001,0
3054165639,-0.051649395,-0.1787563,0.00030896495,0.0,0.0,-0.001,0
3054185719,-0.051572546,-0.17858909,0.0003101718,0.0,0.0,-0.001,0
3054205514,-0.051620793,-0.17861265,0.00031042122,0.0,0.0,-0.001,0
3054225526,-0.051683486,-0.17867324,0.00033418112,0.0,0.0,-0.001,0
3054245503,-0.05164019,-0.17865816,0.00031420763,0.0,0.0,-0.001,0
3054265470,-0.051678423,-0.17859699,0.00032412919,0.0,0.0,-0.001,0
3054285445,-0.051645014,-0.17850646,0.0003057395,0.0,0.0,-0.001,0
3054305443,-0.051567595,-0.17870726,0.00032076682,0.0,0.0,-0.001,0
3054325422,-0.051654954,-0.17886052,0.000331646,0.0,0.0,-0.001,0
3054345398,-0.051528573,-0.17845409,0.0002937959,0.0,0.0,-0.001,0
3054365388,-0.051510375,-0.17852366,0.00032742083,0.0,0.0,-0.001,0
3054385366,-0.05155988,-0.17864795,0.00034294341,0.0,0.0,-0.001,0
3054405336,-0.051480066,-0.17859948,0.0003004783,0.0,0.0,-0.001,0
3054425347,-0.051597547,-0.17858306,0.0003102192,0.0,0.0,-0.001,0
3054445376,-0.05151416,-0.17854503,0.00032063806,0.0,0.0,-0.001,0
3054465358,-0.051486075,-0.17872477,0.00029284775,0.0,0.0,-0.001,0
3054485330,-0.0515814,-0.1787303,0.00032198883,0.0,0.0,-0.001,0
3054505356,-0.05162158,-0.17850812,0.0003066172,0.0,0.0,-0.001,0
3054525263,-0.051627796,-0.17854892,0.0003157406,0.0,0.0,-0.001,0
3054545234,-0.051682383,-0.17868713,0.00031970046,0.0,0.0,-0.001,0
3054565220,-0.051544834,-0.17862439,0.0002889611,0.0,0.0,-0.001,0
3054585191,-0.051536884,-0.17870773,0.00032120064,0.0,0.0,-0.001,0
3054605063,-0.051432114,-0.17854644,0.0003146261,0.0,0.0,-0.001,0
3054625067,-0.051455252,-0.17874558,0.0003060758,0.0,0.0,-0.001,0
3054645024,-0.051474888,-0.17887972,0.00033562473,0.0,0.0,-0.001,0
3054665018,-0.051340953,-0.17857662,0.0002870138,0.0,0.0,-0.001,0
3054684996,-0.05133757,-0.1787362,0.0003033603,0.0,0.0,-0.001,0
3054704967,-0.05140181,-0.17876701,0.00032599753,0.0,0.0,-0.001,0
3054724955,-0.051517777,-0.17882277,0.0003087992,0.0,0.0,-0.001,0
3054744931,-0.051479865,-0.17889482,0.0003353184,0.0,0.0,-0.001,0
3054764916,-0.05136274,-0.17872138,0.00030756785,0.0,0.0,-0.001,0
3054784899,-0.05141784,-0.17884648,0.00030359766,0.0,0.0,-0.001,0
3054804894,-0.051450856,-0.17899336,0.00033206414,0.0,0.0,-0.001,0
3054824863,-0.05137357,-0.17877911,0.0003074866,0.0,0.0,-0.001,0
3054844853,-0.051488485,-0.1790243,0.00033378042,0.0,0.0,-0.001,0
3054864853,-0.051492788,-0.1788964,0.00030786538,0.0,0.0,-0.001,0
3054884867,-0.05150704,-0.17854835,0.0002994394,0.0,0.0,-0.001,0
3054904870,-0.051637672,-0.17879249,0.00034269612,0.0,0.0,-0.001,0
3054924888,-0.051526,-0.17909028,0.00032183016,0.0,0.0,-0.001,0
3054944936,-0.05156349,-0.17903726,0.00031126424,0.0,0.0,-0.001,0
3054964929,-0.05163201,-0.178594,0.00033432827,0.0,0.0,-0.001,0
3054984863,-0.05151697,-0.17856766,0.00029651,0.0,0.0,-0.001,0
3055004836,-0.05139385,-0.17899053,0.00032054924,0.0,0.0,-0.001,0
3055024814,-0.051561583,-0.17886777,0.00031894006,0.0,0.0,-0.001,0
3055044792,-0.051516864,-0.17865665,0.0002769053,0.0,0.0,-0.001,0
3055064779,-0.051489104,-0.1786962,0.0003305349,0.0,0.0,-0.001,0
3055084755,-0.051496282,-0.17862181,0.000279149,0.0,0.0,-0.001,0
3055104729,-0.051557854,-0.17893061,0.00030582238,0.0,0.0,-0.001,0
3055124826,-0.051460482,-0.17893016,0.00032776836,0.0,0.0,-0.001,0
3055144702,-0.05151385,-0.17874178,0.00029094663,0.0,0.0,-0.001,0
3055164671,-0.051440407,-0.17891799,0.00031500557,0.0,0.0,-0.001,0
3055184575,-0.051412694,-0.17883839,0.00031062,0.0,0.0,-0.001,0
3055204554,-0.051370617,-0.17892312,0.00029654082,0.0,0.0,-0.001,0
3055224490,-0.051258583,-0.17874794,0.00031092594,0.0,0.0,-0.001,0
3055244482,-0.05114069,-0.17837189,0.0003062978,0.0,0.0,-0.001,0
3055264453,-0.051179603,-0.17893127,0.000285336,0.0,0.0,-0.001,0
3055284446,-0.051116165,-0.1789104,0.00031756336,0.0,0.0,-0.001,0
3055304427,-0.05106329,-0.17891225,0.00029948552,0.0,0.0,-0.001,0
3055324377,-0.051048297,-0.17889935,0.0003241516,0.0,0.0,-0.001,0
3055344359,-0.05105477,-0.17877367,0.00032797785,0.0,0.0,-0.001,0
3055364357,-0.051090635,-0.17884672,0.00028719628,0.0,0.0,-0.001,0
3055384379,-0.051047392,-0.1787402,0.00031571067,0.0,0.0,-0.001,0
3055404360,-0.051025294,-0.17854097,0.00029148228,0.0,0.0,-0.001,0
3055424353,-0.05106537,-0.17882055,0.00033303088,0.0,0.0,-0.001,0
3055444398,-0.05106161,-0.1788059,0.00032474523,0.0,0.0,-0.001,0
3055464313,-0.05104468,-0.17880623,0.00025740196,0.0,0.0,-0.001,0
3055484295,-0.051097527,-0.1788485,0.00030185466,0.0,0.0,-0.001,0
3055504280,-0.050944116,-0.17873381,0.000299636,0.0,0.0,-0.001,0
3055524326,-0.05119617,-0.17886515,0.000296256,0.0,0.0,-0.001,0
3055544300,-0.051243067,-0.17884575,0.0003032841,0.0,0.0,-0.001,0
3055564200,-0.05127065,-0.17867652,0.0002696531,0.0,0.0,-0.001,0
3055589199,-0.05126053,-0.17886087,0.00027009597,0.0,0.0,-0.001,0
3055604166,-0.05130764,-0.1790203,0.00031606355,0.0,0.0,-0.001,0
3055624097,-0.051209465,-0.17884846,0.00027808873,0.0,0.0,-0.001,0
3055644118,-0.051251203,-0.17866534,0.00030797435,0.0,0.0,-0.001,0
3055664110,-0.05129012,-0.17864703,0.00029125356,0.0,0.0,-0.001,0
3055684121,-0.051406503,-0.17899081,0.00029439182,0.0,0.0,-0.001,0
3055704137,-0.05146055,-0.1789144,0.00032494953,0.0,0.0,-0.001,0
3055729176,-0.05143649,-0.1787069,0.0002981449,0.0,0.0,-0.001,0
3055744040,-0.05132216,-0.1788236,0.00032144325,0.0,0.0,-0.001,0
3055764011,-0.051314265,-0.17882115,0.00031298192,0.0,0.0,-0.001,0
3055784001,-0.05123128,-0.17891417,0.00027791286,0.0,0.0,-0.001,0
3055803966,-0.051208016,-0.17882489,0.00031878936,0.0,0.0,-0.001,0
3055823951,-0.051256984,-0.1785391,0.0003058764,0.0,0.0,-0.001,0
3055843917,-0.051233083,-0.17900819,0.00029678695,0.0,0.0,-0.001,0
3055868915,-0.051200297,-0.17904061,0.0003143628,0.0,0.0,-0.001,0
3055883900,-0.05119589,-0.17860885,0.0002932927,0.0,0.0,-0.001,0
3055903885,-0.051180456,-0.17855111,0.00033157374,0.0,0.0,-0.001,0
3055923858,-0.051173814,-0.1785606,0.0002831511,0.0,0.0,-0.001,0
3055943842,-0.051160295,-0.17884223,0.000277338,0.0,0.0,-0.001,0
3055963819,-0.051308785,-0.17883858,0.00032048675,0.0,0.0,-0.001,0
3055983803,-0.05114676,-0.17863062,0.00030474656,0.0,0.0,-0.001,0
3056008737,-0.051181775,-0.17871839,0.00033576516,0.0,0.0,-0.001,0
3056023724,-0.051207304,-0.17891157,0.0003244078,0.0,0.0,-0.001,0
3056043702,-0.051185843,-0.178852,0.00028677343,0.0,0.0,-0.001,0
3056068703,-0.051154055,-0.17858927,0.00030309943,0.0,0.0,-0.001,0
3056083642,-0.05116873,-0.17843331,0.0003145699,0.0,0.0,-0.001,0
3056103625,-0.051161036,-0.1786825,0.0002959852,0.0,0.0,-0.001,0
3056123595,-0.051258612,-0.17887276,0.0003198025,0.0,0.0,-0.001,0
3056148606,-0.05127882,-0.17861108,0.00029993916,0.0,0.0,-0.001,0
3056163566,-0.05127862,-0.17846954,0.00031313737,0.0,0.0,-0.001,0
3056183538,-0.051301483,-0.17846128,0.00031052637,0.0,0.0,-0.001,0
3056208520,-0.051396362,-0.17877388,0.00028150613,0.0,0.0,-0.001,0
3056223502,-0.051380005,-0.17877735,0.0003265076,0.0,0.0,-0.001,0
3056243497,-0.051349707,-0.17844741,0.00027855535,0.0,0.0,-0.001,0
3056263460,-0.051325515,-0.17852053,0.0002897861,0.0,0.0,-0.001,0
3056288432,-0.051316496,-0.17873004,0.00032322487,0.0,0.0,-0.001,0
3056303436,-0.051308125,-0.1785183,0.00029498228,0.0,0.0,-0.001,0
3056323408,-0.05134229,-0.17840093,0.0003035933,0.0,0.0,-0.001,0
3056348393,-0.05131194,-0.17855956,0.00033263743,0.0,0.0,-0.001,0
3056363367,-0.05132148,-0.1787505,0.00028942432,0.0,0.0,-0.001,0
3056383368,-0.051347405,-0.1788472,0.0003255698,0.0,0.0,-0.001,0
3056403371,-0.051391676,-0.17854579,0.00028955148,0.0,0.0,-0.001,0
3056428409,-0.051467232,-0.17845607,0.00033233967,0.0,0.0,-0.001,0
3056443406,-0.05158385,-0.17857558,0.00033095092,0.0,0.0,-0.001,0
3056463395,-0.051663794,-0.1784282,0.00029685564,0.0,0.0,-0.001,0
3056488522,-0.05160981,-0.1783971,0.0003295712,0.0,0.0,-0.001,0
3056503424,-0.051521398,-0.17836566,0.00029716114,0.0,0.0,-0.001,0
3056523348,-0.051602837,-0.17854251,0.00030531466,0.0,0.0,-0.001,0
3056548330,-0.051668067,-0.17894235,0.00031691242,0.0,0.0,-0.001,0
3056568307,-0.05178176,-0.17899634,0.0003144149,0.0,0.0,-0.001,0
3056583284,-0.05174698,-0.17893368,0.0003189427,0.0,0.0,-0.001,0
3056603268,-0.051802814,-0.17900868,0.00033020976,0.0,0.0,-0.001,0
3056628154,-0.051794022,-0.17968887,0.00031636006,0.0,0.0,-0.001,0
3056643157,-0.05194734,-0.17949492,0.00032092485,0.0,0.0,-0.001,0
3056663142,-0.051892363,-0.17914025,0.00031900234,0.0,0.0,-0.001,0
3056688135,-0.05189915,-0.17923304,0.00031933436,0.0,0.0,-0.001,0
3056708112,-0.0518847,-0.17944111,0.0003066205,0.0,0.0,-0.001,0
3056723128,-0.051853977,-0.17922702,0.00029735186,0.0,0.0,-0.001,0
3056743065,-0.051954333,-0.17902467,0.00029049555,0.0,0.0,-0.001,0
3056768004,-0.051900487,-0.17897947,0.00029591736,0.0,0.0,-0.001,0
3056782987,-0.052061215,-0.17919892,0.00027533088,0.0,0.0,-0.001,0
3056802973,-0.052064117,-0.17957096,0.00032047546,0.0,0.0,-0.001,0
3056827955,-0.051962923,-0.17929205,0.0002802322,0.0,0.0,-0.001,0
3056847898,-0.05197904,-0.17884459,0.00029545132,0.0,0.0,-0.001,0
