0 0 0.9254608154296876 -4.089814186096191 1.3282783031463623
1 0 0.9628100395202636 -4.224666118621826 1.4468021392822266
2 0 0.9759384989738464 -4.282027721405029 1.4688268899917605
8 0 1.5225393772125244 -4.072266578674316 1.792804718017578
8 1 1.5225393772125244 -4.072266578674316 1.792804718017578
9 0 1.591447114944458 -3.70718765258789 1.775009036064148
9 1 1.591447114944458 -3.70718765258789 1.775009036064148
9 2 1.591447114944458 -3.70718765258789 1.775009036064148
10 0 1.7685989141464231 -3.4998483657836914 1.7418909072875977
10 1 1.7685989141464231 -3.4998483657836914 1.7418909072875977
11 0 1.8517359495162964 -3.434765577316284 1.7287849187850952
11 1 1.8517359495162964 -3.434765577316284 1.7287849187850952
11 2 1.8517359495162964 -3.434765577316284 1.7287849187850952
12 0 1.861362099647522 -3.4432389736175537 1.7131462097167969
12 1 1.861362099647522 -3.4432389736175537 1.7131462097167969
13 0 1.856087327003479 -3.4072813987731934 1.7100592851638794
13 1 1.856087327003479 -3.4072813987731934 1.7100592851638794
14 0 1.8563294410705569 -3.377769947052002 1.7068533897399902
14 1 1.8563294410705569 -3.377769947052002 1.7068533897399902
15 0 1.848546028137207 -3.3160769939422607 1.7029743194580078
15 1 1.848546028137207 -3.3160769939422607 1.7029743194580078
15 2 1.848546028137207 -3.3160769939422607 1.7029743194580078
16 0 1.8406273126602173 -3.2485623359680176 1.693964600563049
16 1 1.8406273126602173 -3.2485623359680176 1.693964600563049
16 2 1.8406273126602173 -3.2485623359680176 1.693964600563049
17 0 1.844983458518982 -3.274340867996216 1.6928614377975464
17 1 1.844983458518982 -3.274340867996216 1.6928614377975464
17 2 1.844983458518982 -3.274340867996216 1.6928614377975464
18 0 1.856659293174744 -3.3615529537200928 1.693839192390442
18 1 1.856659293174744 -3.3615529537200928 1.693839192390442
19 0 1.8719594478607176 -3.456561326980591 1.739822268486023
19 1 1.8719594478607176 -3.456561326980591 1.739822268486023
19 2 1.8719594478607176 -3.456561326980591 1.739822268486023
20 0 1.8488298654556277 -3.5733065605163574 1.8099430799484253
20 1 1.8488298654556277 -3.5733065605163574 1.8099430799484253
21 0 1.85701847076416 -3.588705778121948 1.797489047050476
21 1 1.85701847076416 -3.588705778121948 1.797489047050476
21 2 1.85701847076416 -3.588705778121948 1.797489047050476
21 3 1.85701847076416 -3.588705778121948 1.797489047050476
21 4 1.85701847076416 -3.588705778121948 1.797489047050476
22 0 1.7959638833999634 -3.5981359481811523 1.78318190574646
22 1 1.7959638833999634 -3.5981359481811523 1.78318190574646
23 0 1.628795146942139 -3.525416374206543 1.745349645614624
23 1 1.628795146942139 -3.525416374206543 1.745349645614624
24 0 0.8301606774330139 -3.463600873947144 1.7016382217407229
24 1 0.8301606774330139 -3.463600873947144 1.7016382217407229
25 0 0.3753753900527954 -3.570106029510498 1.7275278568267822
26 0 -0.0045426110737025 -3.591125965118408 1.7202799320220947
27 0 -0.3583442568778991 -3.6863064765930176 1.7279082536697388
28 0 -0.918296992778778 -3.660789251327514 1.6921590566635132
29 0 -0.9754968285560608 -3.5644686222076416 1.7481112480163574
30 0 -1.0923950672149658 -3.730478525161743 1.7954044342041016
32 0 -1.1750094890594482 -3.329897165298462 1.7157964706420898
32 1 -1.1750094890594482 -3.329897165298462 1.7157964706420898
33 0 -1.0799412727355957 -3.0960304737091064 1.7043064832687378
33 1 -1.0799412727355957 -3.0960304737091064 1.7043064832687378
34 0 -1.1509989500045776 -2.8889472484588623 1.6977781057357788
34 1 -1.1509989500045776 -2.8889472484588623 1.6977781057357788
35 0 -1.02783203125 -2.5720174312591557 1.7043931484222412
35 1 -1.02783203125 -2.5720174312591557 1.7043931484222412
36 0 -1.0642082691192627 -2.110323190689087 1.7247289419174194
36 1 -1.0642082691192627 -2.110323190689087 1.7247289419174194
37 0 -1.1808351278305054 -1.9322201013565063 1.726780652999878
37 1 -1.1808351278305054 -1.9322201013565063 1.726780652999878
39 0 -1.2324504852294922 -1.571803331375122 1.7367730140686035
39 1 -1.2324504852294922 -1.571803331375122 1.7367730140686035
40 0 -1.4318461418151855 -1.026407241821289 1.698227047920227
41 0 -1.49365234375 -0.6579875946044922 1.7262150049209597
44 0 -1.6070411205291748 1.2031257152557373 1.6953843832015991
45 0 -1.5513341426849363 1.4084755182266235 1.6960750818252563
46 0 -1.4608285427093506 1.5573886632919312 1.677673578262329
47 0 -1.1876959800720217 1.530383586883545 1.6791741847991943
49 0 -0.4493938684463501 1.5342024564743042 1.6421934366226196
50 0 -0.3269712924957275 1.5515899658203125 1.685832142829895
51 0 -0.3651441037654876 1.4408396482467651 1.5943660736083984
53 0 -1.045498251914978 1.862296223640442 1.4521011114120483
54 0 -1.2695519924163818 1.9308866262435915 1.2925852537155151
54 1 -1.2695519924163818 1.9308866262435915 1.2925852537155151
55 0 -1.5118006467819214 1.862717628479004 1.157368540763855
55 1 -1.5118006467819214 1.862717628479004 1.157368540763855
56 0 -1.7117164134979248 1.8024181127548216 1.1828312873840332
56 1 -1.7117164134979248 1.8024181127548216 1.1828312873840332
56 2 -1.7117164134979248 1.8024181127548216 1.1828312873840332
57 0 -1.8008649349212646 1.6118701696395874 1.3892273902893066
57 1 -1.8008649349212646 1.6118701696395874 1.3892273902893066
58 0 -1.8454936742782595 1.5343364477157593 1.4998151063919067
58 1 -1.8454936742782595 1.5343364477157593 1.4998151063919067
59 0 -2.029353141784668 1.3461833000183103 1.5927331447601318
59 1 -2.029353141784668 1.3461833000183103 1.5927331447601318
60 0 -2.494845390319824 1.2378535270690918 1.5934592485427856
60 1 -2.494845390319824 1.2378535270690918 1.5934592485427856
61 0 -2.6811771392822266 1.3284521102905271 1.5662816762924194
61 1 -2.6811771392822266 1.3284521102905271 1.5662816762924194
62 0 -2.9846558570861816 1.425666093826294 1.5438288450241089
62 1 -2.9846558570861816 1.425666093826294 1.5438288450241089
63 0 -3.121326208114624 1.6445097923278809 1.566860556602478
63 1 -3.121326208114624 1.6445097923278809 1.566860556602478
64 0 -3.658826112747192 1.392422437667847 1.6159530878067017
64 1 -3.658826112747192 1.392422437667847 1.6159530878067017
65 0 -3.7684478759765625 1.485049605369568 1.5986652374267578
65 1 -3.7684478759765625 1.485049605369568 1.5986652374267578
66 0 -3.7346115112304688 1.6398673057556152 1.615362286567688
66 1 -3.7346115112304688 1.6398673057556152 1.615362286567688
67 0 -3.9083235263824463 1.7545270919799805 1.6173722743988037
68 0 -3.933802843093872 1.753991723060608 1.6339226961135864
69 0 -3.859588623046875 1.6979637145996094 1.6367838382720947
69 1 -3.859588623046875 1.6979637145996094 1.6367838382720947
70 0 -3.8047845363616943 1.6696953773498535 1.6202664375305176
70 1 -3.8047845363616943 1.6696953773498535 1.6202664375305176
71 0 -3.659643173217773 1.5873316526412964 1.6496881246566772
72 0 -2.3981261253356934 1.5253961086273191 1.6353731155395508
73 0 -1.9869791269302368 1.2276734113693235 1.599856972694397
74 0 -1.5459505319595337 1.051812767982483 1.6019363403320312
75 0 -1.083922266960144 0.9508869051933287 1.6736129522323608
75 1 -1.083922266960144 0.9508869051933287 1.6736129522323608
76 0 0.0650317519903183 0.8394882082939148 1.6236976385116575
